base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,inr,4300000.0,4537298.0,4388700.0,SPOT,4524865.0,656.2282,4388700.0,4388650.0,2021-05-07 10:49:54,BTC/INR,2021-05-07,10:49:54
xrp,inr,120.0,133.03,123.5,SPOT,130.0,2639738.0,123.6376,123.5,2021-05-07 10:49:54,XRP/INR,2021-05-07,10:49:54
eth,inr,261132.3,280699.0,269793.9,SPOT,270100.0,1488.5982,269793.9,269743.2,2021-05-07 10:49:54,ETH/INR,2021-05-07,10:49:54
trx,inr,10.654,12.98,12.6712,SPOT,11.08,68705250.0,12.6712,12.6708,2021-05-07 10:49:54,TRX/INR,2021-05-07,10:49:54
eos,inr,692.01,1050.0,922.0,SPOT,729.9,558429.62,922.0,920.9,2021-05-07 10:49:54,EOS/INR,2021-05-07,10:49:54
zil,inr,16.95,20.2,18.09,SPOT,18.59,6744954.0,18.09,18.0,2021-05-07 10:49:54,ZIL/INR,2021-05-07,10:49:54
bat,inr,103.0,123.9,119.4,SPOT,108.01,249597.8,119.4,119.284,2021-05-07 10:49:54,BAT/INR,2021-05-07,10:49:54
zrx,inr,150.0,173.44,167.96,SPOT,156.0,90324.79,167.96,167.0,2021-05-07 10:49:54,ZRX/INR,2021-05-07,10:49:54
omg,inr,764.098,1670.0,1179.0,SPOT,780.0,271614.95,1179.0,1175.0,2021-05-07 10:49:54,OMG/INR,2021-05-07,10:49:54
iost,inr,4.83,5.73,5.42,SPOT,4.9,10534074.0,5.42,5.41,2021-05-07 10:49:54,IOST/INR,2021-05-07,10:49:54
dent,inr,0.737,0.793,0.767,SPOT,0.759,136619899.0,0.767,0.766,2021-05-07 10:49:54,DENT/INR,2021-05-07,10:49:54
hot,inr,1.14,1.213,1.198,SPOT,1.161,78333319.0,1.198,1.197,2021-05-07 10:49:54,HOT/INR,2021-05-07,10:49:54
usdt,inr,77.27,78.79,77.75,SPOT,77.91,31558019.44,77.8,77.75,2021-05-07 10:49:54,USDT/INR,2021-05-07,10:49:54
wrx,inr,173.01,188.2,184.9,SPOT,185.5,3863922.3,184.8,184.7,2021-05-07 10:49:54,WRX/INR,2021-05-07,10:49:54
matic,inr,57.3,61.914,59.5,SPOT,61.059,2092559.0,59.5,59.4,2021-05-07 10:49:54,MATIC/INR,2021-05-07,10:49:54
bch,inr,106000.0,123988.0,110110.0,SPOT,110000.0,1062.6577,111000.0,110110.0,2021-05-07 10:49:54,BCH/INR,2021-05-07,10:49:54
bnb,inr,48019.0,50703.96,48900.0,SPOT,50550.0,2299.7741,48900.0,48856.8,2021-05-07 10:49:54,BNB/INR,2021-05-07,10:49:54
btt,inr,0.54501,0.7,0.6655,SPOT,0.55563,1954444799.0,0.66576,0.6655,2021-05-07 10:49:54,BTT/INR,2021-05-07,10:49:54
