base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,inr,4300000.0,4540086.0,4398000.0,SPOT,4469074.0,559.92935,4398000.0,4383999.0,2021-05-06 21:23:56,BTC/INR,2021-05-06,21:23:56
xrp,inr,122.0,136.0,125.78,SPOT,124.0077,4092574.2,125.78,125.02,2021-05-06 21:23:56,XRP/INR,2021-05-06,21:23:56
eth,inr,261132.3,280699.0,271982.2,SPOT,270999.0,1488.4361,271982.2,271982.0,2021-05-06 21:23:56,ETH/INR,2021-05-06,21:23:56
trx,inr,10.5989,12.3538,11.5,SPOT,10.7,64047941.0,11.5009,11.5,2021-05-06 21:23:56,TRX/INR,2021-05-06,21:23:56
eos,inr,650.0,1050.0,920.0,SPOT,651.0,496772.01,920.0,919.0,2021-05-06 21:23:56,EOS/INR,2021-05-06,21:23:56
zil,inr,16.22,20.2,18.45,SPOT,16.64,7492833.0,18.43,18.42,2021-05-06 21:23:56,ZIL/INR,2021-05-06,21:23:56
bat,inr,103.0,112.0,107.0,SPOT,104.409,191272.54,107.0,106.5,2021-05-06 21:23:56,BAT/INR,2021-05-06,21:23:56
zrx,inr,144.04,162.2,156.0,SPOT,146.99,71379.54,155.99,150.2,2021-05-06 21:23:56,ZRX/INR,2021-05-06,21:23:56
omg,inr,751.02,869.618,847.916,SPOT,770.0,23935.34,847.916,821.0,2021-05-06 21:23:56,OMG/INR,2021-05-06,21:23:56
iost,inr,4.7,5.23,4.96,SPOT,4.74,7658028.0,4.96,4.95,2021-05-06 21:23:56,IOST/INR,2021-05-06,21:23:56
dent,inr,0.737,0.793,0.746,SPOT,0.763,135824025.0,0.747,0.746,2021-05-06 21:23:56,DENT/INR,2021-05-06,21:23:56
hot,inr,1.13,1.213,1.15,SPOT,1.141,64797002.0,1.15,1.144,2021-05-06 21:23:57,HOT/INR,2021-05-06,21:23:57
usdt,inr,77.22,78.79,78.07,SPOT,78.36,28476085.97,78.07,78.01,2021-05-06 21:23:57,USDT/INR,2021-05-06,21:23:57
wrx,inr,173.01,193.78,176.71,SPOT,188.25,4368938.1,176.98,176.71,2021-05-06 21:23:57,WRX/INR,2021-05-06,21:23:57
matic,inr,57.3,64.0,59.2,SPOT,61.8,2342045.0,59.299,59.2,2021-05-06 21:23:57,MATIC/INR,2021-05-06,21:23:57
bch,inr,100000.0,123988.0,113349.0,SPOT,108485.0,1430.0767,114900.0,113500.0,2021-05-06 21:23:57,BCH/INR,2021-05-06,21:23:57
bnb,inr,48700.0,51000.0,49387.95,SPOT,50424.0,2186.5821,49387.95,49005.0,2021-05-06 21:23:57,BNB/INR,2021-05-06,21:23:57
btt,inr,0.541,0.65,0.58979,SPOT,0.54684,1203220176.0,0.59,0.58983,2021-05-06 21:23:57,BTT/INR,2021-05-06,21:23:57
chz,inr,2.5,2.5,2.5,SPOT,2.5,0.0,0.0,0.0,2021-05-06 21:23:57,CHZ/INR,2021-05-06,21:23:57
