base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,inr,4300000.0,4540086.0,4390499.0,SPOT,4441500.0,559.58383,4414507.0,4391818.0,2021-05-06 21:47:57,BTC/INR,2021-05-06,21:47:57
xrp,inr,122.02,136.0,127.0,SPOT,122.4745,4087068.1,127.0,126.5,2021-05-06 21:47:57,XRP/INR,2021-05-06,21:47:57
eth,inr,261132.3,280699.0,273919.9,SPOT,269000.0,1494.1651,273920.0,273919.9,2021-05-06 21:47:57,ETH/INR,2021-05-06,21:47:57
trx,inr,10.5989,12.3538,11.73,SPOT,10.6303,64237193.0,11.74,11.73,2021-05-06 21:47:57,TRX/INR,2021-05-06,21:47:57
eos,inr,659.0,1050.0,920.0,SPOT,665.0,499467.97,920.0,915.0,2021-05-06 21:47:57,EOS/INR,2021-05-06,21:47:57
zil,inr,16.22,20.2,18.76,SPOT,16.55,7522772.0,18.76,18.73,2021-05-06 21:47:57,ZIL/INR,2021-05-06,21:47:57
bat,inr,103.0,112.0,109.0,SPOT,104.999,191681.69,109.048,108.003,2021-05-06 21:47:57,BAT/INR,2021-05-06,21:47:57
zrx,inr,144.04,162.2,155.99,SPOT,146.99,71343.17,157.0,150.04,2021-05-06 21:47:57,ZRX/INR,2021-05-06,21:47:57
omg,inr,751.02,869.618,852.0,SPOT,779.997,24201.67,856.999,816.003,2021-05-06 21:47:57,OMG/INR,2021-05-06,21:47:57
iost,inr,4.7,5.23,5.05,SPOT,4.74,7694576.0,5.05,5.01,2021-05-06 21:47:57,IOST/INR,2021-05-06,21:47:57
dent,inr,0.737,0.793,0.751,SPOT,0.755,135810463.0,0.751,0.75,2021-05-06 21:47:57,DENT/INR,2021-05-06,21:47:57
hot,inr,1.13,1.213,1.154,SPOT,1.15,65004191.0,1.154,1.153,2021-05-06 21:47:57,HOT/INR,2021-05-06,21:47:57
usdt,inr,77.22,78.79,78.02,SPOT,78.38,28539005.13,78.02,78.01,2021-05-06 21:47:57,USDT/INR,2021-05-06,21:47:57
wrx,inr,173.01,193.78,178.2,SPOT,187.01,4361617.1,178.34,178.2,2021-05-06 21:47:57,WRX/INR,2021-05-06,21:47:57
matic,inr,57.3,64.0,59.978,SPOT,62.48,2335806.0,59.98,59.6,2021-05-06 21:47:57,MATIC/INR,2021-05-06,21:47:57
bch,inr,100000.0,123988.0,114750.0,SPOT,108459.0,1411.2573,114750.0,114000.0,2021-05-06 21:47:57,BCH/INR,2021-05-06,21:47:57
bnb,inr,48700.0,51000.0,49086.49,SPOT,50654.63,2174.4168,49386.0,49012.0,2021-05-06 21:47:57,BNB/INR,2021-05-06,21:47:57
btt,inr,0.541,0.65,0.59194,SPOT,0.54387,1206775190.0,0.593,0.592,2021-05-06 21:47:57,BTT/INR,2021-05-06,21:47:57
chz,inr,2.5,2.5,2.5,SPOT,2.5,0.0,0.0,0.0,2021-05-06 21:47:57,CHZ/INR,2021-05-06,21:47:57
one,inr,0.56,0.56,0.56,SPOT,0.56,0.0,0.0,0.0,2021-05-06 21:47:57,ONE/INR,2021-05-06,21:47:57
yfi,inr,4125000.0,4499900.0,4199011.0,SPOT,4199576.0,1.835475,4199011.0,4199010.0,2021-05-06 21:47:57,YFI/INR,2021-05-06,21:47:57
uni,inr,3145.0,3370.0,3200.0,SPOT,3300.0,7741.88,3200.0,3156.0,2021-05-06 21:47:57,UNI/INR,2021-05-06,21:47:57
link,inr,3601.0,3900.0,3760.0,SPOT,3802.78,8612.71,3820.0,3651.09,2021-05-06 21:47:57,LINK/INR,2021-05-06,21:47:57
sxp,inr,379.0,409.99,381.0,SPOT,387.52,94480.58,382.1,380.1,2021-05-06 21:47:57,SXP/INR,2021-05-06,21:47:57
ada,inr,111.5,130.7,129.0,SPOT,114.9,3688005.1,129.2,129.0,2021-05-06 21:47:57,ADA/INR,2021-05-06,21:47:57
nano,inr,380.0,380.0,380.0,SPOT,380.0,0.0,44900.0,0.02,2021-05-06 21:47:57,NANO/INR,2021-05-06,21:47:57
atom,inr,1850.08,2125.0,1964.0,SPOT,1850.0,9822.86,1964.0,1960.0,2021-05-06 21:47:57,ATOM/INR,2021-05-06,21:47:57
xlm,inr,45.01,54.8,50.95,SPOT,45.1369,1777046.8,50.95,50.7,2021-05-06 21:47:57,XLM/INR,2021-05-06,21:47:57
fet,inr,7.0,7.0,7.0,SPOT,7.0,0.0,0.0,0.0,2021-05-06 21:47:57,FET/INR,2021-05-06,21:47:57
xem,inr,27.902,33.85,30.089,SPOT,28.769,3321064.0,30.21,29.893,2021-05-06 21:47:57,XEM/INR,2021-05-06,21:47:57
zec,inr,21400.0,25399.99,24775.0,SPOT,23002.36,342.826,24775.0,23645.01,2021-05-06 21:47:57,ZEC/INR,2021-05-06,21:47:57
busd,inr,77.0,78.49,77.51,SPOT,77.7,62956.21,77.97,77.51,2021-05-06 21:47:57,BUSD/INR,2021-05-06,21:47:57
yfii,inr,204001.0,216500.0,209000.0,SPOT,211600.0,37.518412,214099.98,209000.0,2021-05-06 21:47:57,YFII/INR,2021-05-06,21:47:57
doge,inr,42.0,53.49,46.1499,SPOT,49.8273,70863427.0,46.1499,46.11,2021-05-06 21:47:57,DOGE/INR,2021-05-06,21:47:57
dot,inr,3000.0,3400.0,3298.99,SPOT,3040.0,15609.58,3298.99,3270.0,2021-05-06 21:47:57,DOT/INR,2021-05-06,21:47:57
vet,inr,15.7,17.42,16.48,SPOT,15.76,9663826.0,16.48,16.41,2021-05-06 21:47:57,VET/INR,2021-05-06,21:47:57
crv,inr,237.1,263.0,256.5,SPOT,239.0,38373.764,256.14,253.0,2021-05-06 21:47:57,CRV/INR,2021-05-06,21:47:57
ren,inr,74.0,79.5,74.6,SPOT,75.5,135101.2,75.78,74.0,2021-05-06 21:47:57,REN/INR,2021-05-06,21:47:57
enj,inr,190.0,202.0,195.0,SPOT,198.8801,165047.4,195.0,191.0193,2021-05-06 21:47:57,ENJ/INR,2021-05-06,21:47:57
mana,inr,106.5,113.5,109.5,SPOT,107.26,105448.5,109.5,108.49,2021-05-06 21:47:57,MANA/INR,2021-05-06,21:47:57
