base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,inr,4300000.0,4540086.0,4394500.0,SPOT,4432948.0,558.67798,4405500.0,4394500.0,2021-05-06 22:47:55,BTC/INR,2021-05-06,22:47:55
xrp,inr,122.02,136.0,127.5,SPOT,124.0,4084336.4,127.9668,127.5,2021-05-06 22:47:55,XRP/INR,2021-05-06,22:47:55
eth,inr,261132.3,280699.0,274978.1,SPOT,273027.1,1476.4463,274978.1,274648.1,2021-05-06 22:47:55,ETH/INR,2021-05-06,22:47:55
trx,inr,10.5989,12.3538,11.99,SPOT,11.05,63440116.0,11.9973,11.99,2021-05-06 22:47:55,TRX/INR,2021-05-06,22:47:55
eos,inr,659.0,1050.0,907.0,SPOT,670.0,504209.7,908.0,907.0,2021-05-06 22:47:55,EOS/INR,2021-05-06,22:47:55
zil,inr,16.22,20.2,18.77,SPOT,16.57,7554474.0,18.77,18.7,2021-05-06 22:47:55,ZIL/INR,2021-05-06,22:47:55
bat,inr,103.0,112.0,109.049,SPOT,105.994,191981.95,108.96,108.07,2021-05-06 22:47:55,BAT/INR,2021-05-06,22:47:55
zrx,inr,144.04,162.2,159.98,SPOT,146.97,71703.77,159.98,156.0,2021-05-06 22:47:55,ZRX/INR,2021-05-06,22:47:55
omg,inr,751.02,938.32,914.4,SPOT,789.584,29627.4,914.4,891.0,2021-05-06 22:47:55,OMG/INR,2021-05-06,22:47:55
iost,inr,4.71,5.23,5.07,SPOT,4.74,7786344.0,5.08,5.07,2021-05-06 22:47:55,IOST/INR,2021-05-06,22:47:55
dent,inr,0.737,0.793,0.755,SPOT,0.768,136206532.0,0.755,0.754,2021-05-06 22:47:55,DENT/INR,2021-05-06,22:47:55
hot,inr,1.13,1.213,1.166,SPOT,1.151,64686932.0,1.167,1.166,2021-05-06 22:47:55,HOT/INR,2021-05-06,22:47:55
usdt,inr,77.22,78.79,77.71,SPOT,78.0,28656419.33,77.89,77.71,2021-05-06 22:47:55,USDT/INR,2021-05-06,22:47:55
wrx,inr,173.01,193.78,179.0,SPOT,186.99,4386959.5,179.96,179.0,2021-05-06 22:47:55,WRX/INR,2021-05-06,22:47:55
matic,inr,57.3,64.0,59.7,SPOT,63.7,2263156.0,59.7,59.6,2021-05-06 22:47:55,MATIC/INR,2021-05-06,22:47:55
bch,inr,100000.0,123988.0,120000.0,SPOT,109800.0,1366.6153,120000.0,119200.0,2021-05-06 22:47:55,BCH/INR,2021-05-06,22:47:55
bnb,inr,48700.0,51000.0,49949.0,SPOT,50800.0,2173.7872,49949.0,49800.0,2021-05-06 22:47:55,BNB/INR,2021-05-06,22:47:55
btt,inr,0.541,0.65,0.59992,SPOT,0.55478,1206420572.0,0.59998,0.59992,2021-05-06 22:47:55,BTT/INR,2021-05-06,22:47:55
chz,inr,2.5,2.5,2.5,SPOT,2.5,0.0,0.0,0.0,2021-05-06 22:47:55,CHZ/INR,2021-05-06,22:47:55
one,inr,0.56,0.56,0.56,SPOT,0.56,0.0,0.0,0.0,2021-05-06 22:47:55,ONE/INR,2021-05-06,22:47:55
yfi,inr,4100000.0,4499900.0,4100000.0,SPOT,4199574.0,1.852767,4199012.0,4100000.0,2021-05-06 22:47:55,YFI/INR,2021-05-06,22:47:55
uni,inr,3145.0,3360.0,3200.0,SPOT,3354.99,7690.41,3217.0,3200.0,2021-05-06 22:47:55,UNI/INR,2021-05-06,22:47:55
