base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,inr,4300000.0,4540086.0,4409865.0,SPOT,4457999.0,559.5172,4417000.0,4409865.0,2021-05-06 22:21:57,BTC/INR,2021-05-06,22:21:57
xrp,inr,122.02,136.0,126.9,SPOT,124.0104,4088273.3,127.0025,126.9,2021-05-06 22:21:57,XRP/INR,2021-05-06,22:21:57
eth,inr,261132.3,280699.0,275400.0,SPOT,270000.0,1499.9029,275400.0,274520.0,2021-05-06 22:21:57,ETH/INR,2021-05-06,22:21:57
trx,inr,10.5989,12.3538,11.901,SPOT,10.888,64350386.0,11.901,11.9,2021-05-06 22:21:57,TRX/INR,2021-05-06,22:21:57
eos,inr,659.0,1050.0,904.02,SPOT,678.99,503504.15,908.0,904.02,2021-05-06 22:21:57,EOS/INR,2021-05-06,22:21:57
zil,inr,16.22,20.2,18.51,SPOT,16.74,7544031.0,18.69,18.51,2021-05-06 22:21:57,ZIL/INR,2021-05-06,22:21:57
bat,inr,103.0,112.0,109.049,SPOT,106.0,191236.28,109.049,108.06,2021-05-06 22:21:57,BAT/INR,2021-05-06,22:21:57
zrx,inr,144.04,162.2,157.99,SPOT,146.9,71469.09,157.99,153.04,2021-05-06 22:21:57,ZRX/INR,2021-05-06,22:21:57
omg,inr,751.02,922.0,920.0,SPOT,780.0,24936.01,920.0,911.0,2021-05-06 22:21:57,OMG/INR,2021-05-06,22:21:57
iost,inr,4.7,5.23,5.08,SPOT,4.74,7752319.0,5.08,5.02,2021-05-06 22:21:57,IOST/INR,2021-05-06,22:21:57
dent,inr,0.737,0.793,0.753,SPOT,0.77,135960478.0,0.753,0.752,2021-05-06 22:21:57,DENT/INR,2021-05-06,22:21:57
hot,inr,1.13,1.213,1.15,SPOT,1.17,64797451.0,1.15,1.147,2021-05-06 22:21:57,HOT/INR,2021-05-06,22:21:57
usdt,inr,77.22,78.79,78.0,SPOT,78.0,28577894.27,78.04,78.0,2021-05-06 22:21:57,USDT/INR,2021-05-06,22:21:57
wrx,inr,173.01,193.78,179.0,SPOT,189.67,4387684.3,179.0,178.5,2021-05-06 22:21:57,WRX/INR,2021-05-06,22:21:57
matic,inr,57.3,64.0,59.79,SPOT,63.25,2314629.0,59.79,59.021,2021-05-06 22:21:57,MATIC/INR,2021-05-06,22:21:57
bch,inr,100000.0,123988.0,119198.0,SPOT,114934.0,1388.0969,119197.0,117500.0,2021-05-06 22:21:57,BCH/INR,2021-05-06,22:21:57
bnb,inr,48700.0,51000.0,49699.0,SPOT,50800.0,2177.3759,49700.0,49598.0,2021-05-06 22:21:57,BNB/INR,2021-05-06,22:21:57
btt,inr,0.541,0.65,0.59999,SPOT,0.558,1208735783.0,0.59999,0.599,2021-05-06 22:21:57,BTT/INR,2021-05-06,22:21:57
chz,inr,2.5,2.5,2.5,SPOT,2.5,0.0,0.0,0.0,2021-05-06 22:21:57,CHZ/INR,2021-05-06,22:21:57
one,inr,0.56,0.56,0.56,SPOT,0.56,0.0,0.0,0.0,2021-05-06 22:21:57,ONE/INR,2021-05-06,22:21:57
yfi,inr,4125000.0,4499900.0,4199012.0,SPOT,4199574.0,1.854326,4199012.0,4199010.0,2021-05-06 22:21:57,YFI/INR,2021-05-06,22:21:57
uni,inr,3145.0,3367.98,3200.0,SPOT,3367.98,7705.56,3200.0,3160.0,2021-05-06 22:21:57,UNI/INR,2021-05-06,22:21:57
link,inr,3601.0,3900.0,3716.0,SPOT,3839.0,8606.51,3689.0,3613.01,2021-05-06 22:21:57,LINK/INR,2021-05-06,22:21:57
sxp,inr,377.0,409.99,383.52,SPOT,391.99,95869.36,383.52,380.0,2021-05-06 22:21:57,SXP/INR,2021-05-06,22:21:57
ada,inr,111.5,130.7,128.0,SPOT,115.5,3707034.0,128.0,127.0,2021-05-06 22:21:57,ADA/INR,2021-05-06,22:21:57
nano,inr,380.0,380.0,380.0,SPOT,380.0,0.0,44900.0,0.02,2021-05-06 22:21:57,NANO/INR,2021-05-06,22:21:57
atom,inr,1853.0,2125.0,1989.0,SPOT,1854.0,9979.24,2011.0,1965.12,2021-05-06 22:21:57,ATOM/INR,2021-05-06,22:21:57
xlm,inr,45.01,54.8,51.54,SPOT,45.999,1821388.7,51.99,51.54,2021-05-06 22:21:57,XLM/INR,2021-05-06,22:21:57
fet,inr,7.0,7.0,7.0,SPOT,7.0,0.0,0.0,0.0,2021-05-06 22:21:57,FET/INR,2021-05-06,22:21:57
xem,inr,27.902,33.85,30.53,SPOT,29.3,3322308.0,30.5,29.9,2021-05-06 22:21:57,XEM/INR,2021-05-06,22:21:57
zec,inr,21400.0,25399.99,23645.01,SPOT,23498.15,329.24,24743.53,23645.01,2021-05-06 22:21:57,ZEC/INR,2021-05-06,22:21:57
busd,inr,77.0,78.49,77.51,SPOT,77.7,63267.27,77.96,77.51,2021-05-06 22:21:57,BUSD/INR,2021-05-06,22:21:57
yfii,inr,204001.0,216500.0,209000.0,SPOT,210600.0,37.165361,214099.98,209000.0,2021-05-06 22:21:57,YFII/INR,2021-05-06,22:21:57
doge,inr,42.0,53.49,45.6,SPOT,49.67,70928624.0,45.6,45.55,2021-05-06 22:21:57,DOGE/INR,2021-05-06,22:21:57
dot,inr,3000.0,3400.0,3297.99,SPOT,3099.99,15686.47,3297.99,3270.0,2021-05-06 22:21:57,DOT/INR,2021-05-06,22:21:57
vet,inr,15.7,17.42,16.4,SPOT,15.84846,9662062.0,16.4,16.311,2021-05-06 22:21:57,VET/INR,2021-05-06,22:21:57
crv,inr,237.1,263.0,256.14,SPOT,239.0,38331.736,256.45,253.0,2021-05-06 22:21:57,CRV/INR,2021-05-06,22:21:57
ren,inr,74.0,79.5,76.03,SPOT,75.5,136020.0,76.03,74.8,2021-05-06 22:21:57,REN/INR,2021-05-06,22:21:57
enj,inr,190.0,202.0,192.5,SPOT,198.8005,165448.4,195.0,192.0,2021-05-06 22:21:57,ENJ/INR,2021-05-06,22:21:57
mana,inr,106.5,113.5,111.0,SPOT,107.1404,105532.5,111.0,108.8836,2021-05-06 22:21:57,MANA/INR,2021-05-06,22:21:57
hbar,inr,23.2,24.75,23.51,SPOT,24.45,2323500.2,23.6,23.51,2021-05-06 22:21:57,HBAR/INR,2021-05-06,22:21:57
uma,inr,1922.0,2035.0,1984.95,SPOT,1941.2,1451.828,1970.0,1922.19,2021-05-06 22:21:57,UMA/INR,2021-05-06,22:21:57
chr,inr,26.3,29.2,27.13,SPOT,28.45,2244039.0,27.13,26.8001,2021-05-06 22:21:58,CHR/INR,2021-05-06,22:21:58
paxg,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 22:21:58,PAXG/INR,2021-05-06,22:21:58
1inch,inr,460.0,589.0,524.0,SPOT,483.0,403191.93,524.0,515.5,2021-05-06 22:21:58,1INCH/INR,2021-05-06,22:21:58
etc,inr,6801.0,13899.0,11001.0,SPOT,7420.0,427492.39,11001.0,11000.0,2021-05-06 22:21:58,ETC/INR,2021-05-06,22:21:58
uft,inr,126.0,142.86,129.2,SPOT,133.84,174214.12,129.2,129.1,2021-05-06 22:21:58,UFT/INR,2021-05-06,22:21:58
dock,inr,8.881,9.6,9.248,SPOT,9.17,4252045.0,9.248,9.155,2021-05-06 22:21:58,DOCK/INR,2021-05-06,22:21:58
fil,inr,11500.01,12800.0,12300.0,SPOT,11966.0,340.011,12300.0,11852.24,2021-05-06 22:21:58,FIL/INR,2021-05-06,22:21:58
win,inr,0.095,0.107,0.1023,SPOT,0.097,5930838130.0,0.1024,0.1023,2021-05-06 22:21:58,WIN/INR,2021-05-06,22:21:58
tko,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 22:21:58,TKO/INR,2021-05-06,22:21:58
push,inr,302.0,345.0,320.11,SPOT,307.0,167137.6,320.11,320.1,2021-05-06 22:21:58,PUSH/INR,2021-05-06,22:21:58
avax,inr,2654.0,3970.0,2921.0,SPOT,2717.9,51566.95,2920.121,2850.0,2021-05-06 22:21:58,AVAX/INR,2021-05-06,22:21:58
luna,inr,1283.0,1360.0,1318.0,SPOT,1349.0,4585.88,1330.0,1306.01,2021-05-06 22:21:58,LUNA/INR,2021-05-06,22:21:58
xvg,inr,4.71,5.48,5.18,SPOT,4.9945,24064872.0,5.1984,5.19,2021-05-06 22:21:58,XVG/INR,2021-05-06,22:21:58
sc,inr,3.069,3.4097,3.2191,SPOT,3.18,32350722.0,3.2191,3.2164,2021-05-06 22:21:58,SC/INR,2021-05-06,22:21:58
ftt,inr,4425.0,4700.0,4575.0,SPOT,4426.0,449.099,4585.0,4535.0,2021-05-06 22:21:58,FTT/INR,2021-05-06,22:21:58
dgb,inr,10.94,11.88,11.19,SPOT,11.4,4361806.0,11.19,11.06,2021-05-06 22:21:58,DGB/INR,2021-05-06,22:21:58
cvc,inr,43.0,46.68,45.0,SPOT,44.395,81878.8,45.0,43.261,2021-05-06 22:21:58,CVC/INR,2021-05-06,22:21:58
cake,inr,2830.26,3084.9,2870.0,SPOT,3084.89,13764.442,2887.0,2870.0,2021-05-06 22:21:58,CAKE/INR,2021-05-06,22:21:58
ez,inr,920.09,1047.37,967.0,SPOT,1022.0,35407.32,967.0,955.0,2021-05-06 22:21:58,EZ/INR,2021-05-06,22:21:58
bzrx,inr,65.5,350.0,72.001,SPOT,72.001,524928.05,72.95,71.115,2021-05-06 22:21:58,BZRX/INR,2021-05-06,22:21:58
ftm,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 22:21:58,FTM/INR,2021-05-06,22:21:58
hnt,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 22:21:58,HNT/INR,2021-05-06,22:21:58
ark,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 22:21:58,ARK/INR,2021-05-06,22:21:58
ctsi,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 22:21:58,CTSI/INR,2021-05-06,22:21:58
kmd,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 22:21:58,KMD/INR,2021-05-06,22:21:58
sol,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 22:21:58,SOL/INR,2021-05-06,22:21:58
coti,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 22:21:58,COTI/INR,2021-05-06,22:21:58
iotx,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 22:21:58,IOTX/INR,2021-05-06,22:21:58
ltc,inr,25551.0,28300.0,26495.5,SPOT,27998.13,2199.316,26498.13,26492.85,2021-05-06 22:21:58,LTC/INR,2021-05-06,22:21:58
