base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,inr,4300000.0,4540086.0,4380000.0,SPOT,4464978.0,655.23392,4401100.0,4395299.0,2021-05-07 09:59:57,BTC/INR,2021-05-07,09:59:57
xrp,inr,120.0,133.03,123.7,SPOT,128.2,2673967.5,123.7033,123.7,2021-05-07 09:59:57,XRP/INR,2021-05-07,09:59:57
eth,inr,261132.3,280699.0,269839.1,SPOT,269319.6,1509.1495,269999.0,269855.0,2021-05-07 09:59:57,ETH/INR,2021-05-07,09:59:57
trx,inr,10.654,12.98,12.7997,SPOT,11.0,68454100.0,12.7997,12.7906,2021-05-07 09:59:57,TRX/INR,2021-05-07,09:59:57
eos,inr,692.01,1050.0,934.0,SPOT,710.0,561205.01,938.9,934.0,2021-05-07 09:59:57,EOS/INR,2021-05-07,09:59:57
zil,inr,16.95,20.2,18.19,SPOT,17.79,7463038.0,18.19,18.18,2021-05-07 09:59:57,ZIL/INR,2021-05-07,09:59:57
bat,inr,103.0,123.9,119.0,SPOT,106.7,250901.57,119.0,118.99,2021-05-07 09:59:57,BAT/INR,2021-05-07,09:59:57
zrx,inr,150.0,173.44,166.88,SPOT,154.9,97200.78,166.88,165.01,2021-05-07 09:59:57,ZRX/INR,2021-05-07,09:59:57
omg,inr,761.09,1670.0,1045.001,SPOT,770.0,239274.11,1050.0,1045.001,2021-05-07 09:59:57,OMG/INR,2021-05-07,09:59:57
iost,inr,4.83,5.73,5.29,SPOT,4.89,10379784.0,5.29,5.28,2021-05-07 09:59:57,IOST/INR,2021-05-07,09:59:57
dent,inr,0.737,0.793,0.764,SPOT,0.761,134227043.0,0.764,0.763,2021-05-07 09:59:57,DENT/INR,2021-05-07,09:59:57
hot,inr,1.14,1.213,1.195,SPOT,1.163,75863833.0,1.195,1.194,2021-05-07 09:59:57,HOT/INR,2021-05-07,09:59:57
usdt,inr,77.27,78.79,77.73,SPOT,77.99,31753430.46,77.8,77.73,2021-05-07 09:59:57,USDT/INR,2021-05-07,09:59:57
wrx,inr,173.01,188.2,178.8,SPOT,185.01,3896808.7,178.8,178.78,2021-05-07 09:59:57,WRX/INR,2021-05-07,09:59:57
matic,inr,57.3,61.914,59.1,SPOT,60.6,2133691.0,59.17,59.1,2021-05-07 09:59:57,MATIC/INR,2021-05-07,09:59:57
bch,inr,104000.0,123988.0,110082.0,SPOT,105160.0,1116.6999,110885.0,110033.0,2021-05-07 09:59:57,BCH/INR,2021-05-07,09:59:57
bnb,inr,48019.0,50703.96,48696.44,SPOT,50239.0,2277.4382,48696.44,48650.0,2021-05-07 09:59:57,BNB/INR,2021-05-07,09:59:57
btt,inr,0.54501,0.7,0.674,SPOT,0.5515,1911374673.0,0.674,0.6739,2021-05-07 09:59:57,BTT/INR,2021-05-07,09:59:57
chz,inr,2.5,2.5,2.5,SPOT,2.5,0.0,0.0,0.0,2021-05-07 09:59:57,CHZ/INR,2021-05-07,09:59:57
one,inr,0.56,0.56,0.56,SPOT,0.56,0.0,0.0,0.0,2021-05-07 09:59:57,ONE/INR,2021-05-07,09:59:57
yfi,inr,3950000.0,4499900.0,4069000.0,SPOT,4215000.0,1.288959,4069000.0,4010376.0,2021-05-07 09:59:57,YFI/INR,2021-05-07,09:59:57
uni,inr,3020.0,3298.0,3150.0,SPOT,3289.0,8244.28,3150.0,3140.0,2021-05-07 09:59:57,UNI/INR,2021-05-07,09:59:57
link,inr,3610.01,3900.0,3699.57,SPOT,3711.45,7801.77,3720.0,3685.9,2021-05-07 09:59:57,LINK/INR,2021-05-07,09:59:57
sxp,inr,363.05,405.0,383.33,SPOT,396.02,115786.54,383.33,383.0,2021-05-07 09:59:57,SXP/INR,2021-05-07,09:59:57
ada,inr,116.0,132.4898,127.6,SPOT,123.8,3443460.3,127.7,127.6,2021-05-07 09:59:57,ADA/INR,2021-05-07,09:59:57
nano,inr,380.0,380.0,380.0,SPOT,380.0,0.0,44900.0,0.02,2021-05-07 09:59:57,NANO/INR,2021-05-07,09:59:57
atom,inr,1900.0,2125.0,1999.0,SPOT,1974.17,6469.77,1999.12,1999.0,2021-05-07 09:59:57,ATOM/INR,2021-05-07,09:59:57
xlm,inr,47.1318,54.8,50.7347,SPOT,47.4694,1299092.6,50.7347,50.7,2021-05-07 09:59:57,XLM/INR,2021-05-07,09:59:57
fet,inr,7.0,7.0,7.0,SPOT,7.0,0.0,0.0,0.0,2021-05-07 09:59:57,FET/INR,2021-05-07,09:59:57
xem,inr,28.3,33.85,30.3,SPOT,29.8,2187492.0,30.499,30.32,2021-05-07 09:59:57,XEM/INR,2021-05-07,09:59:57
zec,inr,22000.0,25399.99,25297.46,SPOT,22300.0,344.562,25295.04,24190.0,2021-05-07 09:59:57,ZEC/INR,2021-05-07,09:59:57
busd,inr,77.17,78.2,77.51,SPOT,77.94,72917.82,77.97,77.51,2021-05-07 09:59:57,BUSD/INR,2021-05-07,09:59:57
yfii,inr,199905.47,216500.0,204000.0,SPOT,212789.08,36.781825,204183.0,204000.0,2021-05-07 09:59:57,YFII/INR,2021-05-07,09:59:57
doge,inr,40.0,50.0,47.9851,SPOT,46.66,87301751.0,47.99,47.9851,2021-05-07 09:59:57,DOGE/INR,2021-05-07,09:59:57
dot,inr,3050.0,3400.0,3130.0,SPOT,3080.0,15733.81,3145.0,3130.0,2021-05-07 09:59:57,DOT/INR,2021-05-07,09:59:57
vet,inr,16.0,18.99403,18.54,SPOT,16.25,15185745.0,18.55,18.54,2021-05-07 09:59:57,VET/INR,2021-05-07,09:59:57
crv,inr,240.05,263.0,260.0,SPOT,254.0,26607.034,258.0,256.99,2021-05-07 09:59:57,CRV/INR,2021-05-07,09:59:57
ren,inr,74.0,79.99,79.53,SPOT,76.74,148081.3,79.83,79.53,2021-05-07 09:59:57,REN/INR,2021-05-07,09:59:57
enj,inr,189.0,198.5558,194.48,SPOT,196.0,146032.7,194.4,194.0315,2021-05-07 09:59:57,ENJ/INR,2021-05-07,09:59:57
mana,inr,106.5,121.5,116.9984,SPOT,111.7588,165577.9,117.0,116.996,2021-05-07 09:59:57,MANA/INR,2021-05-07,09:59:57
hbar,inr,22.6,24.75,23.58,SPOT,24.09,2864577.6,23.58,23.572,2021-05-07 09:59:57,HBAR/INR,2021-05-07,09:59:57
uma,inr,1920.0,2035.0,1955.0,SPOT,2000.0,1283.045,1973.16,1955.0,2021-05-07 09:59:57,UMA/INR,2021-05-07,09:59:57
chr,inr,26.0,29.2,27.2253,SPOT,28.4,2003144.0,27.2699,27.2253,2021-05-07 09:59:57,CHR/INR,2021-05-07,09:59:57
paxg,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-07 09:59:57,PAXG/INR,2021-05-07,09:59:57
1inch,inr,495.0,585.0,527.047,SPOT,540.0,205710.23,528.6,527.047,2021-05-07 09:59:57,1INCH/INR,2021-05-07,09:59:57
etc,inr,7200.0,13899.0,10960.0,SPOT,7780.127,522252.69,10960.0,10952.324,2021-05-07 09:59:57,ETC/INR,2021-05-07,09:59:57
uft,inr,125.937,139.2,130.15,SPOT,136.0,202746.96,130.999,130.15,2021-05-07 09:59:57,UFT/INR,2021-05-07,09:59:57
dock,inr,9.0,9.6,9.248,SPOT,9.153,4022656.0,9.249,9.248,2021-05-07 09:59:57,DOCK/INR,2021-05-07,09:59:57
fil,inr,11350.0,12550.0,11930.02,SPOT,12374.89,293.218,11930.02,11925.16,2021-05-07 09:59:57,FIL/INR,2021-05-07,09:59:57
win,inr,0.0956,0.1098,0.1084,SPOT,0.0968,8748654858.0,0.1085,0.1084,2021-05-07 09:59:57,WIN/INR,2021-05-07,09:59:57
tko,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-07 09:59:57,TKO/INR,2021-05-07,09:59:57
push,inr,304.04,345.0,325.003,SPOT,311.0,165249.71,326.5,326.235,2021-05-07 09:59:57,PUSH/INR,2021-05-07,09:59:57
avax,inr,2654.0,3478.0,3200.0,SPOT,3478.0,39316.01,3216.0,3200.0,2021-05-07 09:59:57,AVAX/INR,2021-05-07,09:59:57
luna,inr,1283.0,1341.86,1298.74,SPOT,1341.86,3280.5,1298.0,1295.0,2021-05-07 09:59:57,LUNA/INR,2021-05-07,09:59:57
xvg,inr,5.0,8.99,6.13,SPOT,5.3104,47967729.0,6.13,6.1201,2021-05-07 09:59:57,XVG/INR,2021-05-07,09:59:57
sc,inr,3.07,3.4097,3.3203,SPOT,3.2401,30419538.0,3.3395,3.3203,2021-05-07 09:59:57,SC/INR,2021-05-07,09:59:57
ftt,inr,4411.0,4700.0,4489.0,SPOT,4499.0,541.354,4495.0,4489.0,2021-05-07 09:59:57,FTT/INR,2021-05-07,09:59:57
dgb,inr,10.78,11.88,11.53,SPOT,11.42,5957441.0,11.53,11.51,2021-05-07 09:59:57,DGB/INR,2021-05-07,09:59:57
cvc,inr,43.261,47.5,46.05,SPOT,44.24,118335.6,46.699,46.05,2021-05-07 09:59:57,CVC/INR,2021-05-07,09:59:57
cake,inr,2700.0,2973.99,2775.0,SPOT,2956.0,12145.653,2792.89,2776.0,2021-05-07 09:59:57,CAKE/INR,2021-05-07,09:59:57
ez,inr,867.0,1039.89,897.91,SPOT,1036.0,72556.95,897.91,897.0,2021-05-07 09:59:57,EZ/INR,2021-05-07,09:59:57
bzrx,inr,65.5,350.0,71.524,SPOT,71.524,726732.66,71.6,71.542,2021-05-07 09:59:57,BZRX/INR,2021-05-07,09:59:57
ftm,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-07 09:59:57,FTM/INR,2021-05-07,09:59:57
hnt,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-07 09:59:57,HNT/INR,2021-05-07,09:59:57
ark,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-07 09:59:57,ARK/INR,2021-05-07,09:59:57
ctsi,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-07 09:59:57,CTSI/INR,2021-05-07,09:59:57
kmd,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-07 09:59:57,KMD/INR,2021-05-07,09:59:57
sol,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-07 09:59:57,SOL/INR,2021-05-07,09:59:57
coti,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-07 09:59:57,COTI/INR,2021-05-07,09:59:57
iotx,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-07 09:59:57,IOTX/INR,2021-05-07,09:59:57
ltc,inr,25551.0,28898.0,28310.0,SPOT,26640.0,2207.517,28488.0,28310.0,2021-05-07 09:59:57,LTC/INR,2021-05-07,09:59:57
dash,inr,30200.0,37405.0,33804.0,SPOT,30450.0,479.571,33804.0,33801.0,2021-05-07 09:59:57,DASH/INR,2021-05-07,09:59:57
