base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,inr,4300000.0,4540086.0,4349480.0,SPOT,4469669.0,649.78239,4348612.0,4334369.0,2021-05-07 08:09:57,BTC/INR,2021-05-07,08:09:57
xrp,inr,120.0,133.03,122.8,SPOT,129.5,2664670.5,122.8098,122.8,2021-05-07 08:09:57,XRP/INR,2021-05-07,08:09:57
eth,inr,261132.3,280699.0,268000.0,SPOT,269003.1,1475.414,268216.6,268000.0,2021-05-07 08:09:57,ETH/INR,2021-05-07,08:09:57
trx,inr,10.654,12.98,12.4699,SPOT,11.05,65349988.0,12.4699,12.4446,2021-05-07 08:09:57,TRX/INR,2021-05-07,08:09:57
eos,inr,690.05,1050.0,910.0,SPOT,714.01,554660.21,911.01,910.0,2021-05-07 08:09:57,EOS/INR,2021-05-07,08:09:57
zil,inr,16.63,20.2,17.9,SPOT,16.63,7949386.0,17.9,17.72,2021-05-07 08:09:57,ZIL/INR,2021-05-07,08:09:57
bat,inr,103.0,123.9,116.0,SPOT,107.0,245488.86,117.0,116.0,2021-05-07 08:09:57,BAT/INR,2021-05-07,08:09:57
zrx,inr,148.01,173.0,172.0,SPOT,148.01,91825.76,172.8,172.0,2021-05-07 08:09:57,ZRX/INR,2021-05-07,08:09:57
omg,inr,761.09,1670.0,994.493,SPOT,775.0,221130.49,995.2,990.804,2021-05-07 08:09:57,OMG/INR,2021-05-07,08:09:57
iost,inr,4.8,5.73,5.17,SPOT,4.83,10790748.0,5.18,5.17,2021-05-07 08:09:57,IOST/INR,2021-05-07,08:09:57
dent,inr,0.737,0.793,0.761,SPOT,0.763,131099877.0,0.761,0.76,2021-05-07 08:09:57,DENT/INR,2021-05-07,08:09:57
hot,inr,1.14,1.213,1.176,SPOT,1.164,73347704.0,1.177,1.176,2021-05-07 08:09:57,HOT/INR,2021-05-07,08:09:57
