base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,inr,4300000.0,4540086.0,4403371.0,SPOT,4453108.0,558.18806,4414558.0,4404691.0,2021-05-06 22:59:56,BTC/INR,2021-05-06,22:59:56
xrp,inr,122.02,136.0,127.0,SPOT,124.0,4085400.8,127.5,127.0,2021-05-06 22:59:56,XRP/INR,2021-05-06,22:59:56
eth,inr,261132.3,280699.0,274025.0,SPOT,273980.0,1469.6596,274027.4,274025.0,2021-05-06 22:59:56,ETH/INR,2021-05-06,22:59:56
trx,inr,10.5989,12.3538,11.92,SPOT,11.18,63078535.0,11.94,11.9,2021-05-06 22:59:56,TRX/INR,2021-05-06,22:59:56
eos,inr,659.0,1050.0,910.0,SPOT,665.08,504369.57,910.0,902.79,2021-05-06 22:59:56,EOS/INR,2021-05-06,22:59:56
zil,inr,16.22,20.2,18.99,SPOT,16.5,7556742.0,18.98,18.72,2021-05-06 22:59:56,ZIL/INR,2021-05-06,22:59:56
bat,inr,103.0,112.0,109.9,SPOT,104.478,191931.76,109.9,109.5,2021-05-06 22:59:56,BAT/INR,2021-05-06,22:59:56
zrx,inr,144.04,163.0,163.0,SPOT,146.97,72248.87,163.0,162.3,2021-05-06 22:59:56,ZRX/INR,2021-05-06,22:59:56
omg,inr,751.02,990.0,969.904,SPOT,789.584,30053.83,969.904,956.0,2021-05-06 22:59:56,OMG/INR,2021-05-06,22:59:56
iost,inr,4.71,5.23,5.1,SPOT,4.73,7803623.0,5.11,5.09,2021-05-06 22:59:56,IOST/INR,2021-05-06,22:59:56
dent,inr,0.737,0.793,0.755,SPOT,0.767,136159754.0,0.755,0.754,2021-05-06 22:59:56,DENT/INR,2021-05-06,22:59:56
hot,inr,1.13,1.213,1.156,SPOT,1.151,64661389.0,1.156,1.155,2021-05-06 22:59:56,HOT/INR,2021-05-06,22:59:56
usdt,inr,77.22,78.79,77.95,SPOT,77.93,28652298.35,77.95,77.9,2021-05-06 22:59:56,USDT/INR,2021-05-06,22:59:56
wrx,inr,173.01,193.78,178.5,SPOT,185.6,4349256.6,178.49,178.1,2021-05-06 22:59:56,WRX/INR,2021-05-06,22:59:56
matic,inr,57.3,64.0,59.7,SPOT,63.05,2244764.0,59.7,59.682,2021-05-06 22:59:56,MATIC/INR,2021-05-06,22:59:56
bch,inr,100000.0,123988.0,118000.0,SPOT,112999.0,1357.1673,119000.0,115200.0,2021-05-06 22:59:56,BCH/INR,2021-05-06,22:59:56
bnb,inr,48700.0,51000.0,49799.0,SPOT,50798.0,2173.9621,49800.0,49799.0,2021-05-06 22:59:56,BNB/INR,2021-05-06,22:59:56
btt,inr,0.541,0.65,0.60003,SPOT,0.55,1206926076.0,0.60003,0.59705,2021-05-06 22:59:56,BTT/INR,2021-05-06,22:59:56
chz,inr,2.5,2.5,2.5,SPOT,2.5,0.0,0.0,0.0,2021-05-06 22:59:56,CHZ/INR,2021-05-06,22:59:56
one,inr,0.56,0.56,0.56,SPOT,0.56,0.0,0.0,0.0,2021-05-06 22:59:56,ONE/INR,2021-05-06,22:59:56
yfi,inr,4100000.0,4499900.0,4199012.0,SPOT,4197258.0,1.852767,4199430.0,4100000.0,2021-05-06 22:59:56,YFI/INR,2021-05-06,22:59:56
uni,inr,3145.0,3360.0,3217.0,SPOT,3281.03,7618.18,3217.0,3160.0,2021-05-06 22:59:56,UNI/INR,2021-05-06,22:59:56
link,inr,3601.0,3900.0,3740.0,SPOT,3861.0,8597.82,3739.0,3692.22,2021-05-06 22:59:56,LINK/INR,2021-05-06,22:59:56
sxp,inr,377.0,409.99,382.81,SPOT,391.99,95243.17,383.39,382.0,2021-05-06 22:59:56,SXP/INR,2021-05-06,22:59:56
ada,inr,111.5,132.0,132.0,SPOT,113.0923,3761391.7,131.999,131.9,2021-05-06 22:59:56,ADA/INR,2021-05-06,22:59:56
nano,inr,380.0,380.0,380.0,SPOT,380.0,0.0,44900.0,0.02,2021-05-06 22:59:56,NANO/INR,2021-05-06,22:59:56
atom,inr,1860.0,2125.0,2021.0,SPOT,1873.0,9905.21,2035.77,2021.0,2021-05-06 22:59:56,ATOM/INR,2021-05-06,22:59:56
xlm,inr,45.0201,54.8,51.1,SPOT,45.9986,1815320.9,51.1,51.0,2021-05-06 22:59:56,XLM/INR,2021-05-06,22:59:56
fet,inr,7.0,7.0,7.0,SPOT,7.0,0.0,0.0,0.0,2021-05-06 22:59:56,FET/INR,2021-05-06,22:59:56
xem,inr,27.902,33.85,30.5,SPOT,28.832,3292190.0,30.5,29.607,2021-05-06 22:59:56,XEM/INR,2021-05-06,22:59:56
zec,inr,21400.0,25399.99,24592.0,SPOT,22400.0,308.801,24700.0,24500.0,2021-05-06 22:59:56,ZEC/INR,2021-05-06,22:59:56
busd,inr,77.0,78.47,77.95,SPOT,78.48,59974.61,77.95,77.37,2021-05-06 22:59:56,BUSD/INR,2021-05-06,22:59:56
yfii,inr,204001.0,216500.0,209000.0,SPOT,214000.0,37.109807,214099.98,209000.0,2021-05-06 22:59:56,YFII/INR,2021-05-06,22:59:56
doge,inr,42.0,53.49,46.05,SPOT,51.1,70292591.0,46.05,46.0001,2021-05-06 22:59:56,DOGE/INR,2021-05-06,22:59:56
dot,inr,3000.0,3400.0,3297.0,SPOT,3102.31,15550.59,3297.98,3297.0,2021-05-06 22:59:56,DOT/INR,2021-05-06,22:59:56
vet,inr,15.7,17.42,16.799,SPOT,15.9368,9664261.0,16.7999,16.799,2021-05-06 22:59:56,VET/INR,2021-05-06,22:59:56
crv,inr,237.1,263.0,259.99,SPOT,239.0,38873.375,259.99,248.31,2021-05-06 22:59:57,CRV/INR,2021-05-06,22:59:57
ren,inr,74.0,79.5,76.2,SPOT,75.49,136036.1,76.93,75.04,2021-05-06 22:59:57,REN/INR,2021-05-06,22:59:57
enj,inr,190.0,202.0,194.5,SPOT,196.0001,164882.7,194.45,192.0,2021-05-06 22:59:57,ENJ/INR,2021-05-06,22:59:57
mana,inr,106.5,113.5,111.0,SPOT,108.8899,111376.6,112.89,111.0,2021-05-06 22:59:57,MANA/INR,2021-05-06,22:59:57
hbar,inr,23.2,24.75,23.62,SPOT,24.10512,2284986.2,23.8,23.50114,2021-05-06 22:59:57,HBAR/INR,2021-05-06,22:59:57
uma,inr,1922.0,2035.0,1970.2,SPOT,1950.0,1443.991,1982.99,1970.2,2021-05-06 22:59:57,UMA/INR,2021-05-06,22:59:57
chr,inr,26.3,29.2,27.1873,SPOT,28.637,2166675.0,27.3999,27.1031,2021-05-06 22:59:57,CHR/INR,2021-05-06,22:59:57
paxg,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 22:59:57,PAXG/INR,2021-05-06,22:59:57
1inch,inr,460.0,589.0,534.946,SPOT,480.0,399312.46,534.946,532.0,2021-05-06 22:59:57,1INCH/INR,2021-05-06,22:59:57
etc,inr,6801.0,13899.0,10902.434,SPOT,7320.0,432107.57,10999.0,10902.434,2021-05-06 22:59:57,ETC/INR,2021-05-06,22:59:57
uft,inr,126.0,142.86,127.0,SPOT,134.0,174603.73,128.0,127.051,2021-05-06 22:59:57,UFT/INR,2021-05-06,22:59:57
dock,inr,8.881,9.6,9.151,SPOT,9.17,4226859.0,9.29,9.151,2021-05-06 22:59:57,DOCK/INR,2021-05-06,22:59:57
fil,inr,11500.01,12800.0,12296.77,SPOT,11959.0,332.189,12294.0,12011.1,2021-05-06 22:59:57,FIL/INR,2021-05-06,22:59:57
win,inr,0.095,0.107,0.1026,SPOT,0.0963,5989229549.0,0.1026,0.1025,2021-05-06 22:59:57,WIN/INR,2021-05-06,22:59:57
tko,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 22:59:57,TKO/INR,2021-05-06,22:59:57
push,inr,302.0,345.0,323.0,SPOT,308.022,166962.14,323.0,322.9,2021-05-06 22:59:57,PUSH/INR,2021-05-06,22:59:57
avax,inr,2654.0,3970.0,2900.1,SPOT,2740.0,51541.14,2896.0,2826.0,2021-05-06 22:59:57,AVAX/INR,2021-05-06,22:59:57
luna,inr,1283.0,1360.0,1333.0,SPOT,1349.0,4604.12,1333.0,1306.02,2021-05-06 22:59:57,LUNA/INR,2021-05-06,22:59:57
xvg,inr,4.71,5.48,5.17,SPOT,4.9899,24044989.0,5.17,5.15,2021-05-06 22:59:57,XVG/INR,2021-05-06,22:59:57
sc,inr,3.069,3.4097,3.1998,SPOT,3.21,32387779.0,3.1998,3.1744,2021-05-06 22:59:57,SC/INR,2021-05-06,22:59:57
ftt,inr,4425.0,4700.0,4575.0,SPOT,4545.0,434.628,4585.0,4535.0,2021-05-06 22:59:57,FTT/INR,2021-05-06,22:59:57
dgb,inr,10.94,11.88,11.05,SPOT,11.25,4441084.0,11.05,11.02,2021-05-06 22:59:57,DGB/INR,2021-05-06,22:59:57
cvc,inr,43.0,46.68,45.0,SPOT,44.39,81299.6,45.5,45.0,2021-05-06 22:59:57,CVC/INR,2021-05-06,22:59:57
cake,inr,2830.26,3083.0,2860.0,SPOT,3030.01,13784.077,2888.0,2860.0,2021-05-06 22:59:57,CAKE/INR,2021-05-06,22:59:57
ez,inr,920.09,1047.37,966.99,SPOT,1019.0,35762.83,966.99,950.0,2021-05-06 22:59:57,EZ/INR,2021-05-06,22:59:57
bzrx,inr,65.5,350.0,72.8,SPOT,72.8,526513.08,72.945,71.5,2021-05-06 22:59:57,BZRX/INR,2021-05-06,22:59:57
ftm,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 22:59:57,FTM/INR,2021-05-06,22:59:57
hnt,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 22:59:57,HNT/INR,2021-05-06,22:59:57
ark,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 22:59:57,ARK/INR,2021-05-06,22:59:57
ctsi,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 22:59:57,CTSI/INR,2021-05-06,22:59:57
kmd,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 22:59:57,KMD/INR,2021-05-06,22:59:57
sol,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 22:59:57,SOL/INR,2021-05-06,22:59:57
coti,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 22:59:57,COTI/INR,2021-05-06,22:59:57
