base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,inr,4300000.0,4540086.0,4396771.0,SPOT,4410886.0,557.42191,4411673.0,4397649.0,2021-05-06 23:05:55,BTC/INR,2021-05-06,23:05:55
xrp,inr,122.02,136.0,126.11,SPOT,125.0,4079458.1,127.51,126.11,2021-05-06 23:05:55,XRP/INR,2021-05-06,23:05:55
eth,inr,261132.3,280699.0,274922.0,SPOT,273716.0,1456.2113,274978.0,274025.0,2021-05-06 23:05:55,ETH/INR,2021-05-06,23:05:55
trx,inr,10.5989,12.3538,11.9517,SPOT,11.49,62855412.0,11.9706,11.9517,2021-05-06 23:05:55,TRX/INR,2021-05-06,23:05:55
eos,inr,659.01,1050.0,909.79,SPOT,659.0,505523.06,909.0,902.01,2021-05-06 23:05:55,EOS/INR,2021-05-06,23:05:55
zil,inr,16.22,20.2,18.89,SPOT,16.54,7557504.0,18.89,18.7,2021-05-06 23:05:55,ZIL/INR,2021-05-06,23:05:55
bat,inr,103.0,112.0,109.2,SPOT,105.988,192820.0,109.9,108.0,2021-05-06 23:05:55,BAT/INR,2021-05-06,23:05:55
zrx,inr,144.04,163.0,156.02,SPOT,146.97,72792.35,163.0,156.02,2021-05-06 23:05:55,ZRX/INR,2021-05-06,23:05:55
omg,inr,751.02,990.0,950.0,SPOT,789.584,32570.07,950.0,941.0,2021-05-06 23:05:55,OMG/INR,2021-05-06,23:05:55
iost,inr,4.71,5.23,5.09,SPOT,4.8,7824512.0,5.09,5.08,2021-05-06 23:05:55,IOST/INR,2021-05-06,23:05:55
dent,inr,0.737,0.793,0.755,SPOT,0.766,136185623.0,0.755,0.754,2021-05-06 23:05:55,DENT/INR,2021-05-06,23:05:55
hot,inr,1.13,1.213,1.16,SPOT,1.152,64620812.0,1.164,1.16,2021-05-06 23:05:55,HOT/INR,2021-05-06,23:05:55
usdt,inr,77.22,78.79,78.0,SPOT,77.72,28561381.87,77.99,77.97,2021-05-06 23:05:55,USDT/INR,2021-05-06,23:05:55
wrx,inr,173.01,193.78,178.5,SPOT,185.5,4319260.4,178.79,178.5,2021-05-06 23:05:55,WRX/INR,2021-05-06,23:05:55
matic,inr,57.3,64.0,59.7,SPOT,63.9,2127740.0,59.7,59.6,2021-05-06 23:05:55,MATIC/INR,2021-05-06,23:05:55
bch,inr,100000.0,123988.0,118000.0,SPOT,110499.0,1345.1186,118000.0,115100.0,2021-05-06 23:05:55,BCH/INR,2021-05-06,23:05:55
bnb,inr,48700.0,51000.0,49800.0,SPOT,50700.0,2172.9001,49800.0,49500.08,2021-05-06 23:05:55,BNB/INR,2021-05-06,23:05:55
btt,inr,0.541,0.65,0.6082,SPOT,0.5545,1206926076.0,0.6082,0.608,2021-05-06 23:05:55,BTT/INR,2021-05-06,23:05:55
chz,inr,2.5,2.5,2.5,SPOT,2.5,0.0,0.0,0.0,2021-05-06 23:05:55,CHZ/INR,2021-05-06,23:05:55
one,inr,0.56,0.56,0.56,SPOT,0.56,0.0,0.0,0.0,2021-05-06 23:05:55,ONE/INR,2021-05-06,23:05:55
yfi,inr,4100000.0,4499900.0,4199012.0,SPOT,4200000.0,1.852767,4199430.0,4100000.0,2021-05-06 23:05:55,YFI/INR,2021-05-06,23:05:55
uni,inr,3145.0,3360.0,3200.0,SPOT,3355.0,7618.18,3215.0,3160.01,2021-05-06 23:05:55,UNI/INR,2021-05-06,23:05:55
link,inr,3601.0,3900.0,3739.0,SPOT,3861.48,8597.82,3742.99,3692.22,2021-05-06 23:05:55,LINK/INR,2021-05-06,23:05:55
sxp,inr,377.0,409.99,383.39,SPOT,391.84,95243.17,385.73,380.51,2021-05-06 23:05:55,SXP/INR,2021-05-06,23:05:55
ada,inr,111.5,132.0,131.0,SPOT,114.4,3761391.7,131.47,131.0,2021-05-06 23:05:55,ADA/INR,2021-05-06,23:05:55
nano,inr,380.0,380.0,380.0,SPOT,380.0,0.0,44900.0,0.02,2021-05-06 23:05:55,NANO/INR,2021-05-06,23:05:55
atom,inr,1860.0,2125.0,2035.77,SPOT,1875.03,9905.21,2037.0,1972.02,2021-05-06 23:05:55,ATOM/INR,2021-05-06,23:05:55
xlm,inr,45.2,54.8,51.9696,SPOT,46.3817,1815320.9,51.98,51.9696,2021-05-06 23:05:55,XLM/INR,2021-05-06,23:05:55
