base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,inr,4300000.0,4540086.0,4370000.0,SPOT,4454296.0,615.7741,4370000.0,4363474.0,2021-05-07 04:31:54,BTC/INR,2021-05-07,04:31:54
xrp,inr,120.5,136.0,120.6,SPOT,132.0227,2945213.5,120.65,120.6,2021-05-07 04:31:54,XRP/INR,2021-05-07,04:31:54
eth,inr,261132.3,280699.0,265970.0,SPOT,271846.0,1487.9139,265973.1,265970.0,2021-05-07 04:31:54,ETH/INR,2021-05-07,04:31:54
trx,inr,10.5989,12.98,12.08,SPOT,11.48,66162169.0,12.08,12.0795,2021-05-07 04:31:54,TRX/INR,2021-05-07,04:31:54
eos,inr,660.01,1050.0,901.0,SPOT,723.0,549242.29,901.0,900.6,2021-05-07 04:31:54,EOS/INR,2021-05-07,04:31:54
zil,inr,16.38,20.2,17.65,SPOT,16.58,7846326.0,17.77,17.53,2021-05-07 04:31:54,ZIL/INR,2021-05-07,04:31:54
bat,inr,103.0,123.9,117.652,SPOT,110.0,264468.91,118.0,117.01,2021-05-07 04:31:54,BAT/INR,2021-05-07,04:31:54
zrx,inr,144.07,170.0,158.97,SPOT,147.5,77850.78,158.97,155.14,2021-05-07 04:31:54,ZRX/INR,2021-05-07,04:31:54
omg,inr,752.0,1670.0,962.215,SPOT,795.0,165827.17,963.0,960.754,2021-05-07 04:31:54,OMG/INR,2021-05-07,04:31:54
iost,inr,4.74,5.73,5.08,SPOT,4.89,10585187.0,5.09,5.05,2021-05-07 04:31:54,IOST/INR,2021-05-07,04:31:54
dent,inr,0.737,0.793,0.75,SPOT,0.77,133014002.0,0.751,0.75,2021-05-07 04:31:54,DENT/INR,2021-05-07,04:31:54
hot,inr,1.14,1.213,1.162,SPOT,1.186,70501637.0,1.162,1.161,2021-05-07 04:31:54,HOT/INR,2021-05-07,04:31:54
usdt,inr,77.27,78.79,78.43,SPOT,77.92,31680944.08,78.43,78.42,2021-05-07 04:31:54,USDT/INR,2021-05-07,04:31:54
wrx,inr,173.01,193.5,174.5,SPOT,189.47,3962462.1,174.5,174.45,2021-05-07 04:31:54,WRX/INR,2021-05-07,04:31:54
matic,inr,57.3,64.0,59.201,SPOT,61.601,2152490.0,59.2,59.001,2021-05-07 04:31:54,MATIC/INR,2021-05-07,04:31:54
bch,inr,100000.0,123988.0,107100.0,SPOT,106500.0,1186.3108,107200.0,107001.0,2021-05-07 04:31:54,BCH/INR,2021-05-07,04:31:54
bnb,inr,48019.0,50993.81,48500.0,SPOT,50266.1,2168.6953,48599.0,48500.0,2021-05-07 04:31:54,BNB/INR,2021-05-07,04:31:54
btt,inr,0.541,0.7,0.635,SPOT,0.57299,1719641485.0,0.635,0.63451,2021-05-07 04:31:54,BTT/INR,2021-05-07,04:31:54
chz,inr,2.5,2.5,2.5,SPOT,2.5,0.0,0.0,0.0,2021-05-07 04:31:54,CHZ/INR,2021-05-07,04:31:54
one,inr,0.56,0.56,0.56,SPOT,0.56,0.0,0.0,0.0,2021-05-07 04:31:54,ONE/INR,2021-05-07,04:31:54
yfi,inr,3950000.0,4499900.0,4001884.0,SPOT,4249999.0,1.298543,4116400.0,4001885.0,2021-05-07 04:31:54,YFI/INR,2021-05-07,04:31:54
uni,inr,3020.0,3320.0,3039.41,SPOT,3299.67,8315.23,3039.41,3023.09,2021-05-07 04:31:54,UNI/INR,2021-05-07,04:31:54
link,inr,3601.0,3900.0,3625.01,SPOT,3700.0,8260.94,3640.66,3624.0,2021-05-07 04:31:54,LINK/INR,2021-05-07,04:31:54
sxp,inr,363.05,409.99,365.0,SPOT,404.0,103821.04,365.0,364.0,2021-05-07 04:31:54,SXP/INR,2021-05-07,04:31:54
ada,inr,111.71,132.4898,121.0,SPOT,118.25,3869001.3,121.5,121.0,2021-05-07 04:31:54,ADA/INR,2021-05-07,04:31:54
nano,inr,380.0,380.0,380.0,SPOT,380.0,0.0,44900.0,0.02,2021-05-07 04:31:54,NANO/INR,2021-05-07,04:31:54
atom,inr,1900.0,2125.0,2000.0,SPOT,1970.0,7601.15,2024.96,1981.0,2021-05-07 04:31:54,ATOM/INR,2021-05-07,04:31:54
xlm,inr,46.5,54.8,47.7,SPOT,49.0,1389533.0,47.7,47.65,2021-05-07 04:31:54,XLM/INR,2021-05-07,04:31:54
