base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,inr,4300000.0,4540086.0,4362000.0,SPOT,4414500.0,606.41334,4372731.0,4362000.0,2021-05-07 03:45:55,BTC/INR,2021-05-07,03:45:55
xrp,inr,120.5,136.0,122.5,SPOT,131.1,2983705.8,122.51,122.5097,2021-05-07 03:45:55,XRP/INR,2021-05-07,03:45:55
eth,inr,261132.3,280699.0,269000.1,SPOT,270488.0,1468.4063,269000.1,269000.0,2021-05-07 03:45:55,ETH/INR,2021-05-07,03:45:55
trx,inr,10.5989,12.98,12.09,SPOT,11.27,66735506.0,12.09,12.08,2021-05-07 03:45:55,TRX/INR,2021-05-07,03:45:55
eos,inr,660.01,1050.0,903.0,SPOT,712.5,546544.27,903.0,901.2,2021-05-07 03:45:55,EOS/INR,2021-05-07,03:45:55
zil,inr,16.38,20.2,17.4,SPOT,16.57,7829134.0,17.46,17.4,2021-05-07 03:45:55,ZIL/INR,2021-05-07,03:45:55
bat,inr,103.0,123.6,122.0,SPOT,108.4,257620.75,122.0,120.3,2021-05-07 03:45:55,BAT/INR,2021-05-07,03:45:55
zrx,inr,144.07,170.0,157.99,SPOT,149.0,79535.8,157.99,157.8,2021-05-07 03:45:55,ZRX/INR,2021-05-07,03:45:55
omg,inr,752.0,1670.0,930.0,SPOT,800.0,148578.69,930.0,925.0,2021-05-07 03:45:55,OMG/INR,2021-05-07,03:45:55
iost,inr,4.74,5.73,5.22,SPOT,4.82,10710845.0,5.22,5.15,2021-05-07 03:45:55,IOST/INR,2021-05-07,03:45:55
dent,inr,0.737,0.793,0.758,SPOT,0.761,135891988.0,0.76,0.758,2021-05-07 03:45:55,DENT/INR,2021-05-07,03:45:55
hot,inr,1.14,1.213,1.158,SPOT,1.16,71412474.0,1.159,1.158,2021-05-07 03:45:55,HOT/INR,2021-05-07,03:45:55
usdt,inr,77.27,78.79,78.11,SPOT,78.12,30925560.16,78.37,78.11,2021-05-07 03:45:55,USDT/INR,2021-05-07,03:45:55
wrx,inr,173.01,193.78,175.25,SPOT,185.4,4059123.4,175.26,175.25,2021-05-07 03:45:55,WRX/INR,2021-05-07,03:45:55
matic,inr,57.3,64.0,59.128,SPOT,61.9,2170213.0,59.128,59.124,2021-05-07 03:45:56,MATIC/INR,2021-05-07,03:45:56
bch,inr,100000.0,123988.0,109000.0,SPOT,105400.0,1191.4147,109000.0,108201.0,2021-05-07 03:45:56,BCH/INR,2021-05-07,03:45:56
bnb,inr,48019.0,50993.81,48273.0,SPOT,50290.75,2182.6472,48273.0,48272.85,2021-05-07 03:45:56,BNB/INR,2021-05-07,03:45:56
btt,inr,0.541,0.7,0.637,SPOT,0.5545,1709661342.0,0.637,0.636,2021-05-07 03:45:56,BTT/INR,2021-05-07,03:45:56
chz,inr,2.5,2.5,2.5,SPOT,2.5,0.0,0.0,0.0,2021-05-07 03:45:56,CHZ/INR,2021-05-07,03:45:56
one,inr,0.56,0.56,0.56,SPOT,0.56,0.0,0.0,0.0,2021-05-07 03:45:56,ONE/INR,2021-05-07,03:45:56
yfi,inr,3950000.0,4499900.0,4116900.0,SPOT,4152832.0,1.297871,4116900.0,4001884.0,2021-05-07 03:45:56,YFI/INR,2021-05-07,03:45:56
uni,inr,3020.0,3325.45,3045.0,SPOT,3327.56,7603.48,3088.58,3045.0,2021-05-07 03:45:56,UNI/INR,2021-05-07,03:45:56
link,inr,3601.0,3900.0,3704.0,SPOT,3700.0,8444.66,3699.62,3670.0,2021-05-07 03:45:56,LINK/INR,2021-05-07,03:45:56
sxp,inr,365.0,409.99,367.0,SPOT,401.9,101977.81,367.0,365.21,2021-05-07 03:45:56,SXP/INR,2021-05-07,03:45:56
ada,inr,111.71,132.4898,123.999,SPOT,114.568,3894356.4,123.999,123.5,2021-05-07 03:45:56,ADA/INR,2021-05-07,03:45:56
nano,inr,380.0,380.0,380.0,SPOT,380.0,0.0,44900.0,0.02,2021-05-07 03:45:56,NANO/INR,2021-05-07,03:45:56
atom,inr,1900.0,2125.0,2051.99,SPOT,1999.0,7784.95,2051.99,2042.0,2021-05-07 03:45:56,ATOM/INR,2021-05-07,03:45:56
xlm,inr,46.5,54.8,48.9604,SPOT,48.41,1399844.4,48.9604,48.5,2021-05-07 03:45:56,XLM/INR,2021-05-07,03:45:56
fet,inr,7.0,7.0,7.0,SPOT,7.0,0.0,0.0,0.0,2021-05-07 03:45:56,FET/INR,2021-05-07,03:45:56
xem,inr,28.3,33.85,28.504,SPOT,30.7,2616754.0,28.7,28.51,2021-05-07 03:45:56,XEM/INR,2021-05-07,03:45:56
zec,inr,21400.0,25399.99,23010.71,SPOT,22900.0,295.325,24199.0,23015.75,2021-05-07 03:45:56,ZEC/INR,2021-05-07,03:45:56
busd,inr,77.0,78.2,78.0,SPOT,78.02,59934.62,78.0,77.95,2021-05-07 03:45:56,BUSD/INR,2021-05-07,03:45:56
yfii,inr,199905.47,216500.0,199980.0,SPOT,214250.0,40.347078,200000.0,199980.0,2021-05-07 03:45:56,YFII/INR,2021-05-07,03:45:56
doge,inr,40.0,53.49,45.56,SPOT,49.01,81499799.0,45.6555,45.56,2021-05-07 03:45:56,DOGE/INR,2021-05-07,03:45:56
dot,inr,3000.0,3400.0,3164.56,SPOT,3100.0,15566.54,3164.56,3150.0,2021-05-07 03:45:56,DOT/INR,2021-05-07,03:45:56
vet,inr,15.8,18.99403,17.95,SPOT,16.37575,14289771.0,17.95,17.94,2021-05-07 03:45:56,VET/INR,2021-05-07,03:45:56
crv,inr,240.05,263.0,247.0,SPOT,256.99,33060.203,247.99,244.02,2021-05-07 03:45:56,CRV/INR,2021-05-07,03:45:56
ren,inr,74.0,79.5,74.12,SPOT,76.45,129393.9,74.87,74.15,2021-05-07 03:45:56,REN/INR,2021-05-07,03:45:56
enj,inr,189.5,202.0,189.5,SPOT,198.0,161911.0,189.98,189.5756,2021-05-07 03:45:56,ENJ/INR,2021-05-07,03:45:56
mana,inr,106.5,121.5,113.4,SPOT,109.0,169957.1,114.39,113.4095,2021-05-07 03:45:56,MANA/INR,2021-05-07,03:45:56
hbar,inr,22.6,24.75,22.91214,SPOT,23.602,2572498.7,22.99,22.95,2021-05-07 03:45:56,HBAR/INR,2021-05-07,03:45:56
uma,inr,1922.0,2035.0,1930.0,SPOT,1991.0,1534.894,1980.0,1930.0,2021-05-07 03:45:56,UMA/INR,2021-05-07,03:45:56
chr,inr,26.0,29.2,26.5078,SPOT,28.1085,2191805.0,26.5105,26.5078,2021-05-07 03:45:56,CHR/INR,2021-05-07,03:45:56
paxg,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-07 03:45:56,PAXG/INR,2021-05-07,03:45:56
1inch,inr,495.0,589.0,508.0,SPOT,526.0,358765.38,510.0,508.0,2021-05-07 03:45:56,1INCH/INR,2021-05-07,03:45:56
etc,inr,6840.0,13899.0,10878.919,SPOT,7350.0,470721.69,10878.919,10801.0,2021-05-07 03:45:56,ETC/INR,2021-05-07,03:45:56
uft,inr,126.0,139.2,126.851,SPOT,137.986,168579.37,126.851,126.51,2021-05-07 03:45:56,UFT/INR,2021-05-07,03:45:56
dock,inr,9.0,9.6,9.086,SPOT,9.122,4169411.0,9.086,9.08,2021-05-07 03:45:56,DOCK/INR,2021-05-07,03:45:56
fil,inr,11600.0,12800.0,11650.0,SPOT,12009.02,337.471,11899.23,11650.0,2021-05-07 03:45:56,FIL/INR,2021-05-07,03:45:56
