base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,inr,4300000.0,4540086.0,4375000.0,SPOT,4452787.0,560.21313,4389500.0,4377447.0,2021-05-06 21:31:57,BTC/INR,2021-05-06,21:31:57
xrp,inr,122.0,136.0,125.9425,SPOT,122.777,4084643.7,126.0,125.9425,2021-05-06 21:31:57,XRP/INR,2021-05-06,21:31:57
eth,inr,261132.3,280699.0,273899.9,SPOT,270998.0,1489.5464,273899.9,273000.0,2021-05-06 21:31:57,ETH/INR,2021-05-06,21:31:57
trx,inr,10.5989,12.3538,11.6531,SPOT,10.6601,64119394.0,11.6754,11.6531,2021-05-06 21:31:57,TRX/INR,2021-05-06,21:31:57
eos,inr,650.0,1050.0,929.0,SPOT,653.58,497692.83,929.0,928.0,2021-05-06 21:31:57,EOS/INR,2021-05-06,21:31:57
zil,inr,16.22,20.2,18.56,SPOT,16.75,7506136.0,18.67,18.5,2021-05-06 21:31:57,ZIL/INR,2021-05-06,21:31:57
bat,inr,103.0,112.0,108.002,SPOT,104.4,191231.06,109.0,108.002,2021-05-06 21:31:57,BAT/INR,2021-05-06,21:31:57
zrx,inr,144.04,162.2,155.99,SPOT,146.99,71337.14,155.99,150.2,2021-05-06 21:31:57,ZRX/INR,2021-05-06,21:31:57
omg,inr,751.02,869.618,850.0,SPOT,765.829,23957.01,849.915,847.998,2021-05-06 21:31:57,OMG/INR,2021-05-06,21:31:57
iost,inr,4.7,5.23,5.0,SPOT,4.74,7670069.0,5.0,4.98,2021-05-06 21:31:57,IOST/INR,2021-05-06,21:31:57
dent,inr,0.737,0.793,0.751,SPOT,0.761,135841250.0,0.751,0.75,2021-05-06 21:31:57,DENT/INR,2021-05-06,21:31:57
hot,inr,1.13,1.213,1.147,SPOT,1.141,64771018.0,1.154,1.147,2021-05-06 21:31:57,HOT/INR,2021-05-06,21:31:57
usdt,inr,77.22,78.79,78.05,SPOT,78.2,28500210.68,78.05,78.0,2021-05-06 21:31:57,USDT/INR,2021-05-06,21:31:57
wrx,inr,173.01,193.78,176.65,SPOT,188.54,4368938.1,176.65,176.5,2021-05-06 21:31:57,WRX/INR,2021-05-06,21:31:57
