base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,inr,4300000.0,4540086.0,4381745.0,SPOT,4426979.0,569.7463,4397885.0,4381745.0,2021-05-07 02:27:57,BTC/INR,2021-05-07,02:27:57
xrp,inr,122.0,136.0,122.236,SPOT,131.2,2990318.7,122.236,122.2035,2021-05-07 02:27:57,XRP/INR,2021-05-07,02:27:57
eth,inr,261132.3,280699.0,268501.0,SPOT,270500.0,1424.7517,268511.2,268501.0,2021-05-07 02:27:57,ETH/INR,2021-05-07,02:27:57
trx,inr,10.5989,12.98,12.6104,SPOT,11.18,64345330.0,12.6302,12.6104,2021-05-07 02:27:57,TRX/INR,2021-05-07,02:27:57
eos,inr,660.01,1050.0,970.0,SPOT,705.0,543446.0,970.0,966.57,2021-05-07 02:27:57,EOS/INR,2021-05-07,02:27:57
zil,inr,16.38,20.2,17.45,SPOT,16.6,7718961.0,17.45,17.44,2021-05-07 02:27:57,ZIL/INR,2021-05-07,02:27:57
bat,inr,103.0,120.0,118.84,SPOT,108.55,203403.72,118.999,118.84,2021-05-07 02:27:57,BAT/INR,2021-05-07,02:27:57
zrx,inr,144.04,170.0,165.0,SPOT,149.4,84745.85,164.99,163.05,2021-05-07 02:27:57,ZRX/INR,2021-05-07,02:27:57
omg,inr,752.0,1670.0,1300.0,SPOT,761.002,80555.65,1320.0,1300.0,2021-05-07 02:27:57,OMG/INR,2021-05-07,02:27:57
iost,inr,4.74,5.73,5.35,SPOT,4.81,10375814.0,5.36,5.35,2021-05-07 02:27:57,IOST/INR,2021-05-07,02:27:57
dent,inr,0.737,0.793,0.76,SPOT,0.76,140957393.0,0.76,0.759,2021-05-07 02:27:57,DENT/INR,2021-05-07,02:27:57
hot,inr,1.14,1.213,1.181,SPOT,1.155,69761923.0,1.181,1.18,2021-05-07 02:27:57,HOT/INR,2021-05-07,02:27:57
usdt,inr,77.27,78.79,77.67,SPOT,77.85,30147471.31,77.67,77.64,2021-05-07 02:27:57,USDT/INR,2021-05-07,02:27:57
wrx,inr,173.01,193.78,177.66,SPOT,185.9,4009885.5,177.66,177.63,2021-05-07 02:27:57,WRX/INR,2021-05-07,02:27:57
matic,inr,57.3,64.0,59.45,SPOT,61.62,2115005.0,59.45,59.401,2021-05-07 02:27:57,MATIC/INR,2021-05-07,02:27:57
bch,inr,100000.0,123988.0,114000.0,SPOT,105600.0,1181.1275,114000.0,113832.0,2021-05-07 02:27:57,BCH/INR,2021-05-07,02:27:57
bnb,inr,48500.0,50993.81,48706.0,SPOT,50370.0,2101.8963,48706.0,48650.0,2021-05-07 02:27:57,BNB/INR,2021-05-07,02:27:57
btt,inr,0.541,0.7,0.662,SPOT,0.547,1599402752.0,0.662,0.6615,2021-05-07 02:27:57,BTT/INR,2021-05-07,02:27:57
chz,inr,2.5,2.5,2.5,SPOT,2.5,0.0,0.0,0.0,2021-05-07 02:27:57,CHZ/INR,2021-05-07,02:27:57
one,inr,0.56,0.56,0.56,SPOT,0.56,0.0,0.0,0.0,2021-05-07 02:27:57,ONE/INR,2021-05-07,02:27:57
yfi,inr,3990000.0,4499900.0,4029000.0,SPOT,4200000.0,1.260496,4029000.0,3990000.0,2021-05-07 02:27:57,YFI/INR,2021-05-07,02:27:57
uni,inr,3070.0,3350.0,3090.0,SPOT,3350.0,7485.93,3090.0,3086.01,2021-05-07 02:27:57,UNI/INR,2021-05-07,02:27:57
link,inr,3601.0,3900.0,3789.23,SPOT,3721.64,8479.89,3789.98,3789.23,2021-05-07 02:27:57,LINK/INR,2021-05-07,02:27:57
sxp,inr,372.0,409.99,373.0,SPOT,399.85,100188.39,374.47,373.0,2021-05-07 02:27:57,SXP/INR,2021-05-07,02:27:57
ada,inr,111.71,132.4898,125.3226,SPOT,113.9936,3892896.8,125.3225,125.0,2021-05-07 02:27:57,ADA/INR,2021-05-07,02:27:57
nano,inr,380.0,380.0,380.0,SPOT,380.0,0.0,44900.0,0.02,2021-05-07 02:27:57,NANO/INR,2021-05-07,02:27:57
atom,inr,1900.0,2125.0,2100.0,SPOT,1950.0,8443.34,2100.0,2099.99,2021-05-07 02:27:57,ATOM/INR,2021-05-07,02:27:57
xlm,inr,46.5,54.8,49.01,SPOT,49.5,1378852.1,49.2,49.01,2021-05-07 02:27:57,XLM/INR,2021-05-07,02:27:57
fet,inr,7.0,7.0,7.0,SPOT,7.0,0.0,0.0,0.0,2021-05-07 02:27:57,FET/INR,2021-05-07,02:27:57
xem,inr,28.3,33.85,29.0,SPOT,30.4,2805768.0,29.0,28.814,2021-05-07 02:27:57,XEM/INR,2021-05-07,02:27:57
zec,inr,21400.0,25399.99,24690.0,SPOT,22463.7,289.526,24690.0,24010.0,2021-05-07 02:27:57,ZEC/INR,2021-05-07,02:27:57
busd,inr,77.0,78.2,77.8,SPOT,78.0,62923.74,77.8,77.19,2021-05-07 02:27:57,BUSD/INR,2021-05-07,02:27:57
yfii,inr,206000.01,216500.0,209999.0,SPOT,212000.0,36.341599,210020.98,209000.0,2021-05-07 02:27:57,YFII/INR,2021-05-07,02:27:57
doge,inr,40.0,53.49,41.9999,SPOT,50.5999,73679841.0,41.9999,41.9976,2021-05-07 02:27:57,DOGE/INR,2021-05-07,02:27:57
dot,inr,3000.0,3400.0,3262.0,SPOT,3080.0,15405.45,3262.0,3200.0,2021-05-07 02:27:57,DOT/INR,2021-05-07,02:27:57
vet,inr,15.8,18.99403,18.25056,SPOT,16.068,13582923.0,18.25056,18.25,2021-05-07 02:27:57,VET/INR,2021-05-07,02:27:57
crv,inr,240.0,263.0,254.2,SPOT,240.0,33633.658,256.99,254.02,2021-05-07 02:27:57,CRV/INR,2021-05-07,02:27:57
ren,inr,74.0,79.5,75.96,SPOT,75.55,134406.3,75.96,75.95,2021-05-07 02:27:57,REN/INR,2021-05-07,02:27:57
