base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,inr,4300000.0,4540086.0,4400727.0,SPOT,4430865.0,557.42191,4414726.0,4402050.0,2021-05-06 23:03:55,BTC/INR,2021-05-06,23:03:55
xrp,inr,122.02,136.0,127.5,SPOT,124.8,4079458.1,127.9668,127.5,2021-05-06 23:03:55,XRP/INR,2021-05-06,23:03:55
eth,inr,261132.3,280699.0,274978.0,SPOT,273500.1,1456.2113,274978.0,274950.6,2021-05-06 23:03:55,ETH/INR,2021-05-06,23:03:55
trx,inr,10.5989,12.3538,11.9506,SPOT,11.31,62855412.0,11.9792,11.9506,2021-05-06 23:03:55,TRX/INR,2021-05-06,23:03:55
eos,inr,659.0,1050.0,910.0,SPOT,669.81,505523.06,910.0,902.02,2021-05-06 23:03:55,EOS/INR,2021-05-06,23:03:55
zil,inr,16.22,20.2,18.9,SPOT,16.5,7557504.0,18.9,18.73,2021-05-06 23:03:55,ZIL/INR,2021-05-06,23:03:55
bat,inr,103.0,112.0,109.5,SPOT,105.988,192820.0,109.9,109.5,2021-05-06 23:03:55,BAT/INR,2021-05-06,23:03:55
zrx,inr,144.04,163.0,163.0,SPOT,146.97,72792.35,162.5,162.3,2021-05-06 23:03:55,ZRX/INR,2021-05-06,23:03:55
omg,inr,751.02,990.0,955.01,SPOT,789.584,32570.07,965.0,955.01,2021-05-06 23:03:55,OMG/INR,2021-05-06,23:03:55
iost,inr,4.71,5.23,5.09,SPOT,4.71,7824512.0,5.09,5.08,2021-05-06 23:03:55,IOST/INR,2021-05-06,23:03:55
dent,inr,0.737,0.793,0.755,SPOT,0.766,136185623.0,0.755,0.754,2021-05-06 23:03:55,DENT/INR,2021-05-06,23:03:55
hot,inr,1.13,1.213,1.158,SPOT,1.152,64620812.0,1.16,1.153,2021-05-06 23:03:55,HOT/INR,2021-05-06,23:03:55
usdt,inr,77.22,78.79,77.93,SPOT,77.94,28652298.35,77.91,77.81,2021-05-06 23:03:55,USDT/INR,2021-05-06,23:03:55
wrx,inr,173.01,193.78,178.8,SPOT,185.3,4349256.6,178.8,178.76,2021-05-06 23:03:55,WRX/INR,2021-05-06,23:03:55
matic,inr,57.3,64.0,59.7,SPOT,64.0,2244764.0,59.7,59.6,2021-05-06 23:03:55,MATIC/INR,2021-05-06,23:03:55
bch,inr,100000.0,123988.0,118000.0,SPOT,112990.0,1357.1673,118000.0,115100.0,2021-05-06 23:03:55,BCH/INR,2021-05-06,23:03:55
bnb,inr,48700.0,51000.0,49800.0,SPOT,50798.0,2173.9621,49800.0,49785.06,2021-05-06 23:03:56,BNB/INR,2021-05-06,23:03:56
btt,inr,0.541,0.65,0.60682,SPOT,0.55004,1206926076.0,0.60682,0.60679,2021-05-06 23:03:56,BTT/INR,2021-05-06,23:03:56
chz,inr,2.5,2.5,2.5,SPOT,2.5,0.0,0.0,0.0,2021-05-06 23:03:56,CHZ/INR,2021-05-06,23:03:56
one,inr,0.56,0.56,0.56,SPOT,0.56,0.0,0.0,0.0,2021-05-06 23:03:56,ONE/INR,2021-05-06,23:03:56
yfi,inr,4100000.0,4499900.0,4199012.0,SPOT,4200000.0,1.852767,4199430.0,4100000.0,2021-05-06 23:03:56,YFI/INR,2021-05-06,23:03:56
uni,inr,3145.0,3360.0,3214.99,SPOT,3355.0,7618.18,3215.0,3160.01,2021-05-06 23:03:56,UNI/INR,2021-05-06,23:03:56
link,inr,3601.0,3900.0,3739.0,SPOT,3846.0,8597.82,3739.0,3692.22,2021-05-06 23:03:56,LINK/INR,2021-05-06,23:03:56
sxp,inr,377.0,409.99,383.39,SPOT,391.83,95243.17,383.39,380.41,2021-05-06 23:03:56,SXP/INR,2021-05-06,23:03:56
ada,inr,111.5,132.0,131.2,SPOT,113.5,3761391.7,131.2902,131.2,2021-05-06 23:03:56,ADA/INR,2021-05-06,23:03:56
nano,inr,380.0,380.0,380.0,SPOT,380.0,0.0,44900.0,0.02,2021-05-06 23:03:56,NANO/INR,2021-05-06,23:03:56
atom,inr,1860.0,2125.0,2035.77,SPOT,1870.0,9905.21,2037.0,1972.02,2021-05-06 23:03:56,ATOM/INR,2021-05-06,23:03:56
xlm,inr,45.2,54.8,51.98,SPOT,46.381,1815320.9,51.98,51.5,2021-05-06 23:03:56,XLM/INR,2021-05-06,23:03:56
fet,inr,7.0,7.0,7.0,SPOT,7.0,0.0,0.0,0.0,2021-05-06 23:03:56,FET/INR,2021-05-06,23:03:56
xem,inr,27.907,33.85,29.612,SPOT,27.907,3292190.0,30.35,29.613,2021-05-06 23:03:56,XEM/INR,2021-05-06,23:03:56
zec,inr,21400.0,25399.99,24592.0,SPOT,23479.0,308.801,24700.0,24000.0,2021-05-06 23:03:56,ZEC/INR,2021-05-06,23:03:56
busd,inr,77.0,78.47,77.95,SPOT,78.48,59974.61,77.95,77.37,2021-05-06 23:03:56,BUSD/INR,2021-05-06,23:03:56
yfii,inr,204001.0,216500.0,209000.0,SPOT,214000.0,37.109807,214099.98,209000.0,2021-05-06 23:03:56,YFII/INR,2021-05-06,23:03:56
doge,inr,42.0,53.49,46.1859,SPOT,50.6,70292591.0,46.1859,46.1012,2021-05-06 23:03:56,DOGE/INR,2021-05-06,23:03:56
dot,inr,3000.0,3400.0,3297.0,SPOT,3103.0,15550.59,3297.0,3261.0,2021-05-06 23:03:56,DOT/INR,2021-05-06,23:03:56
vet,inr,15.7,17.42,16.75,SPOT,15.94458,9664261.0,16.75,16.725,2021-05-06 23:03:56,VET/INR,2021-05-06,23:03:56
crv,inr,237.1,263.0,259.99,SPOT,242.9,38873.375,259.99,248.37,2021-05-06 23:03:56,CRV/INR,2021-05-06,23:03:56
ren,inr,74.0,79.5,76.93,SPOT,75.4,136036.1,76.95,75.04,2021-05-06 23:03:56,REN/INR,2021-05-06,23:03:56
enj,inr,190.0,202.0,194.45,SPOT,198.9999,164882.7,194.45,192.1,2021-05-06 23:03:56,ENJ/INR,2021-05-06,23:03:56
mana,inr,106.5,113.5,113.2,SPOT,109.99,111376.6,113.2774,113.2,2021-05-06 23:03:56,MANA/INR,2021-05-06,23:03:56
hbar,inr,23.2,24.75,23.62572,SPOT,24.10512,2284986.2,23.8,23.621,2021-05-06 23:03:56,HBAR/INR,2021-05-06,23:03:56
uma,inr,1922.0,2035.0,1989.67,SPOT,1951.0,1443.991,1989.68,1970.2,2021-05-06 23:03:56,UMA/INR,2021-05-06,23:03:56
chr,inr,26.3,29.2,27.25,SPOT,28.77,2166675.0,27.25,27.15,2021-05-06 23:03:56,CHR/INR,2021-05-06,23:03:56
paxg,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 23:03:56,PAXG/INR,2021-05-06,23:03:56
1inch,inr,460.0,589.0,527.786,SPOT,468.5,399312.46,527.0,525.97,2021-05-06 23:03:56,1INCH/INR,2021-05-06,23:03:56
etc,inr,6801.0,13899.0,10850.0,SPOT,7299.0,432107.57,10858.0,10810.0,2021-05-06 23:03:56,ETC/INR,2021-05-06,23:03:56
uft,inr,126.0,142.86,128.0,SPOT,134.0,174603.73,128.0,127.555,2021-05-06 23:03:56,UFT/INR,2021-05-06,23:03:56
dock,inr,8.881,9.6,9.141,SPOT,9.17,4226859.0,9.289,9.141,2021-05-06 23:03:56,DOCK/INR,2021-05-06,23:03:56
fil,inr,11500.01,12800.0,12296.77,SPOT,11959.0,332.189,12294.0,12011.1,2021-05-06 23:03:56,FIL/INR,2021-05-06,23:03:56
win,inr,0.095,0.107,0.1032,SPOT,0.0964,5989229549.0,0.1039,0.1032,2021-05-06 23:03:56,WIN/INR,2021-05-06,23:03:56
tko,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 23:03:56,TKO/INR,2021-05-06,23:03:56
push,inr,302.0,345.0,324.8,SPOT,307.0,166962.14,324.5,321.0,2021-05-06 23:03:56,PUSH/INR,2021-05-06,23:03:56
avax,inr,2654.0,3970.0,2896.0,SPOT,2740.0,51541.14,2895.0,2826.0,2021-05-06 23:03:56,AVAX/INR,2021-05-06,23:03:56
luna,inr,1283.0,1360.0,1333.0,SPOT,1349.0,4604.12,1333.0,1306.01,2021-05-06 23:03:56,LUNA/INR,2021-05-06,23:03:56
