base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,inr,4300000.0,4540086.0,4379983.0,SPOT,4404408.0,547.16198,4375000.0,4365614.0,2021-05-07 01:31:56,BTC/INR,2021-05-07,01:31:56
xrp,inr,122.0,136.0,124.0,SPOT,134.5085,3122371.8,124.0,123.0808,2021-05-07 01:31:56,XRP/INR,2021-05-07,01:31:56
eth,inr,261132.3,280699.0,271000.0,SPOT,270216.9,1416.7006,271500.0,271000.0,2021-05-07 01:31:56,ETH/INR,2021-05-07,01:31:56
trx,inr,10.5989,12.98,12.7,SPOT,11.1,62147277.0,12.7,12.6977,2021-05-07 01:31:56,TRX/INR,2021-05-07,01:31:56
eos,inr,660.01,1050.0,949.9,SPOT,690.0,513598.29,948.0,947.0,2021-05-07 01:31:56,EOS/INR,2021-05-07,01:31:56
zil,inr,16.36,20.2,17.8,SPOT,16.38,7700642.0,17.85,17.8,2021-05-07 01:31:56,ZIL/INR,2021-05-07,01:31:56
bat,inr,103.0,115.0,114.5,SPOT,108.712,181958.35,114.512,114.5,2021-05-07 01:31:56,BAT/INR,2021-05-07,01:31:56
zrx,inr,144.04,164.9,162.99,SPOT,146.87,75957.67,164.0,162.99,2021-05-07 01:31:57,ZRX/INR,2021-05-07,01:31:57
omg,inr,752.0,1066.0,970.043,SPOT,769.0,46432.15,975.0,970.043,2021-05-07 01:31:57,OMG/INR,2021-05-07,01:31:57
iost,inr,4.72,5.73,5.4,SPOT,4.76,9646115.0,5.4,5.36,2021-05-07 01:31:57,IOST/INR,2021-05-07,01:31:57
dent,inr,0.737,0.793,0.783,SPOT,0.755,137808831.0,0.783,0.782,2021-05-07 01:31:57,DENT/INR,2021-05-07,01:31:57
hot,inr,1.138,1.213,1.192,SPOT,1.14,68009382.0,1.19,1.186,2021-05-07 01:31:57,HOT/INR,2021-05-07,01:31:57
usdt,inr,77.27,78.79,77.46,SPOT,77.87,29387041.0,77.46,77.39,2021-05-07 01:31:57,USDT/INR,2021-05-07,01:31:57
wrx,inr,173.01,193.78,177.2,SPOT,185.0,3992668.7,177.2,177.0,2021-05-07 01:31:57,WRX/INR,2021-05-07,01:31:57
matic,inr,57.3,64.0,60.4,SPOT,61.5,2109830.0,60.399,60.223,2021-05-07 01:31:57,MATIC/INR,2021-05-07,01:31:57
bch,inr,100000.0,123988.0,114642.0,SPOT,104201.0,1203.307,114642.0,113000.0,2021-05-07 01:31:57,BCH/INR,2021-05-07,01:31:57
bnb,inr,48500.0,50993.81,49220.0,SPOT,50000.76,2059.8524,49220.0,48851.0,2021-05-07 01:31:57,BNB/INR,2021-05-07,01:31:57
btt,inr,0.541,0.7,0.671,SPOT,0.545,1484568048.0,0.671,0.67093,2021-05-07 01:31:57,BTT/INR,2021-05-07,01:31:57
chz,inr,2.5,2.5,2.5,SPOT,2.5,0.0,0.0,0.0,2021-05-07 01:31:57,CHZ/INR,2021-05-07,01:31:57
one,inr,0.56,0.56,0.56,SPOT,0.56,0.0,0.0,0.0,2021-05-07 01:31:57,ONE/INR,2021-05-07,01:31:57
yfi,inr,4033085.0,4499900.0,4035754.0,SPOT,4150005.0,1.186457,4196500.0,4035754.0,2021-05-07 01:31:57,YFI/INR,2021-05-07,01:31:57
uni,inr,3091.08,3350.0,3094.0,SPOT,3260.0,7431.02,3094.0,3091.08,2021-05-07 01:31:57,UNI/INR,2021-05-07,01:31:57
link,inr,3601.0,3900.0,3720.0,SPOT,3720.0,8414.49,3720.0,3699.0,2021-05-07 01:31:57,LINK/INR,2021-05-07,01:31:57
sxp,inr,372.0,409.99,378.0,SPOT,391.74,98904.69,383.99,380.0,2021-05-07 01:31:57,SXP/INR,2021-05-07,01:31:57
ada,inr,111.71,132.4898,125.0,SPOT,112.1855,3879454.2,125.8,125.0,2021-05-07 01:31:57,ADA/INR,2021-05-07,01:31:57
nano,inr,380.0,380.0,380.0,SPOT,380.0,0.0,44900.0,0.02,2021-05-07 01:31:57,NANO/INR,2021-05-07,01:31:57
atom,inr,1880.0,2125.0,2020.0,SPOT,1957.0,8564.13,2032.2,1970.01,2021-05-07 01:31:57,ATOM/INR,2021-05-07,01:31:57
xlm,inr,46.5,54.8,49.485,SPOT,50.0,1425245.3,49.5,49.49,2021-05-07 01:31:57,XLM/INR,2021-05-07,01:31:57
fet,inr,7.0,7.0,7.0,SPOT,7.0,0.0,0.0,0.0,2021-05-07 01:31:57,FET/INR,2021-05-07,01:31:57
xem,inr,28.3,33.85,29.172,SPOT,31.32,3190513.0,29.18,29.172,2021-05-07 01:31:57,XEM/INR,2021-05-07,01:31:57
zec,inr,21400.0,25399.99,24000.0,SPOT,22000.01,302.012,24730.0,24000.05,2021-05-07 01:31:57,ZEC/INR,2021-05-07,01:31:57
busd,inr,77.0,78.2,77.7,SPOT,78.0,59591.41,77.79,77.7,2021-05-07 01:31:57,BUSD/INR,2021-05-07,01:31:57
yfii,inr,205000.0,216500.0,209000.0,SPOT,205000.0,35.980836,213999.99,209000.0,2021-05-07 01:31:57,YFII/INR,2021-05-07,01:31:57
doge,inr,42.0,53.49,43.3,SPOT,49.5,70319956.0,43.39,43.3,2021-05-07 01:31:57,DOGE/INR,2021-05-07,01:31:57
dot,inr,3000.0,3400.0,3200.0,SPOT,3140.72,15401.8,3229.99,3200.0,2021-05-07 01:31:57,DOT/INR,2021-05-07,01:31:57
vet,inr,15.8,18.865,18.3623,SPOT,16.09711,12440478.0,18.39,18.3623,2021-05-07 01:31:57,VET/INR,2021-05-07,01:31:57
crv,inr,237.1,263.0,254.02,SPOT,241.0,39560.762,254.02,250.26,2021-05-07 01:31:57,CRV/INR,2021-05-07,01:31:57
ren,inr,74.0,79.5,76.5,SPOT,74.62,135312.2,76.5,76.45,2021-05-07 01:31:57,REN/INR,2021-05-07,01:31:57
enj,inr,190.0,202.0,192.5,SPOT,195.1587,157905.9,192.9807,192.5,2021-05-07 01:31:57,ENJ/INR,2021-05-07,01:31:57
mana,inr,106.5,121.5,117.3906,SPOT,108.2108,165396.7,118.0,117.3906,2021-05-07 01:31:57,MANA/INR,2021-05-07,01:31:57
hbar,inr,23.033,24.75,23.10231,SPOT,23.55,2311459.3,23.3,23.10231,2021-05-07 01:31:57,HBAR/INR,2021-05-07,01:31:57
uma,inr,1922.0,2035.0,1940.0,SPOT,1989.99,1524.551,1970.0,1925.03,2021-05-07 01:31:57,UMA/INR,2021-05-07,01:31:57
chr,inr,26.3,29.2,26.799,SPOT,28.0494,2080382.0,26.799,26.75,2021-05-07 01:31:57,CHR/INR,2021-05-07,01:31:57
paxg,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-07 01:31:57,PAXG/INR,2021-05-07,01:31:57
1inch,inr,483.01,589.0,532.8,SPOT,493.0,401433.07,534.0,533.0,2021-05-07 01:31:57,1INCH/INR,2021-05-07,01:31:57
etc,inr,6840.0,13899.0,10865.0,SPOT,6989.0,449904.84,10865.0,10852.077,2021-05-07 01:31:57,ETC/INR,2021-05-07,01:31:57
uft,inr,126.0,142.86,128.387,SPOT,136.9,178363.08,130.4,128.387,2021-05-07 01:31:57,UFT/INR,2021-05-07,01:31:57
dock,inr,8.999,9.6,9.226,SPOT,8.999,4161186.0,9.226,9.2,2021-05-07 01:31:57,DOCK/INR,2021-05-07,01:31:57
fil,inr,11603.0,12800.0,11786.01,SPOT,11848.49,338.443,12227.59,11786.01,2021-05-07 01:31:57,FIL/INR,2021-05-07,01:31:57
win,inr,0.095,0.1091,0.1091,SPOT,0.0951,6505993392.0,0.1091,0.109,2021-05-07 01:31:57,WIN/INR,2021-05-07,01:31:57
tko,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-07 01:31:57,TKO/INR,2021-05-07,01:31:57
push,inr,304.0,345.0,333.95,SPOT,307.99,170269.03,333.0,328.776,2021-05-07 01:31:57,PUSH/INR,2021-05-07,01:31:57
avax,inr,2654.0,3970.0,2980.0,SPOT,2670.0,52346.54,2990.0,2916.07,2021-05-07 01:31:57,AVAX/INR,2021-05-07,01:31:57
luna,inr,1283.0,1360.0,1309.0,SPOT,1283.0,4468.12,1332.62,1309.13,2021-05-07 01:31:57,LUNA/INR,2021-05-07,01:31:57
xvg,inr,4.71,5.4949,5.43,SPOT,4.77,25609700.0,5.43,5.42,2021-05-07 01:31:57,XVG/INR,2021-05-07,01:31:57
sc,inr,3.07,3.4097,3.1803,SPOT,3.1081,31197915.0,3.1803,3.18,2021-05-07 01:31:57,SC/INR,2021-05-07,01:31:57
ftt,inr,4425.0,4700.0,4614.0,SPOT,4451.0,445.489,4601.0,4438.0,2021-05-07 01:31:57,FTT/INR,2021-05-07,01:31:57
dgb,inr,10.94,11.88,11.09,SPOT,11.19,4687545.0,11.09,11.02,2021-05-07 01:31:57,DGB/INR,2021-05-07,01:31:57
cvc,inr,43.0,47.5,45.0,SPOT,44.44,95108.8,45.0,44.0,2021-05-07 01:31:57,CVC/INR,2021-05-07,01:31:57
cake,inr,2778.34,2996.29,2835.0,SPOT,2915.36,13702.604,2835.0,2800.01,2021-05-07 01:31:57,CAKE/INR,2021-05-07,01:31:57
ez,inr,920.09,1047.37,925.0,SPOT,1012.0,37876.85,925.0,924.0,2021-05-07 01:31:57,EZ/INR,2021-05-07,01:31:57
