base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,inr,4377815.0,4540086.0,4420753.0,SPOT,4468855.0,566.39824,4400000.0,4350001.0,2021-05-06 19:03:52,BTC/INR,2021-05-06,19:03:52
xrp,inr,121.5,136.0,126.2,SPOT,121.9,4164907.2,125.5001,125.5,2021-05-06 19:03:52,XRP/INR,2021-05-06,19:03:52
eth,inr,261132.3,280699.0,272551.0,SPOT,265326.0,1516.5551,273000.0,272563.2,2021-05-06 19:03:52,ETH/INR,2021-05-06,19:03:52
trx,inr,10.5282,12.3538,11.69,SPOT,10.535,64579105.0,11.6899,11.6,2021-05-06 19:03:52,TRX/INR,2021-05-06,19:03:52
eos,inr,639.0,1050.0,874.55,SPOT,656.98,420066.23,869.95,860.0,2021-05-06 19:03:52,EOS/INR,2021-05-06,19:03:52
zil,inr,16.22,20.2,18.83,SPOT,16.83,7428833.0,18.8,18.7,2021-05-06 19:03:52,ZIL/INR,2021-05-06,19:03:52
bat,inr,102.0,112.0,106.022,SPOT,103.6,211073.87,107.089,106.022,2021-05-06 19:03:52,BAT/INR,2021-05-06,19:03:52
zrx,inr,141.42,162.2,150.0,SPOT,146.4,70852.09,152.0,150.0,2021-05-06 19:03:52,ZRX/INR,2021-05-06,19:03:52
omg,inr,751.02,869.618,806.372,SPOT,780.0,24492.13,806.372,806.1,2021-05-06 19:03:52,OMG/INR,2021-05-06,19:03:52
iost,inr,4.66,5.23,4.93,SPOT,4.71,7634071.0,4.96,4.95,2021-05-06 19:03:52,IOST/INR,2021-05-06,19:03:52
dent,inr,0.743,0.793,0.748,SPOT,0.769,132966242.0,0.75,0.749,2021-05-06 19:03:52,DENT/INR,2021-05-06,19:03:52
hot,inr,1.13,1.213,1.165,SPOT,1.135,63613866.0,1.169,1.156,2021-05-06 19:03:52,HOT/INR,2021-05-06,19:03:52
usdt,inr,77.22,78.79,78.5,SPOT,78.2,27793227.86,78.48,78.3,2021-05-06 19:03:52,USDT/INR,2021-05-06,19:03:52
wrx,inr,174.5,193.78,178.5,SPOT,188.01,4237818.0,178.3,178.1,2021-05-06 19:03:52,WRX/INR,2021-05-06,19:03:52
matic,inr,57.3,64.0,59.45,SPOT,61.9,2483228.0,59.4,59.0,2021-05-06 19:03:52,MATIC/INR,2021-05-06,19:03:52
bch,inr,100000.0,123988.0,114999.0,SPOT,103803.0,1525.1581,115050.0,114999.0,2021-05-06 19:03:52,BCH/INR,2021-05-06,19:03:52
bnb,inr,49104.53,51000.0,49600.0,SPOT,50205.01,2110.2526,49320.0,49315.0,2021-05-06 19:03:52,BNB/INR,2021-05-06,19:03:52
btt,inr,0.5398,0.65,0.58494,SPOT,0.54209,1192706147.0,0.58439,0.584,2021-05-06 19:03:52,BTT/INR,2021-05-06,19:03:52
chz,inr,2.5,2.5,2.5,SPOT,2.5,0.0,0.0,0.0,2021-05-06 19:03:52,CHZ/INR,2021-05-06,19:03:52
one,inr,0.56,0.56,0.56,SPOT,0.56,0.0,0.0,0.0,2021-05-06 19:03:52,ONE/INR,2021-05-06,19:03:52
yfi,inr,4052766.0,4499900.0,4250000.0,SPOT,4123522.0,1.716456,4262000.0,4255000.0,2021-05-06 19:03:53,YFI/INR,2021-05-06,19:03:53
uni,inr,3150.0,3420.0,3171.0,SPOT,3388.0,7820.3,3160.0,3154.0,2021-05-06 19:03:53,UNI/INR,2021-05-06,19:03:53
link,inr,3601.0,3900.0,3763.0,SPOT,3715.52,8465.63,3763.0,3700.0,2021-05-06 19:03:53,LINK/INR,2021-05-06,19:03:53
sxp,inr,380.0,409.99,386.93,SPOT,390.0,93270.5,390.0,386.93,2021-05-06 19:03:53,SXP/INR,2021-05-06,19:03:53
ada,inr,110.0073,130.7,123.5,SPOT,110.6,3641986.4,123.0,122.62,2021-05-06 19:03:53,ADA/INR,2021-05-06,19:03:53
nano,inr,380.0,380.0,380.0,SPOT,380.0,0.0,44900.0,0.02,2021-05-06 19:03:53,NANO/INR,2021-05-06,19:03:53
atom,inr,1807.0,2125.0,2000.0,SPOT,1806.18,9839.32,2016.77,2000.0,2021-05-06 19:03:53,ATOM/INR,2021-05-06,19:03:53
xlm,inr,45.0,54.8,50.9556,SPOT,45.12,1745763.3,50.9556,50.0,2021-05-06 19:03:53,XLM/INR,2021-05-06,19:03:53
fet,inr,7.0,7.0,7.0,SPOT,7.0,0.0,0.0,0.0,2021-05-06 19:03:53,FET/INR,2021-05-06,19:03:53
xem,inr,27.902,33.85,29.0,SPOT,29.691,3777692.0,28.988,28.83,2021-05-06 19:03:53,XEM/INR,2021-05-06,19:03:53
zec,inr,21400.0,25399.99,23450.0,SPOT,22291.08,383.826,24424.58,23500.0,2021-05-06 19:03:53,ZEC/INR,2021-05-06,19:03:53
busd,inr,77.0,78.49,78.19,SPOT,78.0,58395.26,78.19,77.74,2021-05-06 19:03:53,BUSD/INR,2021-05-06,19:03:53
yfii,inr,204001.0,216998.0,208999.0,SPOT,211850.0,43.441065,208999.0,208000.0,2021-05-06 19:03:53,YFII/INR,2021-05-06,19:03:53
doge,inr,42.0,53.49,44.8325,SPOT,50.0,75531191.0,44.9863,44.89,2021-05-06 19:03:53,DOGE/INR,2021-05-06,19:03:53
dot,inr,3000.0,3400.0,3170.0,SPOT,3016.03,15672.82,3190.0,3172.0,2021-05-06 19:03:53,DOT/INR,2021-05-06,19:03:53
vet,inr,15.59859,17.42,16.53,SPOT,15.83344,9585271.0,16.49834,16.3,2021-05-06 19:03:53,VET/INR,2021-05-06,19:03:53
crv,inr,237.1,263.0,248.5,SPOT,239.0,38745.657,256.5,246.04,2021-05-06 19:03:53,CRV/INR,2021-05-06,19:03:53
ren,inr,74.01,79.5,75.78,SPOT,75.0,136229.5,76.0,75.0,2021-05-06 19:03:53,REN/INR,2021-05-06,19:03:53
enj,inr,191.0,202.0,191.5,SPOT,196.95,162253.1,192.0,191.9035,2021-05-06 19:03:53,ENJ/INR,2021-05-06,19:03:53
mana,inr,107.0,113.5,107.1,SPOT,109.474,106908.5,107.1791,107.1,2021-05-06 19:03:53,MANA/INR,2021-05-06,19:03:53
hbar,inr,23.25,24.75,23.3275,SPOT,24.0,2302891.4,23.4,23.37,2021-05-06 19:03:53,HBAR/INR,2021-05-06,19:03:53
uma,inr,1941.2,2035.0,1970.0,SPOT,1980.0,1414.409,1999.0,1965.0,2021-05-06 19:03:53,UMA/INR,2021-05-06,19:03:53
chr,inr,26.3,29.2258,27.295,SPOT,28.749,2239440.0,27.295,27.15,2021-05-06 19:03:53,CHR/INR,2021-05-06,19:03:53
paxg,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 19:03:53,PAXG/INR,2021-05-06,19:03:53
1inch,inr,450.0,589.0,520.0,SPOT,453.9,402411.57,520.0,519.0,2021-05-06 19:03:53,1INCH/INR,2021-05-06,19:03:53
etc,inr,6801.0,13899.0,13488.04,SPOT,7683.085,379264.61,13250.0,13201.0,2021-05-06 19:03:53,ETC/INR,2021-05-06,19:03:53
uft,inr,131.5,142.86,131.748,SPOT,133.451,165712.15,132.0,131.748,2021-05-06 19:03:53,UFT/INR,2021-05-06,19:03:53
dock,inr,8.881,9.6,9.199,SPOT,9.07,4305050.0,9.191,9.103,2021-05-06 19:03:53,DOCK/INR,2021-05-06,19:03:53
fil,inr,11500.01,12800.0,12000.0,SPOT,11730.0,334.986,12300.0,12000.0,2021-05-06 19:03:53,FIL/INR,2021-05-06,19:03:53
win,inr,0.095,0.107,0.1007,SPOT,0.096,5835570547.0,0.1006,0.1003,2021-05-06 19:03:53,WIN/INR,2021-05-06,19:03:53
tko,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 19:03:53,TKO/INR,2021-05-06,19:03:53
push,inr,302.0,345.0,321.0,SPOT,308.0,157889.43,325.0,324.0,2021-05-06 19:03:53,PUSH/INR,2021-05-06,19:03:53
avax,inr,2654.0,3970.0,2971.0,SPOT,2750.0,50874.61,2980.0,2970.397,2021-05-06 19:03:53,AVAX/INR,2021-05-06,19:03:53
luna,inr,1283.0,1360.0,1316.72,SPOT,1329.9,4444.09,1327.8,1320.72,2021-05-06 19:03:53,LUNA/INR,2021-05-06,19:03:53
xvg,inr,4.71,5.48,5.06,SPOT,4.8,24570572.0,5.0999,5.06,2021-05-06 19:03:53,XVG/INR,2021-05-06,19:03:53
sc,inr,3.069,3.4097,3.1502,SPOT,3.199,32807135.0,3.1972,3.1503,2021-05-06 19:03:53,SC/INR,2021-05-06,19:03:53
ftt,inr,4425.0,4700.0,4545.0,SPOT,4460.0,430.568,4545.0,4461.0,2021-05-06 19:03:53,FTT/INR,2021-05-06,19:03:53
dgb,inr,10.98,11.88,11.0,SPOT,11.4,4173342.0,11.17,11.1,2021-05-06 19:03:53,DGB/INR,2021-05-06,19:03:53
cvc,inr,43.0,46.68,44.5,SPOT,43.9,82634.2,45.9,44.5,2021-05-06 19:03:53,CVC/INR,2021-05-06,19:03:53
cake,inr,2851.0,3094.99,2860.16,SPOT,3037.53,13378.808,2895.0,2861.0,2021-05-06 19:03:53,CAKE/INR,2021-05-06,19:03:53
ez,inr,951.0,1050.0,959.0,SPOT,1020.0,32125.46,960.0,959.0,2021-05-06 19:03:53,EZ/INR,2021-05-06,19:03:53
bzrx,inr,65.5,350.0,73.488,SPOT,73.488,511492.99,73.488,73.0,2021-05-06 19:03:53,BZRX/INR,2021-05-06,19:03:53
ftm,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 19:03:53,FTM/INR,2021-05-06,19:03:53
hnt,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 19:03:53,HNT/INR,2021-05-06,19:03:53
ark,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 19:03:53,ARK/INR,2021-05-06,19:03:53
ctsi,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 19:03:53,CTSI/INR,2021-05-06,19:03:53
kmd,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 19:03:53,KMD/INR,2021-05-06,19:03:53
sol,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 19:03:53,SOL/INR,2021-05-06,19:03:53
coti,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 19:03:53,COTI/INR,2021-05-06,19:03:53
iotx,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 19:03:53,IOTX/INR,2021-05-06,19:03:53
ltc,inr,25551.0,28495.0,26000.0,SPOT,27671.37,2291.194,26300.0,26000.0,2021-05-06 19:03:53,LTC/INR,2021-05-06,19:03:53
dash,inr,28450.0,34500.0,33200.0,SPOT,31716.0,264.758,33200.0,32000.0,2021-05-06 19:03:53,DASH/INR,2021-05-06,19:03:53
