base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,inr,4400000.0,4540086.0,4464650.0,SPOT,4460107.0,550.95753,4478000.0,4466884.0,2021-05-06 18:21:55,BTC/INR,2021-05-06,18:21:55
xrp,inr,120.0,136.0,131.6925,SPOT,121.4,3966769.1,131.6925,131.61,2021-05-06 18:21:55,XRP/INR,2021-05-06,18:21:55
eth,inr,261132.3,280699.0,276751.0,SPOT,266000.0,1473.9777,276751.0,276750.0,2021-05-06 18:21:55,ETH/INR,2021-05-06,18:21:55
trx,inr,10.49,12.3538,12.18,SPOT,10.648,62645330.0,12.1689,12.152,2021-05-06 18:21:55,TRX/INR,2021-05-06,18:21:55
eos,inr,632.01,1050.0,897.8,SPOT,645.0,390673.49,903.25,897.8,2021-05-06 18:21:55,EOS/INR,2021-05-06,18:21:55
zil,inr,16.22,20.2,19.6,SPOT,16.77,7207495.0,19.65,19.6,2021-05-06 18:21:55,ZIL/INR,2021-05-06,18:21:55
bat,inr,102.0,112.0,110.8,SPOT,104.4,221837.12,110.8,110.2,2021-05-06 18:21:55,BAT/INR,2021-05-06,18:21:55
zrx,inr,141.42,162.2,162.0,SPOT,145.9,67966.14,162.2,162.0,2021-05-06 18:21:55,ZRX/INR,2021-05-06,18:21:55
omg,inr,751.02,869.618,857.0,SPOT,785.0,23894.25,864.0,857.0,2021-05-06 18:21:55,OMG/INR,2021-05-06,18:21:55
iost,inr,4.66,5.23,5.06,SPOT,4.77,7653475.0,5.07,5.06,2021-05-06 18:21:55,IOST/INR,2021-05-06,18:21:55
dent,inr,0.75,0.793,0.762,SPOT,0.777,129625980.0,0.764,0.762,2021-05-06 18:21:55,DENT/INR,2021-05-06,18:21:55
hot,inr,1.126,1.213,1.17,SPOT,1.15,62155685.0,1.171,1.17,2021-05-06 18:21:55,HOT/INR,2021-05-06,18:21:55
usdt,inr,77.22,78.64,78.2,SPOT,78.2,26034729.16,78.2,78.17,2021-05-06 18:21:55,USDT/INR,2021-05-06,18:21:55
wrx,inr,180.02,193.78,181.12,SPOT,192.0,4086879.6,181.39,181.12,2021-05-06 18:21:55,WRX/INR,2021-05-06,18:21:55
