base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,inr,4398613.0,4540086.0,4406943.0,SPOT,4466000.0,552.31111,4406943.0,4401210.0,2021-05-06 18:37:57,BTC/INR,2021-05-06,18:37:57
xrp,inr,120.0,136.0,125.5,SPOT,121.9,3969381.9,125.9874,125.5,2021-05-06 18:37:57,XRP/INR,2021-05-06,18:37:57
eth,inr,261132.3,280699.0,274011.0,SPOT,265700.0,1479.37,274015.0,274011.0,2021-05-06 18:37:57,ETH/INR,2021-05-06,18:37:57
trx,inr,10.49,12.3538,11.66,SPOT,10.6207,63002910.0,11.66,11.65,2021-05-06 18:37:57,TRX/INR,2021-05-06,18:37:57
eos,inr,632.01,1050.0,840.55,SPOT,646.99,402177.96,845.0,841.05,2021-05-06 18:37:57,EOS/INR,2021-05-06,18:37:57
zil,inr,16.22,20.2,19.0,SPOT,16.75,7236065.0,19.1,19.0,2021-05-06 18:37:57,ZIL/INR,2021-05-06,18:37:57
bat,inr,102.0,112.0,106.55,SPOT,104.0,213338.39,109.98,106.55,2021-05-06 18:37:57,BAT/INR,2021-05-06,18:37:57
zrx,inr,141.42,162.2,156.74,SPOT,146.5,69872.83,156.74,155.8,2021-05-06 18:37:57,ZRX/INR,2021-05-06,18:37:57
omg,inr,751.02,869.618,849.299,SPOT,784.5,24026.52,864.0,849.299,2021-05-06 18:37:57,OMG/INR,2021-05-06,18:37:57
iost,inr,4.66,5.23,4.9,SPOT,4.8,7586084.0,4.99,4.9,2021-05-06 18:37:57,IOST/INR,2021-05-06,18:37:57
dent,inr,0.75,0.793,0.761,SPOT,0.773,129498305.0,0.761,0.76,2021-05-06 18:37:57,DENT/INR,2021-05-06,18:37:57
hot,inr,1.126,1.213,1.165,SPOT,1.145,61888811.0,1.169,1.165,2021-05-06 18:37:57,HOT/INR,2021-05-06,18:37:57
usdt,inr,77.22,78.64,78.45,SPOT,78.2,26376665.56,78.45,78.38,2021-05-06 18:37:57,USDT/INR,2021-05-06,18:37:57
wrx,inr,176.0,193.78,176.95,SPOT,190.0,4105675.1,176.95,176.5,2021-05-06 18:37:57,WRX/INR,2021-05-06,18:37:57
matic,inr,59.01,64.0,59.01,SPOT,61.508,2416648.0,59.011,59.01,2021-05-06 18:37:57,MATIC/INR,2021-05-06,18:37:57
bch,inr,97900.0,123988.0,114002.0,SPOT,100591.0,1535.263,114999.0,114001.0,2021-05-06 18:37:57,BCH/INR,2021-05-06,18:37:57
bnb,inr,49265.23,51000.0,49265.23,SPOT,50531.21,2077.6363,49265.23,49253.0,2021-05-06 18:37:57,BNB/INR,2021-05-06,18:37:57
btt,inr,0.5398,0.65,0.581,SPOT,0.54554,1172861045.0,0.581,0.58069,2021-05-06 18:37:57,BTT/INR,2021-05-06,18:37:57
chz,inr,2.5,2.5,2.5,SPOT,2.5,0.0,0.0,0.0,2021-05-06 18:37:57,CHZ/INR,2021-05-06,18:37:57
one,inr,0.56,0.56,0.56,SPOT,0.56,0.0,0.0,0.0,2021-05-06 18:37:57,ONE/INR,2021-05-06,18:37:57
yfi,inr,4052766.0,4499900.0,4377986.0,SPOT,4123000.0,1.683451,4377450.0,4272530.0,2021-05-06 18:37:57,YFI/INR,2021-05-06,18:37:57
uni,inr,3210.0,3425.0,3215.0,SPOT,3390.84,7499.4,3215.0,3210.0,2021-05-06 18:37:57,UNI/INR,2021-05-06,18:37:57
link,inr,3601.0,3900.0,3721.21,SPOT,3750.0,8278.83,3748.0,3721.21,2021-05-06 18:37:57,LINK/INR,2021-05-06,18:37:57
sxp,inr,382.0,409.99,383.0,SPOT,390.34,89170.99,384.0,383.05,2021-05-06 18:37:57,SXP/INR,2021-05-06,18:37:57
ada,inr,109.7224,130.7,125.4,SPOT,110.8112,3523399.2,125.15,125.1,2021-05-06 18:37:57,ADA/INR,2021-05-06,18:37:57
nano,inr,380.0,380.0,380.0,SPOT,380.0,0.0,44900.0,0.02,2021-05-06 18:37:57,NANO/INR,2021-05-06,18:37:57
atom,inr,1805.0,2125.0,2000.0,SPOT,1805.0,9702.45,2000.0,1990.0,2021-05-06 18:37:57,ATOM/INR,2021-05-06,18:37:57
xlm,inr,45.0,54.8,51.0,SPOT,46.45,1678286.0,51.4948,51.0599,2021-05-06 18:37:57,XLM/INR,2021-05-06,18:37:57
fet,inr,7.0,7.0,7.0,SPOT,7.0,0.0,0.0,0.0,2021-05-06 18:37:57,FET/INR,2021-05-06,18:37:57
xem,inr,26.67,33.85,29.061,SPOT,27.0,3809194.0,29.489,29.006,2021-05-06 18:37:57,XEM/INR,2021-05-06,18:37:57
zec,inr,21400.0,25399.99,24200.0,SPOT,21864.91,356.303,24390.0,24200.0,2021-05-06 18:37:57,ZEC/INR,2021-05-06,18:37:57
busd,inr,77.0,78.49,77.83,SPOT,78.02,53748.53,77.83,77.74,2021-05-06 18:37:57,BUSD/INR,2021-05-06,18:37:57
yfii,inr,204001.0,216998.0,214250.0,SPOT,211008.0,39.682364,214200.0,210842.5,2021-05-06 18:37:57,YFII/INR,2021-05-06,18:37:57
doge,inr,42.0,53.8,44.0,SPOT,48.0,75435304.0,44.0,43.9995,2021-05-06 18:37:57,DOGE/INR,2021-05-06,18:37:57
dot,inr,3000.0,3400.0,3220.0,SPOT,3037.0,15223.48,3239.51,3220.0,2021-05-06 18:37:57,DOT/INR,2021-05-06,18:37:57
vet,inr,15.5,17.42,16.4,SPOT,15.9,9311201.0,16.4,16.35,2021-05-06 18:37:57,VET/INR,2021-05-06,18:37:57
crv,inr,237.1,263.0,252.5,SPOT,241.0,38137.194,252.5,252.2,2021-05-06 18:37:57,CRV/INR,2021-05-06,18:37:57
ren,inr,73.07,79.5,77.0,SPOT,75.51,130366.1,77.0,76.2,2021-05-06 18:37:57,REN/INR,2021-05-06,18:37:57
enj,inr,193.0,202.0,193.53,SPOT,198.0,154936.2,193.8046,193.53,2021-05-06 18:37:57,ENJ/INR,2021-05-06,18:37:57
mana,inr,107.0,113.5,108.49,SPOT,108.4742,106520.4,109.0,108.49,2021-05-06 18:37:57,MANA/INR,2021-05-06,18:37:57
hbar,inr,23.5004,24.75,23.6,SPOT,23.80001,2126387.2,23.64964,23.6,2021-05-06 18:37:57,HBAR/INR,2021-05-06,18:37:57
uma,inr,1941.2,2035.0,2000.0,SPOT,1980.0,1244.345,1999.0,1982.6,2021-05-06 18:37:57,UMA/INR,2021-05-06,18:37:57
chr,inr,27.5,29.2258,27.6,SPOT,29.001,2186158.0,27.7845,27.6,2021-05-06 18:37:57,CHR/INR,2021-05-06,18:37:57
paxg,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 18:37:57,PAXG/INR,2021-05-06,18:37:57
1inch,inr,450.0,589.0,503.04,SPOT,453.0,396471.06,505.216,503.04,2021-05-06 18:37:57,1INCH/INR,2021-05-06,18:37:57
etc,inr,6710.0,13899.0,13500.0,SPOT,7649.0,366836.28,13500.0,13494.977,2021-05-06 18:37:57,ETC/INR,2021-05-06,18:37:57
uft,inr,131.5,142.86,132.01,SPOT,134.0,164100.7,132.2,132.01,2021-05-06 18:37:57,UFT/INR,2021-05-06,18:37:57
dock,inr,8.881,9.6,9.103,SPOT,9.129,4271779.0,9.103,9.101,2021-05-06 18:37:57,DOCK/INR,2021-05-06,18:37:57
fil,inr,11500.01,12800.0,12033.09,SPOT,11999.0,333.426,12349.9,12033.09,2021-05-06 18:37:57,FIL/INR,2021-05-06,18:37:57
win,inr,0.095,0.107,0.1005,SPOT,0.0966,5745044933.0,0.1005,0.1004,2021-05-06 18:37:57,WIN/INR,2021-05-06,18:37:57
tko,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 18:37:57,TKO/INR,2021-05-06,18:37:57
push,inr,302.0,345.0,322.0,SPOT,309.6,153485.73,323.5,323.0,2021-05-06 18:37:57,PUSH/INR,2021-05-06,18:37:57
avax,inr,2654.0,3970.0,2970.0,SPOT,2749.5,50518.88,2906.0,2876.0,2021-05-06 18:37:57,AVAX/INR,2021-05-06,18:37:57
luna,inr,1283.0,1360.0,1315.73,SPOT,1348.94,4408.43,1316.0,1315.73,2021-05-06 18:37:57,LUNA/INR,2021-05-06,18:37:57
xvg,inr,4.71,5.48,5.148,SPOT,4.85,24697128.0,5.16,5.148,2021-05-06 18:37:57,XVG/INR,2021-05-06,18:37:57
sc,inr,3.069,3.4097,3.19,SPOT,3.2301,32484175.0,3.19,3.188,2021-05-06 18:37:57,SC/INR,2021-05-06,18:37:57
ftt,inr,4425.0,4700.0,4520.0,SPOT,4488.0,503.27,4525.0,4520.0,2021-05-06 18:37:57,FTT/INR,2021-05-06,18:37:57
dgb,inr,11.0,11.88,11.0,SPOT,11.53,3908720.0,11.09,11.0,2021-05-06 18:37:57,DGB/INR,2021-05-06,18:37:57
cvc,inr,43.0,46.68,45.0,SPOT,44.0,82200.5,46.0,45.0,2021-05-06 18:37:57,CVC/INR,2021-05-06,18:37:57
cake,inr,2870.0,3094.99,2870.0,SPOT,3040.0,13389.989,2880.0,2864.0,2021-05-06 18:37:57,CAKE/INR,2021-05-06,18:37:57
ez,inr,971.02,1050.0,973.0,SPOT,1018.5,31309.9,973.0,971.4,2021-05-06 18:37:57,EZ/INR,2021-05-06,18:37:57
bzrx,inr,71.0,350.0,71.0,SPOT,71.0,497264.97,71.0,70.892,2021-05-06 18:37:57,BZRX/INR,2021-05-06,18:37:57
ftm,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 18:37:57,FTM/INR,2021-05-06,18:37:57
hnt,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 18:37:57,HNT/INR,2021-05-06,18:37:57
ark,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 18:37:57,ARK/INR,2021-05-06,18:37:57
ctsi,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 18:37:57,CTSI/INR,2021-05-06,18:37:57
kmd,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 18:37:57,KMD/INR,2021-05-06,18:37:57
sol,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 18:37:57,SOL/INR,2021-05-06,18:37:57
coti,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 18:37:57,COTI/INR,2021-05-06,18:37:57
iotx,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 18:37:57,IOTX/INR,2021-05-06,18:37:57
ltc,inr,25600.0,28495.0,26420.0,SPOT,27370.0,2256.901,26420.0,26406.0,2021-05-06 18:37:57,LTC/INR,2021-05-06,18:37:57
dash,inr,28450.0,34500.0,33492.0,SPOT,31640.0,253.288,33492.0,33010.0,2021-05-06 18:37:57,DASH/INR,2021-05-06,18:37:57
