base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,inr,4300000.0,4537298.0,4388515.0,SPOT,4517557.0,664.2911,4392425.0,4390000.0,2021-05-07 11:29:56,BTC/INR,2021-05-07,11:29:56
xrp,inr,120.0,133.03,123.88,SPOT,129.0,2589190.2,123.9,123.88,2021-05-07 11:29:56,XRP/INR,2021-05-07,11:29:56
eth,inr,261132.3,280699.0,268860.0,SPOT,271216.6,1478.5646,268862.4,268860.0,2021-05-07 11:29:56,ETH/INR,2021-05-07,11:29:56
trx,inr,10.654,12.98,12.637,SPOT,11.1208,68862507.0,12.6376,12.637,2021-05-07 11:29:56,TRX/INR,2021-05-07,11:29:56
eos,inr,692.01,1050.0,913.01,SPOT,720.0,557437.25,913.01,913.0,2021-05-07 11:29:56,EOS/INR,2021-05-07,11:29:56
zil,inr,16.95,20.2,18.5,SPOT,19.7,5747641.0,18.5,18.49,2021-05-07 11:29:56,ZIL/INR,2021-05-07,11:29:56
bat,inr,103.0,123.9,119.49,SPOT,108.401,247897.79,119.49,119.0,2021-05-07 11:29:56,BAT/INR,2021-05-07,11:29:56
zrx,inr,150.0,173.44,170.0,SPOT,154.94,89828.26,170.0,168.5,2021-05-07 11:29:56,ZRX/INR,2021-05-07,11:29:56
omg,inr,770.266,1670.0,1120.071,SPOT,780.0,305906.14,1120.071,1120.0,2021-05-07 11:29:56,OMG/INR,2021-05-07,11:29:56
iost,inr,4.83,5.73,5.44,SPOT,4.88,11015088.0,5.44,5.4,2021-05-07 11:29:56,IOST/INR,2021-05-07,11:29:56
dent,inr,0.737,0.793,0.76,SPOT,0.763,136577502.0,0.761,0.76,2021-05-07 11:29:56,DENT/INR,2021-05-07,11:29:56
hot,inr,1.14,1.213,1.198,SPOT,1.156,78070900.0,1.199,1.198,2021-05-07 11:29:56,HOT/INR,2021-05-07,11:29:56
usdt,inr,77.27,78.79,77.75,SPOT,77.83,31276081.73,77.75,77.73,2021-05-07 11:29:56,USDT/INR,2021-05-07,11:29:56
wrx,inr,173.01,195.0,191.0,SPOT,185.6,4726954.8,191.0,190.12,2021-05-07 11:29:56,WRX/INR,2021-05-07,11:29:56
matic,inr,57.3,61.914,59.1,SPOT,60.801,2075145.0,59.1,59.06,2021-05-07 11:29:56,MATIC/INR,2021-05-07,11:29:56
bch,inr,106000.0,123988.0,109211.0,SPOT,110630.0,976.8791,109984.0,109211.0,2021-05-07 11:29:56,BCH/INR,2021-05-07,11:29:56
bnb,inr,48019.0,50703.0,48677.0,SPOT,50573.0,2337.1144,48804.86,48677.0,2021-05-07 11:29:56,BNB/INR,2021-05-07,11:29:56
btt,inr,0.54501,0.7,0.664,SPOT,0.55132,1976708570.0,0.664,0.663,2021-05-07 11:29:56,BTT/INR,2021-05-07,11:29:56
chz,inr,2.5,2.5,2.5,SPOT,2.5,0.0,0.0,0.0,2021-05-07 11:29:56,CHZ/INR,2021-05-07,11:29:56
one,inr,0.56,0.56,0.56,SPOT,0.56,0.0,0.0,0.0,2021-05-07 11:29:56,ONE/INR,2021-05-07,11:29:56
yfi,inr,3950000.0,4499900.0,4039880.0,SPOT,4213843.0,1.481701,4039880.0,3990000.0,2021-05-07 11:29:56,YFI/INR,2021-05-07,11:29:56
uni,inr,3020.0,3290.2,3129.04,SPOT,3270.0,8280.28,3129.04,3116.24,2021-05-07 11:29:56,UNI/INR,2021-05-07,11:29:56
link,inr,3610.01,3900.0,3640.02,SPOT,3755.02,7680.33,3700.0,3640.03,2021-05-07 11:29:56,LINK/INR,2021-05-07,11:29:56
sxp,inr,363.05,404.57,386.0,SPOT,401.0,119729.15,386.11,386.0,2021-05-07 11:29:56,SXP/INR,2021-05-07,11:29:56
ada,inr,116.0,132.4898,128.5669,SPOT,129.9169,2455225.9,128.6242,128.511,2021-05-07 11:29:56,ADA/INR,2021-05-07,11:29:56
nano,inr,380.0,380.0,380.0,SPOT,380.0,0.0,44900.0,0.02,2021-05-07 11:29:56,NANO/INR,2021-05-07,11:29:56
atom,inr,1900.0,2125.0,2000.11,SPOT,2023.0,6117.42,2000.33,2000.11,2021-05-07 11:29:56,ATOM/INR,2021-05-07,11:29:56
xlm,inr,47.56,54.8,50.9999,SPOT,48.5,1292328.0,50.9999,50.85,2021-05-07 11:29:56,XLM/INR,2021-05-07,11:29:56
fet,inr,7.0,7.0,7.0,SPOT,7.0,0.0,0.0,0.0,2021-05-07 11:29:56,FET/INR,2021-05-07,11:29:56
xem,inr,28.3,33.85,31.975,SPOT,29.203,2191089.0,31.975,31.8,2021-05-07 11:29:56,XEM/INR,2021-05-07,11:29:56
zec,inr,22000.0,25399.99,24809.0,SPOT,22444.0,366.881,25280.0,24850.05,2021-05-07 11:29:56,ZEC/INR,2021-05-07,11:29:56
busd,inr,77.17,78.2,77.8,SPOT,77.68,75746.27,77.84,77.52,2021-05-07 11:29:56,BUSD/INR,2021-05-07,11:29:56
yfii,inr,199905.47,216500.0,204651.5,SPOT,212789.0,37.996435,204651.5,204100.0,2021-05-07 11:29:56,YFII/INR,2021-05-07,11:29:56
doge,inr,40.0,50.0,48.0016,SPOT,47.0007,86950095.0,48.025,48.0016,2021-05-07 11:29:56,DOGE/INR,2021-05-07,11:29:56
dot,inr,3073.99,3400.0,3220.07,SPOT,3087.25,15868.09,3229.0,3220.0,2021-05-07 11:29:56,DOT/INR,2021-05-07,11:29:56
vet,inr,16.0,19.59,19.15,SPOT,16.205,16980396.0,19.19807,19.15,2021-05-07 11:29:56,VET/INR,2021-05-07,11:29:56
crv,inr,240.05,285.5,281.49,SPOT,254.94,47294.75,281.49,280.6,2021-05-07 11:29:56,CRV/INR,2021-05-07,11:29:56
ren,inr,74.0,80.74,80.0,SPOT,77.0,198846.7,80.0,79.75,2021-05-07 11:29:56,REN/INR,2021-05-07,11:29:56
enj,inr,189.0,204.0,202.0,SPOT,196.86,178241.7,203.0,202.0,2021-05-07 11:29:56,ENJ/INR,2021-05-07,11:29:56
mana,inr,106.5,121.5,118.9097,SPOT,110.5,164897.5,118.9999,118.9,2021-05-07 11:29:56,MANA/INR,2021-05-07,11:29:56
hbar,inr,22.6,24.75,23.7,SPOT,24.00045,2877224.7,23.78,23.70001,2021-05-07 11:29:56,HBAR/INR,2021-05-07,11:29:56
uma,inr,1920.0,2035.0,1976.0,SPOT,2000.0,1264.175,1976.8,1976.0,2021-05-07 11:29:56,UMA/INR,2021-05-07,11:29:56
chr,inr,26.0,29.2,27.3141,SPOT,28.799,1947285.0,27.4976,27.3273,2021-05-07 11:29:56,CHR/INR,2021-05-07,11:29:56
paxg,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-07 11:29:56,PAXG/INR,2021-05-07,11:29:56
