base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,inr,4300000.0,4540086.0,4402263.0,SPOT,4446897.0,559.58383,4427976.0,4401822.0,2021-05-06 21:45:58,BTC/INR,2021-05-06,21:45:58
xrp,inr,122.0,136.0,127.0,SPOT,122.0,4087068.1,127.0,126.0,2021-05-06 21:45:58,XRP/INR,2021-05-06,21:45:58
eth,inr,261132.3,280699.0,273920.0,SPOT,269858.8,1494.1651,273920.0,273919.9,2021-05-06 21:45:58,ETH/INR,2021-05-06,21:45:58
trx,inr,10.5989,12.3538,11.72,SPOT,10.6458,64237193.0,11.77,11.72,2021-05-06 21:45:58,TRX/INR,2021-05-06,21:45:58
eos,inr,659.0,1050.0,920.0,SPOT,660.07,499467.97,920.0,916.0,2021-05-06 21:45:58,EOS/INR,2021-05-06,21:45:58
zil,inr,16.22,20.2,18.95,SPOT,16.55,7522772.0,18.9,18.68,2021-05-06 21:45:58,ZIL/INR,2021-05-06,21:45:58
bat,inr,103.0,112.0,109.0,SPOT,104.586,191681.69,109.048,108.002,2021-05-06 21:45:58,BAT/INR,2021-05-06,21:45:58
zrx,inr,144.04,162.2,155.99,SPOT,146.99,71343.17,155.99,150.04,2021-05-06 21:45:58,ZRX/INR,2021-05-06,21:45:58
omg,inr,751.02,869.618,852.0,SPOT,779.997,24201.67,856.999,816.003,2021-05-06 21:45:58,OMG/INR,2021-05-06,21:45:58
iost,inr,4.7,5.23,5.01,SPOT,4.74,7694576.0,5.05,4.98,2021-05-06 21:45:58,IOST/INR,2021-05-06,21:45:58
dent,inr,0.737,0.793,0.751,SPOT,0.764,135810463.0,0.751,0.75,2021-05-06 21:45:58,DENT/INR,2021-05-06,21:45:58
hot,inr,1.13,1.213,1.151,SPOT,1.15,65004191.0,1.153,1.151,2021-05-06 21:45:58,HOT/INR,2021-05-06,21:45:58
usdt,inr,77.22,78.79,78.07,SPOT,78.38,28539005.13,78.07,78.05,2021-05-06 21:45:58,USDT/INR,2021-05-06,21:45:58
wrx,inr,173.01,193.78,177.69,SPOT,187.25,4371951.4,177.69,177.01,2021-05-06 21:45:58,WRX/INR,2021-05-06,21:45:58
matic,inr,57.3,64.0,59.978,SPOT,62.35,2341928.0,59.978,59.6,2021-05-06 21:45:58,MATIC/INR,2021-05-06,21:45:58
bch,inr,100000.0,123988.0,114800.0,SPOT,108299.0,1418.4242,114750.0,114000.0,2021-05-06 21:45:58,BCH/INR,2021-05-06,21:45:58
bnb,inr,48700.0,51000.0,49386.0,SPOT,50654.03,2186.5781,49386.0,49014.78,2021-05-06 21:45:58,BNB/INR,2021-05-06,21:45:58
btt,inr,0.541,0.65,0.59,SPOT,0.542,1205165668.0,0.59,0.58983,2021-05-06 21:45:58,BTT/INR,2021-05-06,21:45:58
chz,inr,2.5,2.5,2.5,SPOT,2.5,0.0,0.0,0.0,2021-05-06 21:45:58,CHZ/INR,2021-05-06,21:45:58
one,inr,0.56,0.56,0.56,SPOT,0.56,0.0,0.0,0.0,2021-05-06 21:45:58,ONE/INR,2021-05-06,21:45:58
yfi,inr,4125000.0,4499900.0,4199011.0,SPOT,4199576.0,1.83533,4199011.0,4199010.0,2021-05-06 21:45:58,YFI/INR,2021-05-06,21:45:58
uni,inr,3145.0,3370.0,3155.0,SPOT,3300.0,7966.38,3200.0,3156.0,2021-05-06 21:45:58,UNI/INR,2021-05-06,21:45:58
link,inr,3601.0,3900.0,3725.0,SPOT,3802.78,8679.13,3760.0,3651.01,2021-05-06 21:45:58,LINK/INR,2021-05-06,21:45:58
sxp,inr,379.0,409.99,381.11,SPOT,387.52,94096.12,382.1,381.11,2021-05-06 21:45:58,SXP/INR,2021-05-06,21:45:58
ada,inr,111.5,130.7,128.2,SPOT,114.0,3660619.8,128.2,127.307,2021-05-06 21:45:58,ADA/INR,2021-05-06,21:45:58
nano,inr,380.0,380.0,380.0,SPOT,380.0,0.0,44900.0,0.02,2021-05-06 21:45:58,NANO/INR,2021-05-06,21:45:58
atom,inr,1838.0,2125.0,1963.9,SPOT,1850.0,9997.3,1964.0,1960.0,2021-05-06 21:45:58,ATOM/INR,2021-05-06,21:45:58
xlm,inr,45.01,54.8,51.25,SPOT,45.14,1775675.4,51.25,51.0352,2021-05-06 21:45:58,XLM/INR,2021-05-06,21:45:58
fet,inr,7.0,7.0,7.0,SPOT,7.0,0.0,0.0,0.0,2021-05-06 21:45:58,FET/INR,2021-05-06,21:45:58
xem,inr,27.902,33.85,30.089,SPOT,28.343,3314865.0,30.21,29.893,2021-05-06 21:45:58,XEM/INR,2021-05-06,21:45:58
zec,inr,21400.0,25399.99,24775.0,SPOT,23500.0,345.046,24775.0,23645.01,2021-05-06 21:45:58,ZEC/INR,2021-05-06,21:45:58
busd,inr,77.0,78.49,77.51,SPOT,78.1,62957.46,77.97,77.51,2021-05-06 21:45:58,BUSD/INR,2021-05-06,21:45:58
yfii,inr,204001.0,216500.0,209000.0,SPOT,211600.0,37.5309,214099.98,209000.0,2021-05-06 21:45:58,YFII/INR,2021-05-06,21:45:58
doge,inr,42.0,53.49,46.1499,SPOT,49.999,71296481.0,46.15,46.1499,2021-05-06 21:45:58,DOGE/INR,2021-05-06,21:45:58
dot,inr,3000.0,3400.0,3298.99,SPOT,3040.0,15609.58,3298.99,3270.0,2021-05-06 21:45:58,DOT/INR,2021-05-06,21:45:58
vet,inr,15.7,17.42,16.48,SPOT,15.77,9663826.0,16.48,16.41,2021-05-06 21:45:58,VET/INR,2021-05-06,21:45:58
crv,inr,237.1,263.0,256.5,SPOT,239.0,38373.764,256.48,253.0,2021-05-06 21:45:58,CRV/INR,2021-05-06,21:45:58
ren,inr,74.0,79.5,74.6,SPOT,75.5,135101.2,75.78,74.0,2021-05-06 21:45:58,REN/INR,2021-05-06,21:45:58
enj,inr,190.0,202.0,195.0,SPOT,198.8801,165047.4,195.0,191.0193,2021-05-06 21:45:58,ENJ/INR,2021-05-06,21:45:58
mana,inr,106.5,113.5,109.5,SPOT,107.26,105448.5,109.5,108.49,2021-05-06 21:45:58,MANA/INR,2021-05-06,21:45:58
hbar,inr,23.2,24.75,23.6,SPOT,24.095,2316095.6,23.6,23.41034,2021-05-06 21:45:58,HBAR/INR,2021-05-06,21:45:58
uma,inr,1922.0,2035.0,1984.95,SPOT,1941.2,1451.877,1985.0,1922.0,2021-05-06 21:45:58,UMA/INR,2021-05-06,21:45:58
chr,inr,26.3,29.2,26.874,SPOT,28.221,2245769.0,26.874,26.7,2021-05-06 21:45:58,CHR/INR,2021-05-06,21:45:58
paxg,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 21:45:58,PAXG/INR,2021-05-06,21:45:58
1inch,inr,460.0,589.0,529.0,SPOT,473.966,402441.62,528.963,525.225,2021-05-06 21:45:58,1INCH/INR,2021-05-06,21:45:58
etc,inr,6801.0,13899.0,11411.0,SPOT,7401.0,424076.94,11500.0,11420.0,2021-05-06 21:45:58,ETC/INR,2021-05-06,21:45:58
uft,inr,126.0,142.86,131.8,SPOT,133.89,169482.48,132.0,128.3,2021-05-06 21:45:58,UFT/INR,2021-05-06,21:45:58
dock,inr,8.881,9.6,9.3,SPOT,9.054,4235328.0,9.31,9.3,2021-05-06 21:45:58,DOCK/INR,2021-05-06,21:45:58
fil,inr,11500.01,12800.0,12300.0,SPOT,11966.0,344.486,12300.0,11852.24,2021-05-06 21:45:58,FIL/INR,2021-05-06,21:45:58
win,inr,0.095,0.107,0.1019,SPOT,0.0955,5897069818.0,0.1018,0.1017,2021-05-06 21:45:58,WIN/INR,2021-05-06,21:45:58
tko,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 21:45:58,TKO/INR,2021-05-06,21:45:58
push,inr,302.0,345.0,327.8,SPOT,308.872,167177.41,328.0,327.8,2021-05-06 21:45:58,PUSH/INR,2021-05-06,21:45:58
avax,inr,2654.0,3970.0,2935.0,SPOT,2670.098,51497.2,2935.0,2887.0,2021-05-06 21:45:58,AVAX/INR,2021-05-06,21:45:58
luna,inr,1283.0,1360.0,1318.0,SPOT,1310.0,4612.81,1318.0,1306.01,2021-05-06 21:45:58,LUNA/INR,2021-05-06,21:45:58
xvg,inr,4.71,5.48,5.16,SPOT,5.095,24086598.0,5.16,5.1407,2021-05-06 21:45:58,XVG/INR,2021-05-06,21:45:58
sc,inr,3.069,3.4097,3.1732,SPOT,3.15,32341107.0,3.1732,3.17,2021-05-06 21:45:58,SC/INR,2021-05-06,21:45:58
ftt,inr,4425.0,4700.0,4535.0,SPOT,4542.0,441.851,4535.0,4432.0,2021-05-06 21:45:58,FTT/INR,2021-05-06,21:45:58
dgb,inr,10.94,11.88,11.15,SPOT,11.27,4348615.0,11.15,11.14,2021-05-06 21:45:58,DGB/INR,2021-05-06,21:45:58
cvc,inr,43.0,46.68,44.0,SPOT,43.4,82051.7,44.3,43.261,2021-05-06 21:45:58,CVC/INR,2021-05-06,21:45:58
cake,inr,2830.26,3084.9,2889.99,SPOT,3040.0,13772.216,2880.71,2858.0,2021-05-06 21:45:58,CAKE/INR,2021-05-06,21:45:58
ez,inr,920.09,1047.37,950.01,SPOT,1008.0,35332.69,968.0,952.0,2021-05-06 21:45:58,EZ/INR,2021-05-06,21:45:58
bzrx,inr,65.5,350.0,71.8,SPOT,71.8,521806.71,71.8,71.76,2021-05-06 21:45:58,BZRX/INR,2021-05-06,21:45:58
ftm,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 21:45:58,FTM/INR,2021-05-06,21:45:58
hnt,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 21:45:58,HNT/INR,2021-05-06,21:45:58
ark,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 21:45:58,ARK/INR,2021-05-06,21:45:58
ctsi,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 21:45:58,CTSI/INR,2021-05-06,21:45:58
kmd,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 21:45:58,KMD/INR,2021-05-06,21:45:58
sol,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 21:45:58,SOL/INR,2021-05-06,21:45:58
coti,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 21:45:58,COTI/INR,2021-05-06,21:45:58
iotx,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 21:45:58,IOTX/INR,2021-05-06,21:45:58
ltc,inr,25551.0,28300.0,26492.64,SPOT,27450.0,2212.557,26492.64,26310.0,2021-05-06 21:45:59,LTC/INR,2021-05-06,21:45:59
dash,inr,28450.0,34500.0,33500.0,SPOT,31539.0,273.006,33500.0,33300.0,2021-05-06 21:45:59,DASH/INR,2021-05-06,21:45:59
