base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,inr,4300000.0,4540086.0,4376434.0,SPOT,4444164.0,560.9297,4376434.0,4363591.0,2021-05-06 20:45:58,BTC/INR,2021-05-06,20:45:58
xrp,inr,122.0,136.0,125.5,SPOT,122.0072,4094733.3,125.5,125.1013,2021-05-06 20:45:58,XRP/INR,2021-05-06,20:45:58
eth,inr,261132.3,280699.0,271000.0,SPOT,271052.4,1481.834,271000.0,270507.9,2021-05-06 20:45:58,ETH/INR,2021-05-06,20:45:58
trx,inr,10.5989,12.3538,11.3947,SPOT,10.65,64148442.0,11.3947,11.37,2021-05-06 20:45:58,TRX/INR,2021-05-06,20:45:58
eos,inr,641.06,1050.0,918.0,SPOT,643.04,492477.75,920.0,918.0,2021-05-06 20:45:58,EOS/INR,2021-05-06,20:45:58
zil,inr,16.22,20.2,18.45,SPOT,16.78,7474954.0,18.45,18.23,2021-05-06 20:45:58,ZIL/INR,2021-05-06,20:45:58
bat,inr,103.0,112.0,105.0,SPOT,103.25,189542.22,106.0,104.204,2021-05-06 20:45:58,BAT/INR,2021-05-06,20:45:58
zrx,inr,143.8,162.2,155.0,SPOT,147.04,70815.07,156.0,150.05,2021-05-06 20:45:58,ZRX/INR,2021-05-06,20:45:58
omg,inr,751.02,869.618,810.1,SPOT,777.5,23809.55,827.799,810.1,2021-05-06 20:45:58,OMG/INR,2021-05-06,20:45:58
iost,inr,4.7,5.23,4.94,SPOT,4.75,7632877.0,4.94,4.9,2021-05-06 20:45:58,IOST/INR,2021-05-06,20:45:58
dent,inr,0.737,0.793,0.739,SPOT,0.769,135478626.0,0.74,0.739,2021-05-06 20:45:58,DENT/INR,2021-05-06,20:45:58
hot,inr,1.13,1.213,1.149,SPOT,1.149,64319822.0,1.15,1.141,2021-05-06 20:45:58,HOT/INR,2021-05-06,20:45:58
usdt,inr,77.22,78.79,78.15,SPOT,78.57,28295274.21,78.15,78.0,2021-05-06 20:45:58,USDT/INR,2021-05-06,20:45:58
wrx,inr,173.01,193.78,174.3,SPOT,188.72,4363018.9,174.5,174.3,2021-05-06 20:45:58,WRX/INR,2021-05-06,20:45:58
matic,inr,57.3,64.0,58.12,SPOT,61.399,2346173.0,58.95,58.12,2021-05-06 20:45:58,MATIC/INR,2021-05-06,20:45:58
bch,inr,100000.0,123988.0,110000.0,SPOT,105700.0,1462.027,111207.0,110000.0,2021-05-06 20:45:58,BCH/INR,2021-05-06,20:45:58
bnb,inr,48963.27,51000.0,48985.0,SPOT,50558.0,2153.3824,48963.27,48960.69,2021-05-06 20:45:58,BNB/INR,2021-05-06,20:45:58
