base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,inr,4377815.0,4540086.0,4420753.0,SPOT,4456727.0,566.39824,4300445.0,4300130.0,2021-05-06 19:13:55,BTC/INR,2021-05-06,19:13:55
xrp,inr,121.5,136.0,126.2,SPOT,122.7511,4164907.2,125.0089,125.0,2021-05-06 19:13:55,XRP/INR,2021-05-06,19:13:55
eth,inr,261132.3,280699.0,272551.0,SPOT,267707.0,1516.5551,271550.0,271524.8,2021-05-06 19:13:55,ETH/INR,2021-05-06,19:13:55
trx,inr,10.5282,12.3538,11.69,SPOT,10.61,64579105.0,11.4947,11.48,2021-05-06 19:13:55,TRX/INR,2021-05-06,19:13:55
eos,inr,639.0,1050.0,874.55,SPOT,650.0,420066.23,868.0,855.0,2021-05-06 19:13:55,EOS/INR,2021-05-06,19:13:55
zil,inr,16.22,20.2,18.83,SPOT,16.88,7428833.0,18.69,18.5,2021-05-06 19:13:55,ZIL/INR,2021-05-06,19:13:55
bat,inr,102.0,112.0,106.022,SPOT,104.1,211073.87,107.5,107.089,2021-05-06 19:13:55,BAT/INR,2021-05-06,19:13:55
zrx,inr,141.42,162.2,150.0,SPOT,144.99,70852.09,153.99,150.0,2021-05-06 19:13:55,ZRX/INR,2021-05-06,19:13:55
omg,inr,751.02,869.618,806.372,SPOT,789.0,24492.13,829.948,806.372,2021-05-06 19:13:55,OMG/INR,2021-05-06,19:13:55
iost,inr,4.66,5.23,4.93,SPOT,4.75,7634071.0,4.9,4.89,2021-05-06 19:13:55,IOST/INR,2021-05-06,19:13:55
dent,inr,0.743,0.793,0.748,SPOT,0.773,132966242.0,0.756,0.755,2021-05-06 19:13:55,DENT/INR,2021-05-06,19:13:55
hot,inr,1.13,1.213,1.165,SPOT,1.14,63613866.0,1.164,1.151,2021-05-06 19:13:55,HOT/INR,2021-05-06,19:13:55
usdt,inr,77.22,78.79,78.5,SPOT,78.28,27680895.23,78.4,78.26,2021-05-06 19:13:55,USDT/INR,2021-05-06,19:13:55
