base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,inr,4300000.0,4537298.0,4382560.0,SPOT,4497754.0,667.96326,4375627.0,4370439.0,2021-05-07 12:24:57,BTC/INR,2021-05-07,12:24:57
xrp,inr,120.0,133.03,129.1,SPOT,128.0,2641787.9,129.15,129.1,2021-05-07 12:24:57,XRP/INR,2021-05-07,12:24:57
eth,inr,261132.3,280699.0,267773.3,SPOT,271501.0,1451.7318,267774.6,267773.3,2021-05-07 12:24:57,ETH/INR,2021-05-07,12:24:57
trx,inr,10.654,12.98,12.37,SPOT,11.0831,69520646.0,12.3724,12.3704,2021-05-07 12:24:57,TRX/INR,2021-05-07,12:24:57
eos,inr,692.01,1050.0,884.12,SPOT,729.5,558977.43,887.0,884.12,2021-05-07 12:24:57,EOS/INR,2021-05-07,12:24:57
zil,inr,16.95,20.2,18.19,SPOT,19.3,4777549.0,18.2,18.19,2021-05-07 12:24:57,ZIL/INR,2021-05-07,12:24:57
bat,inr,103.0,123.9,118.0,SPOT,107.98,251537.44,118.0,117.9,2021-05-07 12:24:57,BAT/INR,2021-05-07,12:24:57
zrx,inr,150.0,173.44,167.0,SPOT,155.9,88729.49,168.98,167.0,2021-05-07 12:24:57,ZRX/INR,2021-05-07,12:24:57
omg,inr,773.003,1670.0,1139.0,SPOT,775.0,349966.7,1140.0,1139.0,2021-05-07 12:24:57,OMG/INR,2021-05-07,12:24:57
iost,inr,4.83,5.73,5.31,SPOT,4.88,11520279.0,5.33,5.31,2021-05-07 12:24:57,IOST/INR,2021-05-07,12:24:57
dent,inr,0.737,0.793,0.769,SPOT,0.761,137135385.0,0.769,0.767,2021-05-07 12:24:57,DENT/INR,2021-05-07,12:24:57
hot,inr,1.14,1.213,1.192,SPOT,1.161,79301393.0,1.192,1.19,2021-05-07 12:24:57,HOT/INR,2021-05-07,12:24:57
usdt,inr,77.27,78.79,77.79,SPOT,77.93,31508521.0,77.79,77.76,2021-05-07 12:24:57,USDT/INR,2021-05-07,12:24:57
wrx,inr,173.01,209.98,202.9,SPOT,186.3,6245670.4,202.9,202.83,2021-05-07 12:24:57,WRX/INR,2021-05-07,12:24:57
matic,inr,57.3,61.914,59.1,SPOT,60.55,2047230.0,59.15,59.1,2021-05-07 12:24:57,MATIC/INR,2021-05-07,12:24:57
bch,inr,106000.0,123988.0,108200.0,SPOT,111500.0,954.0007,109850.0,108200.0,2021-05-07 12:24:57,BCH/INR,2021-05-07,12:24:57
bnb,inr,48019.0,50688.86,48500.0,SPOT,50313.03,2393.9847,48640.0,48505.0,2021-05-07 12:24:57,BNB/INR,2021-05-07,12:24:57
btt,inr,0.54501,0.7,0.6519,SPOT,0.55752,1983893899.0,0.6519,0.6515,2021-05-07 12:24:57,BTT/INR,2021-05-07,12:24:57
chz,inr,2.5,2.5,2.5,SPOT,2.5,0.0,0.0,0.0,2021-05-07 12:24:57,CHZ/INR,2021-05-07,12:24:57
one,inr,0.56,0.56,0.56,SPOT,0.56,0.0,0.0,0.0,2021-05-07 12:24:57,ONE/INR,2021-05-07,12:24:57
yfi,inr,3950000.0,4499900.0,4039482.0,SPOT,4213843.0,1.685382,4039483.0,4039482.0,2021-05-07 12:24:57,YFI/INR,2021-05-07,12:24:57
uni,inr,3020.0,3290.2,3114.0,SPOT,3276.0,8192.76,3114.0,3111.43,2021-05-07 12:24:57,UNI/INR,2021-05-07,12:24:57
link,inr,3610.01,3900.0,3645.83,SPOT,3770.09,7595.68,3660.0,3650.0,2021-05-07 12:24:57,LINK/INR,2021-05-07,12:24:57
sxp,inr,363.05,402.0,378.0,SPOT,400.0,121367.51,378.0,377.0,2021-05-07 12:24:57,SXP/INR,2021-05-07,12:24:57
ada,inr,116.0,135.1,131.999,SPOT,126.9999,2247038.6,132.5,131.999,2021-05-07 12:24:57,ADA/INR,2021-05-07,12:24:57
nano,inr,380.0,380.0,380.0,SPOT,380.0,0.0,44900.0,0.02,2021-05-07 12:24:57,NANO/INR,2021-05-07,12:24:57
atom,inr,1900.0,2125.0,2034.99,SPOT,2065.0,5679.76,2020.0,1980.4,2021-05-07 12:24:57,ATOM/INR,2021-05-07,12:24:57
xlm,inr,47.56,54.8,52.59,SPOT,48.114,1332803.8,52.59,52.2,2021-05-07 12:24:57,XLM/INR,2021-05-07,12:24:57
fet,inr,7.0,7.0,7.0,SPOT,7.0,0.0,0.0,0.0,2021-05-07 12:24:57,FET/INR,2021-05-07,12:24:57
xem,inr,28.3,33.85,32.987,SPOT,29.501,2412446.0,32.983,32.5,2021-05-07 12:24:57,XEM/INR,2021-05-07,12:24:57
zec,inr,22000.0,25399.99,24100.0,SPOT,22000.0,371.936,24500.0,24100.0,2021-05-07 12:24:57,ZEC/INR,2021-05-07,12:24:57
busd,inr,77.17,78.2,77.8,SPOT,77.74,75398.7,77.79,77.78,2021-05-07 12:24:57,BUSD/INR,2021-05-07,12:24:57
yfii,inr,199905.47,216500.0,204651.0,SPOT,212775.0,37.644268,204651.0,204650.9,2021-05-07 12:24:58,YFII/INR,2021-05-07,12:24:58
doge,inr,40.0,50.0,46.8,SPOT,47.3237,87078437.0,46.8,46.7999,2021-05-07 12:24:58,DOGE/INR,2021-05-07,12:24:58
dot,inr,3085.0,3400.0,3220.0,SPOT,3220.0,15022.27,3220.0,3200.0,2021-05-07 12:24:58,DOT/INR,2021-05-07,12:24:58
vet,inr,16.0,19.59,19.1,SPOT,16.33244,17631142.0,19.1,19.05,2021-05-07 12:24:58,VET/INR,2021-05-07,12:24:58
crv,inr,240.05,285.5,277.0,SPOT,256.0,51604.362,277.99,277.0,2021-05-07 12:24:58,CRV/INR,2021-05-07,12:24:58
ren,inr,74.0,80.74,79.69,SPOT,77.25,195677.2,79.69,79.0,2021-05-07 12:24:58,REN/INR,2021-05-07,12:24:58
enj,inr,189.0,204.0093,201.0,SPOT,196.9605,201279.3,201.0,200.0001,2021-05-07 12:24:58,ENJ/INR,2021-05-07,12:24:58
mana,inr,106.5,121.5,119.4881,SPOT,110.11,166694.7,119.4,118.0,2021-05-07 12:24:58,MANA/INR,2021-05-07,12:24:58
hbar,inr,22.6,24.75,24.1,SPOT,23.88647,3089450.9,24.1,24.05184,2021-05-07 12:24:58,HBAR/INR,2021-05-07,12:24:58
uma,inr,1920.0,2035.0,1956.0,SPOT,2010.0,1307.282,1974.0,1956.0,2021-05-07 12:24:58,UMA/INR,2021-05-07,12:24:58
chr,inr,26.0,29.2,27.2,SPOT,28.52,1952090.0,27.2,27.1814,2021-05-07 12:24:58,CHR/INR,2021-05-07,12:24:58
paxg,inr,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-07 12:24:58,PAXG/INR,2021-05-07,12:24:58
