base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,inr,4300000.0,4540086.0,4350909.0,SPOT,4429022.0,575.44626,4362763.0,4351552.0,2021-05-07 02:35:57,BTC/INR,2021-05-07,02:35:57
xrp,inr,122.0,136.0,122.05,SPOT,132.0,2990637.9,122.0754,122.05,2021-05-07 02:35:57,XRP/INR,2021-05-07,02:35:57
eth,inr,261132.3,280699.0,268000.3,SPOT,270748.0,1428.7405,268000.3,268000.0,2021-05-07 02:35:57,ETH/INR,2021-05-07,02:35:57
trx,inr,10.5989,12.98,12.56,SPOT,11.1322,64345330.0,12.5799,12.56,2021-05-07 02:35:57,TRX/INR,2021-05-07,02:35:57
eos,inr,660.01,1050.0,960.0,SPOT,709.0,543446.0,960.0,955.0,2021-05-07 02:35:57,EOS/INR,2021-05-07,02:35:57
zil,inr,16.38,20.2,17.3,SPOT,16.64,7718961.0,17.3,17.25,2021-05-07 02:35:57,ZIL/INR,2021-05-07,02:35:57
bat,inr,103.0,120.0,115.1,SPOT,108.448,203403.72,117.5,115.2,2021-05-07 02:35:57,BAT/INR,2021-05-07,02:35:57
zrx,inr,144.04,170.0,162.0,SPOT,150.0,84745.85,164.0,156.09,2021-05-07 02:35:57,ZRX/INR,2021-05-07,02:35:57
omg,inr,752.0,1670.0,1090.0,SPOT,766.998,80555.65,1095.0,1091.0,2021-05-07 02:35:57,OMG/INR,2021-05-07,02:35:57
iost,inr,4.74,5.73,5.32,SPOT,4.83,10375814.0,5.36,5.32,2021-05-07 02:35:57,IOST/INR,2021-05-07,02:35:57
dent,inr,0.737,0.793,0.748,SPOT,0.758,140957393.0,0.748,0.747,2021-05-07 02:35:57,DENT/INR,2021-05-07,02:35:57
hot,inr,1.14,1.213,1.169,SPOT,1.164,69761923.0,1.169,1.167,2021-05-07 02:35:57,HOT/INR,2021-05-07,02:35:57
usdt,inr,77.27,78.79,77.82,SPOT,77.84,30147471.31,77.82,77.8,2021-05-07 02:35:57,USDT/INR,2021-05-07,02:35:57
wrx,inr,173.01,193.78,176.4,SPOT,186.3,4009885.5,176.4,176.29,2021-05-07 02:35:57,WRX/INR,2021-05-07,02:35:57
matic,inr,57.3,64.0,59.463,SPOT,61.61,2115005.0,59.5,59.425,2021-05-07 02:35:57,MATIC/INR,2021-05-07,02:35:57
bch,inr,100000.0,123988.0,112000.0,SPOT,107000.0,1181.1275,113900.0,111999.0,2021-05-07 02:35:57,BCH/INR,2021-05-07,02:35:57
