base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,inr,4377815.0,4540086.0,4420753.0,SPOT,4458960.0,559.496,4300210.0,4300000.0,2021-05-06 19:18:00,BTC/INR,2021-05-06,19:18:00
xrp,inr,121.5,136.0,126.2,SPOT,123.02,4136207.7,125.0089,125.0,2021-05-06 19:18:00,XRP/INR,2021-05-06,19:18:00
eth,inr,261132.3,280699.0,272551.0,SPOT,268420.2,1516.5551,271550.0,271089.6,2021-05-06 19:18:00,ETH/INR,2021-05-06,19:18:00
trx,inr,10.5282,12.3538,11.69,SPOT,10.6676,64579105.0,11.42,11.4,2021-05-06 19:18:00,TRX/INR,2021-05-06,19:18:00
eos,inr,639.0,1050.0,874.55,SPOT,655.0,420066.23,867.0,855.0,2021-05-06 19:18:00,EOS/INR,2021-05-06,19:18:00
zil,inr,16.22,20.2,18.83,SPOT,16.85,7428833.0,18.69,18.5,2021-05-06 19:18:00,ZIL/INR,2021-05-06,19:18:00
bat,inr,102.0,112.0,106.022,SPOT,105.0,211073.87,107.5,107.089,2021-05-06 19:18:00,BAT/INR,2021-05-06,19:18:00
zrx,inr,141.42,162.2,150.0,SPOT,141.42,70852.09,153.99,150.0,2021-05-06 19:18:00,ZRX/INR,2021-05-06,19:18:00
omg,inr,751.02,869.618,806.372,SPOT,790.524,24492.13,829.948,806.372,2021-05-06 19:18:00,OMG/INR,2021-05-06,19:18:00
iost,inr,4.66,5.23,4.93,SPOT,4.75,7634071.0,4.9,4.89,2021-05-06 19:18:00,IOST/INR,2021-05-06,19:18:00
dent,inr,0.743,0.793,0.748,SPOT,0.775,132966242.0,0.752,0.751,2021-05-06 19:18:00,DENT/INR,2021-05-06,19:18:00
hot,inr,1.13,1.213,1.165,SPOT,1.139,63613866.0,1.164,1.15,2021-05-06 19:18:00,HOT/INR,2021-05-06,19:18:00
usdt,inr,77.22,78.79,78.5,SPOT,78.19,27680895.23,78.38,78.26,2021-05-06 19:18:00,USDT/INR,2021-05-06,19:18:00
wrx,inr,174.5,193.78,178.5,SPOT,190.49,4226189.9,176.48,176.1,2021-05-06 19:18:00,WRX/INR,2021-05-06,19:18:00
matic,inr,57.3,64.0,59.45,SPOT,63.1,2464827.0,58.42,58.4,2021-05-06 19:18:00,MATIC/INR,2021-05-06,19:18:00
bch,inr,100000.0,123988.0,114999.0,SPOT,101000.0,1488.7836,114999.0,113500.0,2021-05-06 19:18:00,BCH/INR,2021-05-06,19:18:00
