base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
xrp,btc,0.00002749,0.00002992,0.0000282,SPOT,2.881e-05,42379.8,0.0000282,0.000028,2021-05-07 11:54:58,XRP/BTC,2021-05-07,11:54:58
trx,btc,0.00000249,0.00000298,0.00000283,SPOT,2.5e-06,1093260.0,0.00000288,0.00000282,2021-05-07 11:54:58,TRX/BTC,2021-05-07,11:54:58
eth,btc,0.060351,0.063031,0.060947,SPOT,0.060515,37.8487,0.061147,0.060931,2021-05-07 11:54:58,ETH/BTC,2021-05-07,11:54:58
zil,btc,0.00000395,0.00000445,0.00000422,SPOT,4.18e-06,50197.0,0.00000422,0.00000414,2021-05-07 11:54:58,ZIL/BTC,2021-05-07,11:54:58
bat,btc,0.00002394,0.00002819,0.00002683,SPOT,2.4e-05,15175.89,0.00002736,0.00002716,2021-05-07 11:54:58,BAT/BTC,2021-05-07,11:54:58
ltc,btc,0.00588,0.006655,0.00635,SPOT,0.005978,109.842,0.00635,0.006299,2021-05-07 11:54:58,LTC/BTC,2021-05-07,11:54:58
qkc,btc,0.00000055,0.00000059,0.00000055,SPOT,5.8e-07,145521.0,0.00000057,0.00000055,2021-05-07 11:54:58,QKC/BTC,2021-05-07,11:54:58
dash,btc,0.006818,0.008404,0.007735,SPOT,0.006818,60.279,0.007687,0.007583,2021-05-07 11:54:58,DASH/BTC,2021-05-07,11:54:58
fun,btc,0.00000073,0.00000084,0.00000077,SPOT,7.9e-07,58464.0,0.0000008,0.00000077,2021-05-07 11:54:58,FUN/BTC,2021-05-07,11:54:58
iost,btc,0.00000108,0.00000129,0.00000125,SPOT,1.08e-06,83734.0,0.00000125,0.00000122,2021-05-07 11:54:58,IOST/BTC,2021-05-07,11:54:58
nuls,btc,0.00001962,0.00002785,0.00002252,SPOT,1.968e-05,7664.0,0.00002329,0.00002289,2021-05-07 11:54:58,NULS/BTC,2021-05-07,11:54:58
omg,btc,0.000179,0.000357,0.000267,SPOT,0.000174,18483.08,0.000269,0.000263,2021-05-07 11:54:58,OMG/BTC,2021-05-07,11:54:58
req,btc,0.00000242,0.00000291,0.00000269,SPOT,2.57e-06,7573.84,0.00000269,0.00000266,2021-05-07 11:54:58,REQ/BTC,2021-05-07,11:54:58
snt,btc,0.0000036,0.0000042,0.00000388,SPOT,3.6e-06,22963.0,0.00000403,0.00000394,2021-05-07 11:54:58,SNT/BTC,2021-05-07,11:54:58
theta,btc,0.00019196,0.00021895,0.00021629,SPOT,0.00019217,488.3,0.00021476,0.00021303,2021-05-07 11:54:58,THETA/BTC,2021-05-07,11:54:58
zrx,btc,0.000034,0.00003921,0.00003856,SPOT,3.406e-05,2895.2,0.00003926,0.00003838,2021-05-07 11:54:58,ZRX/BTC,2021-05-07,11:54:58
eos,btc,0.0001624,0.0002358,0.0002085,SPOT,0.0001609,26143.12,0.0002099,0.0002068,2021-05-07 11:54:58,EOS/BTC,2021-05-07,11:54:58
icx,btc,0.0000417,0.0000498,0.0000495,SPOT,4.17e-05,1157.18,0.0000498,0.0000488,2021-05-07 11:54:58,ICX/BTC,2021-05-07,11:54:58
poly,btc,0.00000655,0.00000882,0.00000835,SPOT,6.57e-06,17477.0,0.00000833,0.00000814,2021-05-07 11:54:58,POLY/BTC,2021-05-07,11:54:58
pax,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-07 11:54:58,PAX/BTC,2021-05-07,11:54:58
usdc,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-07 11:54:58,USDC/BTC,2021-05-07,11:54:58
xlm,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-07 11:54:58,XLM/BTC,2021-05-07,11:54:58
fet,btc,0.00000991,0.00001042,0.00001042,SPOT,1.042e-05,3878.0,0.0000106,0.00001046,2021-05-07 11:54:58,FET/BTC,2021-05-07,11:54:58
celr,btc,0.00000102,0.00000108,0.00000106,SPOT,1.07e-06,752438.0,0.00000106,0.00000105,2021-05-07 11:54:58,CELR/BTC,2021-05-07,11:54:58
matic,btc,0.000013,0.00001424,0.00001356,SPOT,1.352e-05,188128.6,0.00001366,0.00001352,2021-05-07 11:54:58,MATIC/BTC,2021-05-07,11:54:58
ada,btc,0.0000274,0.00003003,0.00002987,SPOT,2.871e-05,125694.0,0.00003,0.00002972,2021-05-07 11:54:58,ADA/BTC,2021-05-07,11:54:58
rvn,btc,0.00000312,0.00000325,0.0000032,SPOT,3.15e-06,14210.0,0.00000323,0.0000032,2021-05-07 11:54:58,RVN/BTC,2021-05-07,11:54:58
xmr,btc,0.0065,0.008892,0.008536,SPOT,0.00727,26.335,0.008692,0.008608,2021-05-07 11:54:58,XMR/BTC,2021-05-07,11:54:58
