base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
xrp,btc,0.00002725,0.00003077,0.00002942,SPOT,2.696e-05,67437.2,0.00002969,0.00002934,2021-05-06 18:05:57,XRP/BTC,2021-05-06,18:05:57
trx,btc,0.00000237,0.00000279,0.00000271,SPOT,2.38e-06,726964.0,0.00000272,0.0000027,2021-05-06 18:05:57,TRX/BTC,2021-05-06,18:05:57
eth,btc,0.059212,0.063031,0.062555,SPOT,0.05923,27.61,0.062542,0.062181,2021-05-06 18:05:57,ETH/BTC,2021-05-06,18:05:57
zil,btc,0.00000371,0.00000445,0.00000443,SPOT,3.72e-06,216734.0,0.0000044,0.0000043,2021-05-06 18:05:57,ZIL/BTC,2021-05-06,18:05:57
bat,btc,0.00002287,0.00002495,0.00002454,SPOT,2.287e-05,5155.86,0.00002488,0.00002452,2021-05-06 18:05:57,BAT/BTC,2021-05-06,18:05:57
ltc,btc,0.0058,0.006335,0.006046,SPOT,0.006136,42.067,0.006122,0.006032,2021-05-06 18:05:57,LTC/BTC,2021-05-06,18:05:57
qkc,btc,0.00000053,0.00000059,0.00000058,SPOT,5.4e-07,190540.0,0.00000058,0.00000055,2021-05-06 18:05:58,QKC/BTC,2021-05-06,18:05:58
dash,btc,0.006751,0.007748,0.007614,SPOT,0.007057,17.895,0.007523,0.007398,2021-05-06 18:05:58,DASH/BTC,2021-05-06,18:05:58
fun,btc,0.0000007,0.00000084,0.00000075,SPOT,7.4e-07,113716.0,0.00000075,0.00000073,2021-05-06 18:05:58,FUN/BTC,2021-05-06,18:05:58
iost,btc,0.00000104,0.00000117,0.00000114,SPOT,1.08e-06,111957.0,0.00000116,0.00000114,2021-05-06 18:05:58,IOST/BTC,2021-05-06,18:05:58
nuls,btc,0.0000194,0.00002057,0.00002057,SPOT,1.941e-05,3386.0,0.0000209,0.00002056,2021-05-06 18:05:58,NULS/BTC,2021-05-06,18:05:58
omg,btc,0.000173,0.000192,0.00019,SPOT,0.000175,191.37,0.000195,0.000189,2021-05-06 18:05:58,OMG/BTC,2021-05-06,18:05:58
req,btc,0.00000242,0.00000291,0.00000291,SPOT,2.72e-06,5072.0,0.00000269,0.00000258,2021-05-06 18:05:58,REQ/BTC,2021-05-06,18:05:58
snt,btc,0.00000306,0.00000401,0.00000386,SPOT,3.15e-06,21351.0,0.00000385,0.00000375,2021-05-06 18:05:58,SNT/BTC,2021-05-06,18:05:58
theta,btc,0.00018978,0.0002,0.00019277,SPOT,0.00019024,175.7,0.0002022,0.00019178,2021-05-06 18:05:58,THETA/BTC,2021-05-06,18:05:58
zrx,btc,0.00003262,0.00003602,0.00003602,SPOT,3.242e-05,1433.33,0.00003602,0.00003556,2021-05-06 18:05:58,ZRX/BTC,2021-05-06,18:05:58
eos,btc,0.0001429,0.0002344,0.0002001,SPOT,0.000144,8071.31,0.0002003,0.0001969,2021-05-06 18:05:58,EOS/BTC,2021-05-06,18:05:58
icx,btc,0.000041,0.000044,0.0000417,SPOT,4.1e-05,2041.09,0.0000445,0.0000436,2021-05-06 18:05:58,ICX/BTC,2021-05-06,18:05:58
poly,btc,0.0000065,0.00000692,0.00000675,SPOT,6.5e-06,22825.0,0.0000068,0.0000066,2021-05-06 18:05:58,POLY/BTC,2021-05-06,18:05:58
pax,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 18:05:58,PAX/BTC,2021-05-06,18:05:58
usdc,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 18:05:58,USDC/BTC,2021-05-06,18:05:58
xlm,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 18:05:58,XLM/BTC,2021-05-06,18:05:58
fet,btc,0.00001003,0.00001067,0.00001038,SPOT,1.04e-05,2681.0,0.00001016,0.00001005,2021-05-06 18:05:58,FET/BTC,2021-05-06,18:05:58
celr,btc,0.00000102,0.0000011,0.00000107,SPOT,1.12e-06,782487.0,0.00000106,0.00000103,2021-05-06 18:05:58,CELR/BTC,2021-05-06,18:05:58
matic,btc,0.00001335,0.00001458,0.00001358,SPOT,1.368e-05,144074.6,0.00001361,0.0000135,2021-05-06 18:05:58,MATIC/BTC,2021-05-06,18:05:58
ada,btc,0.00002411,0.000029,0.00002861,SPOT,2.488e-05,156144.0,0.0000286,0.00002832,2021-05-06 18:05:58,ADA/BTC,2021-05-06,18:05:58
rvn,btc,0.000003,0.00000322,0.00000316,SPOT,3.06e-06,5935.0,0.00000318,0.00000314,2021-05-06 18:05:58,RVN/BTC,2021-05-06,18:05:58
xmr,btc,0.0065,0.007432,0.007432,SPOT,0.007122,14.658,0.007616,0.007533,2021-05-06 18:05:58,XMR/BTC,2021-05-06,18:05:58
atom,btc,0.0004074,0.0004695,0.0004545,SPOT,0.0004068,678.33,0.0004552,0.0004505,2021-05-06 18:05:58,ATOM/BTC,2021-05-06,18:05:58
bnb,btc,0.011,0.01147,0.011172,SPOT,0.011256,217.066,0.011219,0.011178,2021-05-06 18:05:58,BNB/BTC,2021-05-06,18:05:58
wrx,btc,0.00004066,0.0000432,0.00004066,SPOT,4.253e-05,256985.3,0.00004066,0.0000406,2021-05-06 18:05:58,WRX/BTC,2021-05-06,18:05:58
ftt,btc,0.0009957,0.0010349,0.0010349,SPOT,0.0009957,37.934,0.0010311,0.0010244,2021-05-06 18:05:58,FTT/BTC,2021-05-06,18:05:58
stmx,btc,0.00000087,0.00000095,0.00000092,SPOT,9.1e-07,89827.0,0.00000093,0.00000086,2021-05-06 18:05:58,STMX/BTC,2021-05-06,18:05:58
glm,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 18:05:58,GLM/BTC,2021-05-06,18:05:58
