base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
xrp,btc,0.00002755,0.00002992,0.00002784,SPOT,2.968e-05,41779.7,0.00002789,0.00002776,2021-05-07 04:09:55,XRP/BTC,2021-05-07,04:09:55
trx,btc,0.00000241,0.00000298,0.00000278,SPOT,2.57e-06,1068374.0,0.00000279,0.00000275,2021-05-07 04:09:55,TRX/BTC,2021-05-07,04:09:55
eth,btc,0.059672,0.063031,0.061,SPOT,0.061061,33.3528,0.061,0.060672,2021-05-07 04:09:55,ETH/BTC,2021-05-07,04:09:55
zil,btc,0.00000374,0.00000445,0.00000398,SPOT,3.77e-06,241574.0,0.00000404,0.00000398,2021-05-07 04:09:55,ZIL/BTC,2021-05-07,04:09:55
bat,btc,0.00002343,0.00002819,0.00002757,SPOT,2.426e-05,15898.0,0.00002775,0.00002731,2021-05-07 04:09:55,BAT/BTC,2021-05-07,04:09:55
ltc,btc,0.0058,0.006578,0.006334,SPOT,0.006016,81.258,0.006281,0.006198,2021-05-07 04:09:55,LTC/BTC,2021-05-07,04:09:55
qkc,btc,0.00000055,0.00000059,0.00000057,SPOT,5.8e-07,162699.0,0.00000058,0.00000057,2021-05-07 04:09:55,QKC/BTC,2021-05-07,04:09:55
dash,btc,0.006765,0.008404,0.007896,SPOT,0.006971,57.15,0.007874,0.007747,2021-05-07 04:09:55,DASH/BTC,2021-05-07,04:09:55
fun,btc,0.0000007,0.00000084,0.00000075,SPOT,7e-07,130518.0,0.00000078,0.00000075,2021-05-07 04:09:55,FUN/BTC,2021-05-07,04:09:55
iost,btc,0.00000108,0.00000129,0.00000116,SPOT,1.1e-06,155541.0,0.0000012,0.00000115,2021-05-07 04:09:55,IOST/BTC,2021-05-07,04:09:55
nuls,btc,0.00001953,0.00002489,0.00002489,SPOT,1.953e-05,4502.0,0.00002474,0.0000245,2021-05-07 04:09:55,NULS/BTC,2021-05-07,04:09:55
omg,btc,0.000174,0.000357,0.00022,SPOT,0.000173,14371.71,0.000225,0.00022,2021-05-07 04:09:55,OMG/BTC,2021-05-07,04:09:55
req,btc,0.00000242,0.00000291,0.00000257,SPOT,2.64e-06,6598.84,0.0000026,0.00000251,2021-05-07 04:09:55,REQ/BTC,2021-05-07,04:09:55
snt,btc,0.0000036,0.0000042,0.00000398,SPOT,3.85e-06,24481.0,0.00000384,0.00000371,2021-05-07 04:09:55,SNT/BTC,2021-05-07,04:09:55
theta,btc,0.00019196,0.0002031,0.0001978,SPOT,0.00019827,228.1,0.00019754,0.00019551,2021-05-07 04:09:55,THETA/BTC,2021-05-07,04:09:55
zrx,btc,0.00003295,0.00003702,0.0000357,SPOT,3.398e-05,1950.07,0.00003639,0.00003553,2021-05-07 04:09:55,ZRX/BTC,2021-05-07,04:09:55
eos,btc,0.0001526,0.0002358,0.0002064,SPOT,0.0001648,22487.29,0.000207,0.0002016,2021-05-07 04:09:55,EOS/BTC,2021-05-07,04:09:55
icx,btc,0.0000417,0.0000451,0.0000451,SPOT,4.22e-05,230.34,0.0000446,0.0000439,2021-05-07 04:09:55,ICX/BTC,2021-05-07,04:09:55
poly,btc,0.00000655,0.0000073,0.0000073,SPOT,6.89e-06,23456.0,0.00000731,0.00000722,2021-05-07 04:09:55,POLY/BTC,2021-05-07,04:09:55
pax,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-07 04:09:55,PAX/BTC,2021-05-07,04:09:55
