base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
xrp,btc,0.00002788,0.00003077,0.00002916,SPOT,2.776e-05,73312.8,0.00002923,0.00002892,2021-05-06 22:49:58,XRP/BTC,2021-05-06,22:49:58
trx,btc,0.00000241,0.00000279,0.00000271,SPOT,2.48e-06,724722.0,0.00000276,0.00000272,2021-05-06 22:49:58,TRX/BTC,2021-05-06,22:49:58
eth,btc,0.059672,0.063031,0.062408,SPOT,0.061,33.8076,0.062821,0.062441,2021-05-06 22:49:58,ETH/BTC,2021-05-06,22:49:58
zil,btc,0.00000372,0.00000445,0.00000422,SPOT,3.73e-06,227373.0,0.00000432,0.00000422,2021-05-06 22:49:58,ZIL/BTC,2021-05-06,22:49:58
bat,btc,0.00002343,0.00002495,0.00002394,SPOT,2.345e-05,3029.44,0.00002508,0.00002469,2021-05-06 22:49:58,BAT/BTC,2021-05-06,22:49:58
ltc,btc,0.0058,0.006335,0.006031,SPOT,0.006205,46.663,0.006127,0.00603,2021-05-06 22:49:58,LTC/BTC,2021-05-06,22:49:58
qkc,btc,0.00000053,0.00000059,0.00000057,SPOT,5.3e-07,182381.0,0.00000058,0.00000057,2021-05-06 22:49:58,QKC/BTC,2021-05-06,22:49:58
dash,btc,0.006751,0.007748,0.007397,SPOT,0.007057,19.637,0.00773,0.007702,2021-05-06 22:49:58,DASH/BTC,2021-05-06,22:49:58
fun,btc,0.0000007,0.00000084,0.00000084,SPOT,7.4e-07,138222.0,0.00000084,0.00000079,2021-05-06 22:49:58,FUN/BTC,2021-05-06,22:49:58
iost,btc,0.00000108,0.00000117,0.00000114,SPOT,1.04e-06,119506.0,0.00000114,0.00000113,2021-05-06 22:49:58,IOST/BTC,2021-05-06,22:49:58
nuls,btc,0.00001953,0.00002067,0.00002049,SPOT,1.953e-05,3276.0,0.00002074,0.00002035,2021-05-06 22:49:58,NULS/BTC,2021-05-06,22:49:58
