base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
xrp,btc,0.0000276,0.00003077,0.00002841,SPOT,2.76e-05,72641.2,0.00002892,0.00002858,2021-05-06 21:25:55,XRP/BTC,2021-05-06,21:25:55
trx,btc,0.00000237,0.00000279,0.0000026,SPOT,2.41e-06,730943.0,0.00000265,0.0000026,2021-05-06 21:25:55,TRX/BTC,2021-05-06,21:25:55
eth,btc,0.059672,0.063031,0.061818,SPOT,0.060777,31.3556,0.062242,0.061889,2021-05-06 21:25:55,ETH/BTC,2021-05-06,21:25:55
zil,btc,0.00000372,0.00000445,0.00000419,SPOT,3.73e-06,227309.0,0.00000422,0.00000418,2021-05-06 21:25:55,ZIL/BTC,2021-05-06,21:25:55
bat,btc,0.00002343,0.00002495,0.00002394,SPOT,2.365e-05,3181.92,0.00002463,0.00002428,2021-05-06 21:25:56,BAT/BTC,2021-05-06,21:25:56
ltc,btc,0.0058,0.006335,0.00588,SPOT,0.00615,45.912,0.005997,0.00591,2021-05-06 21:25:56,LTC/BTC,2021-05-06,21:25:56
qkc,btc,0.00000053,0.00000059,0.00000057,SPOT,5.4e-07,182723.0,0.00000058,0.00000056,2021-05-06 21:25:56,QKC/BTC,2021-05-06,21:25:56
dash,btc,0.006751,0.007748,0.007397,SPOT,0.007057,19.637,0.007652,0.007537,2021-05-06 21:25:56,DASH/BTC,2021-05-06,21:25:56
fun,btc,0.0000007,0.00000084,0.00000079,SPOT,7.4e-07,135192.0,0.00000083,0.00000078,2021-05-06 21:25:56,FUN/BTC,2021-05-06,21:25:56
iost,btc,0.00000108,0.00000117,0.0000011,SPOT,1.04e-06,113860.0,0.00000113,0.0000011,2021-05-06 21:25:56,IOST/BTC,2021-05-06,21:25:56
nuls,btc,0.00001953,0.00002067,0.00002049,SPOT,1.953e-05,3276.0,0.00002054,0.00002011,2021-05-06 21:25:56,NULS/BTC,2021-05-06,21:25:56
omg,btc,0.000173,0.00019,0.000189,SPOT,0.000175,643.36,0.000196,0.000191,2021-05-06 21:25:56,OMG/BTC,2021-05-06,21:25:56
req,btc,0.00000242,0.00000291,0.00000257,SPOT,2.67e-06,5639.84,0.00000265,0.00000257,2021-05-06 21:25:56,REQ/BTC,2021-05-06,21:25:56
snt,btc,0.00000316,0.00000401,0.00000368,SPOT,3.16e-06,26492.0,0.00000375,0.00000373,2021-05-06 21:25:56,SNT/BTC,2021-05-06,21:25:56
theta,btc,0.00018978,0.0002,0.00019197,SPOT,0.00019006,187.3,0.00019281,0.00019115,2021-05-06 21:25:56,THETA/BTC,2021-05-06,21:25:56
zrx,btc,0.00003277,0.00003603,0.00003547,SPOT,3.277e-05,1846.16,0.00003604,0.00003514,2021-05-06 21:25:56,ZRX/BTC,2021-05-06,21:25:56
eos,btc,0.0001453,0.0002344,0.0002093,SPOT,0.0001443,12644.73,0.0002107,0.0002077,2021-05-06 21:25:56,EOS/BTC,2021-05-06,21:25:56
icx,btc,0.0000413,0.000044,0.0000429,SPOT,4.1e-05,1274.79,0.000043,0.0000423,2021-05-06 21:25:56,ICX/BTC,2021-05-06,21:25:56
poly,btc,0.00000655,0.00000692,0.00000677,SPOT,6.59e-06,22862.0,0.00000681,0.00000665,2021-05-06 21:25:56,POLY/BTC,2021-05-06,21:25:56
pax,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 21:25:56,PAX/BTC,2021-05-06,21:25:56
usdc,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 21:25:56,USDC/BTC,2021-05-06,21:25:56
xlm,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 21:25:56,XLM/BTC,2021-05-06,21:25:56
fet,btc,0.00001003,0.00001062,0.00001013,SPOT,1.044e-05,3709.0,0.00001016,0.00000999,2021-05-06 21:25:56,FET/BTC,2021-05-06,21:25:56
celr,btc,0.00000102,0.00000108,0.00000106,SPOT,1.06e-06,782437.0,0.00000104,0.00000103,2021-05-06 21:25:56,CELR/BTC,2021-05-06,21:25:56
matic,btc,0.000013,0.00001458,0.00001351,SPOT,1.385e-05,148973.6,0.00001356,0.00001342,2021-05-06 21:25:56,MATIC/BTC,2021-05-06,21:25:56
ada,btc,0.00002526,0.0000293,0.0000293,SPOT,2.576e-05,176940.3,0.0000295,0.0000293,2021-05-06 21:25:56,ADA/BTC,2021-05-06,21:25:56
rvn,btc,0.000003,0.00000322,0.00000315,SPOT,3e-06,5007.0,0.00000324,0.00000321,2021-05-06 21:25:56,RVN/BTC,2021-05-06,21:25:56
xmr,btc,0.0065,0.007616,0.007528,SPOT,0.007148,14.814,0.007575,0.007508,2021-05-06 21:25:56,XMR/BTC,2021-05-06,21:25:56
