base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
xrp,btc,0.00002749,0.00002992,0.00002826,SPOT,2.945e-05,36735.4,0.0000283,0.00002826,2021-05-07 05:59:58,XRP/BTC,2021-05-07,05:59:58
trx,btc,0.00000241,0.00000298,0.00000283,SPOT,2.53e-06,1076352.0,0.00000288,0.00000281,2021-05-07 05:59:58,TRX/BTC,2021-05-07,05:59:58
eth,btc,0.059672,0.063031,0.061312,SPOT,0.060573,32.6304,0.061202,0.06101,2021-05-07 05:59:58,ETH/BTC,2021-05-07,05:59:58
zil,btc,0.00000377,0.00000445,0.00000404,SPOT,3.79e-06,241186.0,0.00000411,0.00000402,2021-05-07 05:59:58,ZIL/BTC,2021-05-07,05:59:58
bat,btc,0.00002343,0.00002819,0.00002642,SPOT,2.476e-05,15975.05,0.00002717,0.00002679,2021-05-07 05:59:58,BAT/BTC,2021-05-07,05:59:58
ltc,btc,0.0058,0.006578,0.006261,SPOT,0.005937,80.294,0.006342,0.006257,2021-05-07 05:59:58,LTC/BTC,2021-05-07,05:59:58
qkc,btc,0.00000055,0.00000059,0.00000057,SPOT,5.8e-07,168495.0,0.00000057,0.00000056,2021-05-07 05:59:58,QKC/BTC,2021-05-07,05:59:58
dash,btc,0.006765,0.008404,0.007906,SPOT,0.006921,58.953,0.007973,0.007866,2021-05-07 05:59:58,DASH/BTC,2021-05-07,05:59:58
fun,btc,0.00000072,0.00000084,0.00000078,SPOT,7e-07,130503.0,0.00000078,0.00000077,2021-05-07 05:59:58,FUN/BTC,2021-05-07,05:59:58
iost,btc,0.00000108,0.00000129,0.00000122,SPOT,1.11e-06,159942.0,0.00000123,0.00000117,2021-05-07 05:59:58,IOST/BTC,2021-05-07,05:59:58
nuls,btc,0.00001953,0.00002785,0.00002402,SPOT,1.953e-05,7230.0,0.00002398,0.00002361,2021-05-07 05:59:58,NULS/BTC,2021-05-07,05:59:58
omg,btc,0.000174,0.000357,0.000229,SPOT,0.000174,14599.71,0.000231,0.000225,2021-05-07 05:59:58,OMG/BTC,2021-05-07,05:59:58
req,btc,0.00000242,0.00000291,0.00000255,SPOT,2.64e-06,6784.84,0.00000256,0.00000251,2021-05-07 05:59:58,REQ/BTC,2021-05-07,05:59:58
snt,btc,0.0000036,0.0000042,0.00000368,SPOT,3.63e-06,24346.0,0.0000039,0.00000381,2021-05-07 05:59:58,SNT/BTC,2021-05-07,05:59:58
theta,btc,0.00019196,0.0002031,0.0001995,SPOT,0.00019827,230.3,0.00019834,0.00019647,2021-05-07 05:59:58,THETA/BTC,2021-05-07,05:59:58
