base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
xrp,btc,0.0000276,0.00003077,0.00002881,SPOT,2.732e-05,70099.8,0.00002874,0.00002841,2021-05-06 20:45:59,XRP/BTC,2021-05-06,20:45:59
trx,btc,0.00000237,0.00000279,0.00000259,SPOT,2.39e-06,733519.0,0.00000262,0.00000258,2021-05-06 20:45:59,TRX/BTC,2021-05-06,20:45:59
eth,btc,0.059672,0.063031,0.061819,SPOT,0.060888,29.6004,0.061875,0.061514,2021-05-06 20:45:59,ETH/BTC,2021-05-06,20:45:59
zil,btc,0.00000372,0.00000445,0.00000419,SPOT,3.73e-06,227309.0,0.00000422,0.00000419,2021-05-06 20:45:59,ZIL/BTC,2021-05-06,20:45:59
bat,btc,0.00002343,0.00002495,0.00002394,SPOT,2.365e-05,3158.75,0.00002431,0.00002394,2021-05-06 20:45:59,BAT/BTC,2021-05-06,20:45:59
ltc,btc,0.0058,0.006335,0.005881,SPOT,0.00615,46.224,0.005912,0.005827,2021-05-06 20:45:59,LTC/BTC,2021-05-06,20:45:59
qkc,btc,0.00000053,0.00000059,0.00000057,SPOT,5.4e-07,184478.0,0.00000058,0.00000056,2021-05-06 20:45:59,QKC/BTC,2021-05-06,20:45:59
dash,btc,0.006751,0.007748,0.007397,SPOT,0.007057,19.637,0.00755,0.007426,2021-05-06 20:45:59,DASH/BTC,2021-05-06,20:45:59
fun,btc,0.0000007,0.00000084,0.00000084,SPOT,7.4e-07,127084.0,0.00000085,0.00000083,2021-05-06 20:45:59,FUN/BTC,2021-05-06,20:45:59
iost,btc,0.00000108,0.00000117,0.0000011,SPOT,1.04e-06,113860.0,0.00000113,0.0000011,2021-05-06 20:45:59,IOST/BTC,2021-05-06,20:45:59
nuls,btc,0.00001953,0.00002067,0.00002049,SPOT,1.953e-05,3276.0,0.00002049,0.00002012,2021-05-06 20:45:59,NULS/BTC,2021-05-06,20:45:59
omg,btc,0.000173,0.00019,0.000189,SPOT,0.000175,643.36,0.000189,0.000184,2021-05-06 20:45:59,OMG/BTC,2021-05-06,20:45:59
req,btc,0.00000242,0.00000291,0.00000257,SPOT,2.67e-06,5072.0,0.00000261,0.00000257,2021-05-06 20:45:59,REQ/BTC,2021-05-06,20:45:59
snt,btc,0.00000316,0.00000401,0.00000368,SPOT,3.16e-06,26492.0,0.00000375,0.00000368,2021-05-06 20:45:59,SNT/BTC,2021-05-06,20:45:59
theta,btc,0.00018978,0.0002,0.00019222,SPOT,0.00019006,184.6,0.00019316,0.00019155,2021-05-06 20:45:59,THETA/BTC,2021-05-06,20:45:59
zrx,btc,0.00003277,0.00003603,0.00003547,SPOT,3.277e-05,1846.16,0.00003553,0.00003463,2021-05-06 20:45:59,ZRX/BTC,2021-05-06,20:45:59
eos,btc,0.0001453,0.0002344,0.0002088,SPOT,0.0001443,11727.99,0.0002107,0.000208,2021-05-06 20:45:59,EOS/BTC,2021-05-06,20:45:59
icx,btc,0.0000413,0.000044,0.0000429,SPOT,4.1e-05,1274.79,0.0000428,0.0000421,2021-05-06 20:45:59,ICX/BTC,2021-05-06,20:45:59
poly,btc,0.00000655,0.00000692,0.0000067,SPOT,6.59e-06,22840.0,0.00000672,0.00000657,2021-05-06 20:45:59,POLY/BTC,2021-05-06,20:45:59
pax,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 20:45:59,PAX/BTC,2021-05-06,20:45:59
usdc,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 20:45:59,USDC/BTC,2021-05-06,20:45:59
xlm,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 20:45:59,XLM/BTC,2021-05-06,20:45:59
fet,btc,0.00001003,0.00001062,0.00001013,SPOT,1.05e-05,4367.0,0.00001008,0.00000993,2021-05-06 20:45:59,FET/BTC,2021-05-06,20:45:59
celr,btc,0.00000102,0.00000108,0.00000106,SPOT,1.06e-06,782642.0,0.00000104,0.00000103,2021-05-06 20:45:59,CELR/BTC,2021-05-06,20:45:59
matic,btc,0.000013,0.00001458,0.00001332,SPOT,1.379e-05,146637.4,0.00001345,0.00001329,2021-05-06 20:45:59,MATIC/BTC,2021-05-06,20:45:59
ada,btc,0.00002526,0.000029,0.00002865,SPOT,2.576e-05,175385.3,0.00002873,0.00002846,2021-05-06 20:45:59,ADA/BTC,2021-05-06,20:45:59
rvn,btc,0.000003,0.00000322,0.00000315,SPOT,3e-06,5739.0,0.0000032,0.00000316,2021-05-06 20:45:59,RVN/BTC,2021-05-06,20:45:59
xmr,btc,0.0065,0.007616,0.007528,SPOT,0.007177,14.937,0.007534,0.007458,2021-05-06 20:45:59,XMR/BTC,2021-05-06,20:45:59
atom,btc,0.0004092,0.0004695,0.0004488,SPOT,0.0004092,702.24,0.0004495,0.0004445,2021-05-06 20:45:59,ATOM/BTC,2021-05-06,20:45:59
bnb,btc,0.011,0.01147,0.011214,SPOT,0.011336,170.255,0.011219,0.011187,2021-05-06 20:45:59,BNB/BTC,2021-05-06,20:45:59
wrx,btc,0.00003936,0.0000432,0.0000399,SPOT,4.235e-05,251375.8,0.00003989,0.00003962,2021-05-06 20:45:59,WRX/BTC,2021-05-06,20:45:59
ftt,btc,0.0010049,0.0010349,0.001026,SPOT,0.0010082,26.843,0.0010317,0.001025,2021-05-06 20:45:59,FTT/BTC,2021-05-06,20:45:59
stmx,btc,0.00000086,0.00000095,0.0000009,SPOT,9.1e-07,102206.0,0.00000091,0.00000086,2021-05-06 20:45:59,STMX/BTC,2021-05-06,20:45:59
glm,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 20:45:59,GLM/BTC,2021-05-06,20:45:59
