base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
xrp,btc,0.00002732,0.00003077,0.00002979,SPOT,2.747e-05,73615.7,0.00002862,0.00002823,2021-05-06 19:23:54,XRP/BTC,2021-05-06,19:23:54
trx,btc,0.00000237,0.00000279,0.00000263,SPOT,2.37e-06,731461.0,0.00000262,0.00000256,2021-05-06 19:23:54,TRX/BTC,2021-05-06,19:23:54
eth,btc,0.059672,0.063031,0.062268,SPOT,0.060102,30.0032,0.061852,0.0605,2021-05-06 19:23:54,ETH/BTC,2021-05-06,19:23:54
zil,btc,0.00000372,0.00000445,0.00000421,SPOT,3.73e-06,225443.0,0.00000449,0.0000041,2021-05-06 19:23:54,ZIL/BTC,2021-05-06,19:23:54
bat,btc,0.0000233,0.00002495,0.0000242,SPOT,2.353e-05,4928.6,0.00002431,0.0000242,2021-05-06 19:23:54,BAT/BTC,2021-05-06,19:23:54
ltc,btc,0.0058,0.006335,0.005881,SPOT,0.006236,45.552,0.006157,0.0058,2021-05-06 19:23:54,LTC/BTC,2021-05-06,19:23:54
qkc,btc,0.00000053,0.00000059,0.00000058,SPOT,5.3e-07,189468.0,0.00000057,0.00000056,2021-05-06 19:23:54,QKC/BTC,2021-05-06,19:23:54
dash,btc,0.006751,0.007748,0.007303,SPOT,0.007057,19.515,0.007355,0.007242,2021-05-06 19:23:54,DASH/BTC,2021-05-06,19:23:54
fun,btc,0.0000007,0.00000084,0.00000073,SPOT,7.4e-07,114558.0,0.00000075,0.00000073,2021-05-06 19:23:54,FUN/BTC,2021-05-06,19:23:54
iost,btc,0.00000104,0.00000117,0.00000114,SPOT,1.06e-06,112650.0,0.00000114,0.0000011,2021-05-06 19:23:54,IOST/BTC,2021-05-06,19:23:54
nuls,btc,0.00001953,0.00002067,0.00002067,SPOT,1.94e-05,3443.0,0.00002052,0.00002049,2021-05-06 19:23:54,NULS/BTC,2021-05-06,19:23:54
omg,btc,0.000173,0.00019,0.000186,SPOT,0.000175,551.68,0.000188,0.000182,2021-05-06 19:23:54,OMG/BTC,2021-05-06,19:23:54
req,btc,0.00000242,0.00000291,0.00000291,SPOT,2.72e-06,5072.0,0.00000262,0.00000257,2021-05-06 19:23:54,REQ/BTC,2021-05-06,19:23:54
snt,btc,0.00000316,0.00000401,0.00000377,SPOT,3.15e-06,25329.0,0.00000374,0.00000368,2021-05-06 19:23:54,SNT/BTC,2021-05-06,19:23:54
theta,btc,0.00018978,0.0002,0.00019196,SPOT,0.00019006,180.2,0.00019204,0.0001904,2021-05-06 19:23:54,THETA/BTC,2021-05-06,19:23:54
zrx,btc,0.00003277,0.00003603,0.00003603,SPOT,3.262e-05,1820.11,0.00003604,0.000034,2021-05-06 19:23:54,ZRX/BTC,2021-05-06,19:23:54
