base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
xrp,btc,0.00002749,0.00002992,0.00002796,SPOT,2.884e-05,35767.0,0.00002818,0.00002788,2021-05-07 10:49:55,XRP/BTC,2021-05-07,10:49:55
trx,btc,0.00000246,0.00000298,0.00000291,SPOT,2.46e-06,1088805.0,0.00000291,0.00000286,2021-05-07 10:49:55,TRX/BTC,2021-05-07,10:49:55
eth,btc,0.059938,0.063031,0.06107,SPOT,0.05997,34.7163,0.061384,0.061033,2021-05-07 10:49:55,ETH/BTC,2021-05-07,10:49:55
zil,btc,0.00000394,0.00000445,0.00000418,SPOT,4.08e-06,68698.0,0.00000415,0.00000406,2021-05-07 10:49:55,ZIL/BTC,2021-05-07,10:49:55
bat,btc,0.00002394,0.00002819,0.00002677,SPOT,2.402e-05,15092.01,0.00002735,0.00002701,2021-05-07 10:49:55,BAT/BTC,2021-05-07,10:49:55
ltc,btc,0.00588,0.006655,0.006482,SPOT,0.005952,113.34,0.006472,0.006384,2021-05-07 10:49:55,LTC/BTC,2021-05-07,10:49:55
qkc,btc,0.00000055,0.00000059,0.00000056,SPOT,5.6e-07,159181.0,0.00000056,0.00000055,2021-05-07 10:49:55,QKC/BTC,2021-05-07,10:49:55
dash,btc,0.006765,0.008404,0.007687,SPOT,0.00677,60.952,0.007794,0.007687,2021-05-07 10:49:55,DASH/BTC,2021-05-07,10:49:55
fun,btc,0.00000073,0.00000084,0.00000079,SPOT,7.6e-07,86500.0,0.00000079,0.00000077,2021-05-07 10:49:55,FUN/BTC,2021-05-07,10:49:55
iost,btc,0.00000108,0.00000129,0.0000012,SPOT,1.09e-06,99724.0,0.00000122,0.0000012,2021-05-07 10:49:55,IOST/BTC,2021-05-07,10:49:55
nuls,btc,0.00001962,0.00002785,0.00002252,SPOT,1.968e-05,7664.0,0.00002279,0.00002248,2021-05-07 10:49:55,NULS/BTC,2021-05-07,10:49:55
omg,btc,0.000179,0.000357,0.000259,SPOT,0.000174,16055.2,0.000286,0.000252,2021-05-07 10:49:55,OMG/BTC,2021-05-07,10:49:55
req,btc,0.00000242,0.00000291,0.00000263,SPOT,2.66e-06,7573.84,0.00000269,0.00000264,2021-05-07 10:49:55,REQ/BTC,2021-05-07,10:49:55
snt,btc,0.0000036,0.0000042,0.00000388,SPOT,3.66e-06,23221.0,0.00000394,0.00000385,2021-05-07 10:49:55,SNT/BTC,2021-05-07,10:49:55
theta,btc,0.00019196,0.0002107,0.0002107,SPOT,0.000193,455.5,0.00021176,0.00021038,2021-05-07 10:49:55,THETA/BTC,2021-05-07,10:49:55
zrx,btc,0.000034,0.00003921,0.00003811,SPOT,3.406e-05,2889.22,0.00003844,0.00003758,2021-05-07 10:49:55,ZRX/BTC,2021-05-07,10:49:55
eos,btc,0.00016,0.0002358,0.00021,SPOT,0.0001611,26108.53,0.0002101,0.0002074,2021-05-07 10:49:55,EOS/BTC,2021-05-07,10:49:55
icx,btc,0.0000417,0.0000498,0.0000498,SPOT,4.17e-05,994.58,0.0000493,0.0000484,2021-05-07 10:49:55,ICX/BTC,2021-05-07,10:49:55
poly,btc,0.00000655,0.00000882,0.00000819,SPOT,6.92e-06,19641.0,0.00000825,0.00000805,2021-05-07 10:49:55,POLY/BTC,2021-05-07,10:49:55
pax,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-07 10:49:55,PAX/BTC,2021-05-07,10:49:55
usdc,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-07 10:49:55,USDC/BTC,2021-05-07,10:49:55
xlm,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-07 10:49:55,XLM/BTC,2021-05-07,10:49:55
fet,btc,0.00000991,0.00001042,0.0000101,SPOT,1.037e-05,3891.0,0.00001032,0.00001018,2021-05-07 10:49:55,FET/BTC,2021-05-07,10:49:55
celr,btc,0.00000102,0.00000108,0.00000106,SPOT,1.07e-06,754957.0,0.00000106,0.00000104,2021-05-07 10:49:55,CELR/BTC,2021-05-07,10:49:55
matic,btc,0.000013,0.00001424,0.00001358,SPOT,1.357e-05,185548.0,0.00001368,0.00001354,2021-05-07 10:49:55,MATIC/BTC,2021-05-07,10:49:55
ada,btc,0.0000274,0.00003003,0.00002917,SPOT,2.699e-05,160334.4,0.0000291,0.00002899,2021-05-07 10:49:55,ADA/BTC,2021-05-07,10:49:55
rvn,btc,0.00000303,0.00000325,0.00000319,SPOT,3.15e-06,13836.0,0.0000032,0.00000317,2021-05-07 10:49:55,RVN/BTC,2021-05-07,10:49:55
xmr,btc,0.0065,0.008892,0.008509,SPOT,0.00727,25.815,0.008589,0.008504,2021-05-07 10:49:55,XMR/BTC,2021-05-07,10:49:55
atom,btc,0.0004413,0.00048,0.0004535,SPOT,0.0004434,646.84,0.0004534,0.0004513,2021-05-07 10:49:55,ATOM/BTC,2021-05-07,10:49:55
bnb,btc,0.011,0.011283,0.011103,SPOT,0.011227,95.586,0.011097,0.011054,2021-05-07 10:49:55,BNB/BTC,2021-05-07,10:49:55
wrx,btc,0.00003936,0.00004202,0.00004175,SPOT,4.102e-05,64534.6,0.00004174,0.00004165,2021-05-07 10:49:55,WRX/BTC,2021-05-07,10:49:55
ftt,btc,0.0010117,0.0010349,0.0010188,SPOT,0.0010131,42.226,0.0010239,0.0010171,2021-05-07 10:49:55,FTT/BTC,2021-05-07,10:49:55
stmx,btc,0.00000086,0.00000093,0.00000089,SPOT,8.9e-07,76435.0,0.00000091,0.00000089,2021-05-07 10:49:55,STMX/BTC,2021-05-07,10:49:55
glm,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-07 10:49:55,GLM/BTC,2021-05-07,10:49:55
