base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
xrp,btc,0.00002725,0.00003077,0.0000287,SPOT,2.74e-05,73243.2,0.00002886,0.0000287,2021-05-06 18:53:58,XRP/BTC,2021-05-06,18:53:58
trx,btc,0.00000237,0.00000279,0.00000264,SPOT,2.37e-06,732198.0,0.00000265,0.0000026,2021-05-06 18:53:58,TRX/BTC,2021-05-06,18:53:58
eth,btc,0.059672,0.063031,0.061695,SPOT,0.059334,28.542,0.062207,0.061854,2021-05-06 18:53:58,ETH/BTC,2021-05-06,18:53:58
zil,btc,0.00000372,0.00000445,0.00000421,SPOT,3.71e-06,217856.0,0.00000432,0.00000422,2021-05-06 18:53:58,ZIL/BTC,2021-05-06,18:53:58
bat,btc,0.00002297,0.00002495,0.0000242,SPOT,2.31e-05,5184.62,0.00002456,0.0000242,2021-05-06 18:53:58,BAT/BTC,2021-05-06,18:53:58
ltc,btc,0.0058,0.006335,0.005881,SPOT,0.006151,45.589,0.005954,0.005877,2021-05-06 18:53:58,LTC/BTC,2021-05-06,18:53:58
qkc,btc,0.00000053,0.00000059,0.00000058,SPOT,5.4e-07,190918.0,0.00000058,0.00000056,2021-05-06 18:53:58,QKC/BTC,2021-05-06,18:53:58
dash,btc,0.006751,0.007748,0.007303,SPOT,0.007057,18.197,0.007446,0.007329,2021-05-06 18:53:58,DASH/BTC,2021-05-06,18:53:58
fun,btc,0.0000007,0.00000084,0.00000073,SPOT,7.3e-07,114096.0,0.00000075,0.00000073,2021-05-06 18:53:58,FUN/BTC,2021-05-06,18:53:58
iost,btc,0.00000104,0.00000117,0.00000114,SPOT,1.08e-06,112650.0,0.00000114,0.00000109,2021-05-06 18:53:58,IOST/BTC,2021-05-06,18:53:58
nuls,btc,0.00001953,0.00002067,0.00002067,SPOT,1.94e-05,3443.0,0.00002063,0.00002049,2021-05-06 18:53:58,NULS/BTC,2021-05-06,18:53:58
omg,btc,0.000173,0.00019,0.000188,SPOT,0.000175,196.37,0.000191,0.000185,2021-05-06 18:53:58,OMG/BTC,2021-05-06,18:53:58
req,btc,0.00000242,0.00000291,0.00000291,SPOT,2.72e-06,5072.0,0.0000026,0.00000257,2021-05-06 18:53:58,REQ/BTC,2021-05-06,18:53:58
snt,btc,0.00000316,0.00000401,0.00000377,SPOT,3.15e-06,25329.0,0.00000376,0.00000368,2021-05-06 18:53:58,SNT/BTC,2021-05-06,18:53:58
theta,btc,0.00018978,0.0002,0.00019196,SPOT,0.00019024,176.7,0.0002022,0.00019097,2021-05-06 18:53:58,THETA/BTC,2021-05-06,18:53:58
zrx,btc,0.00003277,0.00003603,0.00003603,SPOT,3.262e-05,1820.11,0.00003535,0.00003449,2021-05-06 18:53:58,ZRX/BTC,2021-05-06,18:53:58
eos,btc,0.0001438,0.0002344,0.0001967,SPOT,0.0001429,8740.98,0.0001975,0.0001942,2021-05-06 18:53:58,EOS/BTC,2021-05-06,18:53:58
icx,btc,0.000041,0.000044,0.0000429,SPOT,4.1e-05,1876.49,0.000043,0.0000422,2021-05-06 18:53:58,ICX/BTC,2021-05-06,18:53:58
poly,btc,0.00000655,0.00000692,0.00000676,SPOT,6.5e-06,22854.0,0.00000664,0.00000655,2021-05-06 18:53:58,POLY/BTC,2021-05-06,18:53:58
pax,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 18:53:58,PAX/BTC,2021-05-06,18:53:58
usdc,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 18:53:58,USDC/BTC,2021-05-06,18:53:58
xlm,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 18:53:58,XLM/BTC,2021-05-06,18:53:58
fet,btc,0.00001003,0.00001067,0.00001005,SPOT,1.066e-05,4142.0,0.00001016,0.00000996,2021-05-06 18:53:58,FET/BTC,2021-05-06,18:53:58
celr,btc,0.00000102,0.0000011,0.00000103,SPOT,1.08e-06,779136.0,0.00000105,0.00000103,2021-05-06 18:53:58,CELR/BTC,2021-05-06,18:53:58
matic,btc,0.000013,0.00001458,0.0000133,SPOT,1.378e-05,148430.2,0.00001345,0.00001331,2021-05-06 18:53:58,MATIC/BTC,2021-05-06,18:53:58
ada,btc,0.00002411,0.000029,0.00002787,SPOT,2.497e-05,164991.3,0.00002816,0.0000274,2021-05-06 18:53:58,ADA/BTC,2021-05-06,18:53:58
rvn,btc,0.000003,0.00000322,0.00000316,SPOT,3.06e-06,5935.0,0.00000313,0.00000309,2021-05-06 18:53:58,RVN/BTC,2021-05-06,18:53:58
xmr,btc,0.0065,0.007616,0.007616,SPOT,0.007122,14.986,0.007563,0.007489,2021-05-06 18:53:58,XMR/BTC,2021-05-06,18:53:58
atom,btc,0.0004092,0.0004695,0.000448,SPOT,0.0004082,677.25,0.000453,0.0004472,2021-05-06 18:53:58,ATOM/BTC,2021-05-06,18:53:58
bnb,btc,0.011,0.01147,0.011226,SPOT,0.011296,171.879,0.011272,0.011222,2021-05-06 18:53:58,BNB/BTC,2021-05-06,18:53:58
