base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
xrp,btc,0.0000276,0.00003077,0.00002881,SPOT,2.732e-05,72371.3,0.00002875,0.00002841,2021-05-06 20:49:54,XRP/BTC,2021-05-06,20:49:54
trx,btc,0.00000237,0.00000279,0.00000259,SPOT,2.39e-06,733519.0,0.00000262,0.00000258,2021-05-06 20:49:54,TRX/BTC,2021-05-06,20:49:54
eth,btc,0.059672,0.063031,0.061819,SPOT,0.060888,29.5589,0.062035,0.061597,2021-05-06 20:49:54,ETH/BTC,2021-05-06,20:49:54
zil,btc,0.00000372,0.00000445,0.00000419,SPOT,3.73e-06,227309.0,0.00000422,0.00000419,2021-05-06 20:49:54,ZIL/BTC,2021-05-06,20:49:54
bat,btc,0.00002343,0.00002495,0.00002394,SPOT,2.365e-05,3181.92,0.00002441,0.00002402,2021-05-06 20:49:54,BAT/BTC,2021-05-06,20:49:54
ltc,btc,0.0058,0.006335,0.005881,SPOT,0.00615,45.887,0.005931,0.005853,2021-05-06 20:49:54,LTC/BTC,2021-05-06,20:49:54
qkc,btc,0.00000053,0.00000059,0.00000057,SPOT,5.4e-07,184158.0,0.00000058,0.00000056,2021-05-06 20:49:54,QKC/BTC,2021-05-06,20:49:54
dash,btc,0.006751,0.007748,0.007397,SPOT,0.007057,19.637,0.007597,0.007466,2021-05-06 20:49:54,DASH/BTC,2021-05-06,20:49:54
fun,btc,0.0000007,0.00000084,0.00000084,SPOT,7.4e-07,134121.0,0.00000084,0.00000082,2021-05-06 20:49:54,FUN/BTC,2021-05-06,20:49:54
iost,btc,0.00000108,0.00000117,0.0000011,SPOT,1.04e-06,113860.0,0.00000113,0.0000011,2021-05-06 20:49:54,IOST/BTC,2021-05-06,20:49:54
nuls,btc,0.00001953,0.00002067,0.00002049,SPOT,1.953e-05,3276.0,0.00002049,0.00002013,2021-05-06 20:49:54,NULS/BTC,2021-05-06,20:49:54
omg,btc,0.000173,0.00019,0.000189,SPOT,0.000175,643.36,0.00019,0.000184,2021-05-06 20:49:54,OMG/BTC,2021-05-06,20:49:54
req,btc,0.00000242,0.00000291,0.00000257,SPOT,2.67e-06,5639.84,0.00000261,0.00000257,2021-05-06 20:49:54,REQ/BTC,2021-05-06,20:49:54
snt,btc,0.00000316,0.00000401,0.00000368,SPOT,3.16e-06,26492.0,0.00000375,0.00000368,2021-05-06 20:49:54,SNT/BTC,2021-05-06,20:49:54
theta,btc,0.00018978,0.0002,0.00019222,SPOT,0.00019006,184.6,0.00019324,0.00019138,2021-05-06 20:49:54,THETA/BTC,2021-05-06,20:49:54
zrx,btc,0.00003277,0.00003603,0.00003547,SPOT,3.277e-05,1846.16,0.0000357,0.00003471,2021-05-06 20:49:54,ZRX/BTC,2021-05-06,20:49:54
eos,btc,0.0001453,0.0002344,0.0002114,SPOT,0.0001443,12622.74,0.0002113,0.0002066,2021-05-06 20:49:54,EOS/BTC,2021-05-06,20:49:54
icx,btc,0.0000413,0.000044,0.0000429,SPOT,4.1e-05,1274.79,0.0000432,0.0000422,2021-05-06 20:49:54,ICX/BTC,2021-05-06,20:49:54
poly,btc,0.00000655,0.00000692,0.0000067,SPOT,6.59e-06,22840.0,0.00000672,0.00000657,2021-05-06 20:49:54,POLY/BTC,2021-05-06,20:49:54
pax,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 20:49:54,PAX/BTC,2021-05-06,20:49:54
usdc,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 20:49:54,USDC/BTC,2021-05-06,20:49:54
xlm,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 20:49:54,XLM/BTC,2021-05-06,20:49:54
fet,btc,0.00001003,0.00001062,0.00001013,SPOT,1.05e-05,4367.0,0.0000101,0.00000994,2021-05-06 20:49:54,FET/BTC,2021-05-06,20:49:54
celr,btc,0.00000102,0.00000108,0.00000106,SPOT,1.06e-06,782437.0,0.00000104,0.00000103,2021-05-06 20:49:54,CELR/BTC,2021-05-06,20:49:54
matic,btc,0.000013,0.00001458,0.00001332,SPOT,1.379e-05,146741.5,0.00001347,0.00001333,2021-05-06 20:49:54,MATIC/BTC,2021-05-06,20:49:54
ada,btc,0.00002526,0.000029,0.00002865,SPOT,2.576e-05,174442.1,0.0000289,0.00002862,2021-05-06 20:49:54,ADA/BTC,2021-05-06,20:49:54
rvn,btc,0.000003,0.00000322,0.00000315,SPOT,3e-06,5007.0,0.00000319,0.00000316,2021-05-06 20:49:54,RVN/BTC,2021-05-06,20:49:54
xmr,btc,0.0065,0.007616,0.007528,SPOT,0.007177,14.97,0.007563,0.007462,2021-05-06 20:49:54,XMR/BTC,2021-05-06,20:49:54
atom,btc,0.0004092,0.0004695,0.0004488,SPOT,0.0004092,702.24,0.0004509,0.000446,2021-05-06 20:49:54,ATOM/BTC,2021-05-06,20:49:54
bnb,btc,0.011,0.01147,0.011214,SPOT,0.011336,169.384,0.011219,0.011185,2021-05-06 20:49:54,BNB/BTC,2021-05-06,20:49:54
wrx,btc,0.00003936,0.0000432,0.0000399,SPOT,4.212e-05,247874.4,0.00004005,0.00003966,2021-05-06 20:49:54,WRX/BTC,2021-05-06,20:49:54
ftt,btc,0.0010049,0.0010349,0.001026,SPOT,0.0010082,26.843,0.0010326,0.0010247,2021-05-06 20:49:54,FTT/BTC,2021-05-06,20:49:54
stmx,btc,0.00000086,0.00000095,0.0000009,SPOT,9.2e-07,102092.0,0.00000091,0.00000086,2021-05-06 20:49:54,STMX/BTC,2021-05-06,20:49:54
glm,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 20:49:54,GLM/BTC,2021-05-06,20:49:54
