base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
xrp,btc,0.00002725,0.00003077,0.00002951,SPOT,2.696e-05,71956.4,0.00002944,0.00002921,2021-05-06 18:29:59,XRP/BTC,2021-05-06,18:29:59
trx,btc,0.00000237,0.00000279,0.00000272,SPOT,2.38e-06,731531.0,0.00000271,0.00000269,2021-05-06 18:29:59,TRX/BTC,2021-05-06,18:29:59
eth,btc,0.059334,0.063031,0.061906,SPOT,0.059553,27.8986,0.062262,0.061898,2021-05-06 18:29:59,ETH/BTC,2021-05-06,18:29:59
zil,btc,0.00000372,0.00000445,0.00000436,SPOT,3.71e-06,217468.0,0.00000442,0.00000433,2021-05-06 18:29:59,ZIL/BTC,2021-05-06,18:29:59
bat,btc,0.00002297,0.00002495,0.00002483,SPOT,2.357e-05,5098.12,0.00002509,0.00002472,2021-05-06 18:29:59,BAT/BTC,2021-05-06,18:29:59
ltc,btc,0.0058,0.006335,0.005982,SPOT,0.006144,45.67,0.006059,0.005967,2021-05-06 18:29:59,LTC/BTC,2021-05-06,18:29:59
qkc,btc,0.00000053,0.00000059,0.00000058,SPOT,5.4e-07,190540.0,0.00000058,0.00000057,2021-05-06 18:29:59,QKC/BTC,2021-05-06,18:29:59
dash,btc,0.006751,0.007748,0.007614,SPOT,0.007057,17.895,0.007533,0.007415,2021-05-06 18:29:59,DASH/BTC,2021-05-06,18:29:59
fun,btc,0.0000007,0.00000084,0.00000073,SPOT,7.3e-07,114096.0,0.00000075,0.00000073,2021-05-06 18:29:59,FUN/BTC,2021-05-06,18:29:59
iost,btc,0.00000104,0.00000117,0.00000114,SPOT,1.08e-06,111957.0,0.00000116,0.00000114,2021-05-06 18:29:59,IOST/BTC,2021-05-06,18:29:59
nuls,btc,0.00001953,0.00002067,0.00002067,SPOT,1.94e-05,3299.0,0.0000209,0.00002076,2021-05-06 18:29:59,NULS/BTC,2021-05-06,18:29:59
omg,btc,0.000173,0.000192,0.00019,SPOT,0.000175,196.37,0.000194,0.000189,2021-05-06 18:29:59,OMG/BTC,2021-05-06,18:29:59
req,btc,0.00000242,0.00000291,0.00000291,SPOT,2.72e-06,5072.0,0.00000267,0.00000258,2021-05-06 18:29:59,REQ/BTC,2021-05-06,18:29:59
snt,btc,0.00000316,0.00000401,0.00000377,SPOT,3.15e-06,25329.0,0.00000381,0.00000375,2021-05-06 18:29:59,SNT/BTC,2021-05-06,18:29:59
theta,btc,0.00018978,0.0002,0.00019208,SPOT,0.00019024,176.7,0.00019259,0.00019196,2021-05-06 18:29:59,THETA/BTC,2021-05-06,18:29:59
zrx,btc,0.00003277,0.00003603,0.00003526,SPOT,3.262e-05,1549.0,0.00003598,0.00003526,2021-05-06 18:29:59,ZRX/BTC,2021-05-06,18:29:59
eos,btc,0.0001429,0.0002344,0.0002025,SPOT,0.000144,8703.36,0.0001959,0.0001927,2021-05-06 18:29:59,EOS/BTC,2021-05-06,18:29:59
icx,btc,0.000041,0.000044,0.0000417,SPOT,4.1e-05,2041.09,0.0000438,0.000043,2021-05-06 18:29:59,ICX/BTC,2021-05-06,18:29:59
poly,btc,0.0000065,0.00000692,0.00000676,SPOT,6.5e-06,22855.0,0.0000067,0.00000657,2021-05-06 18:29:59,POLY/BTC,2021-05-06,18:29:59
pax,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 18:29:59,PAX/BTC,2021-05-06,18:29:59
usdc,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 18:29:59,USDC/BTC,2021-05-06,18:29:59
xlm,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 18:29:59,XLM/BTC,2021-05-06,18:29:59
fet,btc,0.00001003,0.00001067,0.00001017,SPOT,1.066e-05,4152.0,0.00001015,0.00001005,2021-05-06 18:29:59,FET/BTC,2021-05-06,18:29:59
celr,btc,0.00000102,0.0000011,0.00000107,SPOT,1.1e-06,782487.0,0.00000106,0.00000103,2021-05-06 18:29:59,CELR/BTC,2021-05-06,18:29:59
matic,btc,0.00001335,0.00001458,0.00001348,SPOT,1.378e-05,145992.7,0.00001347,0.00001335,2021-05-06 18:29:59,MATIC/BTC,2021-05-06,18:29:59
ada,btc,0.00002411,0.000029,0.00002882,SPOT,2.497e-05,165257.4,0.00002852,0.00002828,2021-05-06 18:29:59,ADA/BTC,2021-05-06,18:29:59
rvn,btc,0.000003,0.00000322,0.00000316,SPOT,3.06e-06,5935.0,0.0000032,0.00000317,2021-05-06 18:29:59,RVN/BTC,2021-05-06,18:29:59
xmr,btc,0.0065,0.007616,0.007616,SPOT,0.007122,14.986,0.007647,0.007544,2021-05-06 18:29:59,XMR/BTC,2021-05-06,18:29:59
atom,btc,0.0004074,0.0004695,0.0004545,SPOT,0.0004082,677.25,0.000452,0.000446,2021-05-06 18:29:59,ATOM/BTC,2021-05-06,18:29:59
bnb,btc,0.011,0.01147,0.0111819,SPOT,0.0113059,171.028,0.011209,0.0111819,2021-05-06 18:29:59,BNB/BTC,2021-05-06,18:29:59
wrx,btc,0.0000406,0.0000432,0.00004066,SPOT,4.253e-05,256048.4,0.00004076,0.00004054,2021-05-06 18:29:59,WRX/BTC,2021-05-06,18:29:59
ftt,btc,0.0010008,0.0010349,0.0010238,SPOT,0.0009957,37.807,0.0010276,0.0010238,2021-05-06 18:29:59,FTT/BTC,2021-05-06,18:29:59
stmx,btc,0.00000087,0.00000095,0.00000093,SPOT,9.1e-07,89827.0,0.00000092,0.00000087,2021-05-06 18:29:59,STMX/BTC,2021-05-06,18:29:59
glm,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 18:29:59,GLM/BTC,2021-05-06,18:29:59
