base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
xrp,btc,0.00002755,0.00003006,0.00002788,SPOT,3.006e-05,42607.7,0.00002809,0.00002767,2021-05-07 03:09:56,XRP/BTC,2021-05-07,03:09:56
trx,btc,0.00000241,0.00000298,0.00000284,SPOT,2.49e-06,1063662.0,0.00000288,0.00000282,2021-05-07 03:09:56,TRX/BTC,2021-05-07,03:09:56
eth,btc,0.059672,0.063031,0.061648,SPOT,0.061165,31.3027,0.06166,0.061648,2021-05-07 03:09:56,ETH/BTC,2021-05-07,03:09:56
zil,btc,0.00000372,0.00000445,0.00000398,SPOT,3.78e-06,230449.0,0.00000404,0.00000396,2021-05-07 03:09:56,ZIL/BTC,2021-05-07,03:09:56
bat,btc,0.00002343,0.00002735,0.000027,SPOT,2.426e-05,7955.69,0.0000275,0.00002725,2021-05-07 03:09:56,BAT/BTC,2021-05-07,03:09:56
ltc,btc,0.0058,0.006578,0.006476,SPOT,0.006109,62.258,0.006526,0.006439,2021-05-07 03:09:56,LTC/BTC,2021-05-07,03:09:56
qkc,btc,0.00000055,0.00000059,0.00000059,SPOT,5.6e-07,158815.0,0.00000059,0.00000056,2021-05-07 03:09:56,QKC/BTC,2021-05-07,03:09:56
dash,btc,0.006765,0.008404,0.008017,SPOT,0.006982,55.932,0.008168,0.00803,2021-05-07 03:09:56,DASH/BTC,2021-05-07,03:09:56
fun,btc,0.0000007,0.00000084,0.00000075,SPOT,7.3e-07,131763.0,0.00000078,0.00000075,2021-05-07 03:09:56,FUN/BTC,2021-05-07,03:09:56
iost,btc,0.00000108,0.00000129,0.00000128,SPOT,1.08e-06,151861.0,0.00000123,0.00000118,2021-05-07 03:09:56,IOST/BTC,2021-05-07,03:09:56
nuls,btc,0.00001953,0.00002278,0.00002278,SPOT,1.953e-05,4056.0,0.00002245,0.00002203,2021-05-07 03:09:56,NULS/BTC,2021-05-07,03:09:56
