base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
eth,wrx,1430.0,1562.0,1501.0,SPOT,1431.0,76.3945,1501.0,1490.0,2021-05-07 06:19:57,ETH/WRX,2021-05-07,06:19:57
xrp,wrx,0.67,0.728,0.69,SPOT,0.698,130843.9,0.697,0.69,2021-05-07 06:19:57,XRP/WRX,2021-05-07,06:19:57
yfi,wrx,21796.0,24458.0,22926.0,SPOT,22585.0,0.40962,22810.0,22456.0,2021-05-07 06:19:57,YFI/WRX,2021-05-07,06:19:57
bnb,wrx,266.0,284.25,272.0,SPOT,268.72,107.979,273.94,272.0,2021-05-07 06:19:57,BNB/WRX,2021-05-07,06:19:57
trx,wrx,0.0576,0.074,0.0693,SPOT,0.0593,3092455.0,0.0692,0.0691,2021-05-07 06:19:57,TRX/WRX,2021-05-07,06:19:57
eos,wrx,3.63,6.48,5.16,SPOT,3.66,24942.18,5.24,5.13,2021-05-07 06:19:57,EOS/WRX,2021-05-07,06:19:57
ltc,wrx,138.1,163.5,152.7,SPOT,138.1,184.621,156.5,154.2,2021-05-07 06:19:57,LTC/WRX,2021-05-07,06:19:57
link,wrx,19.58,21.34,20.39,SPOT,19.51,1076.26,20.53,20.29,2021-05-07 06:19:57,LINK/WRX,2021-05-07,06:19:57
enj,wrx,1.046,1.1,1.07,SPOT,1.051,24898.2,1.075,1.07,2021-05-07 06:19:57,ENJ/WRX,2021-05-07,06:19:57
doge,wrx,0.225,0.27249,0.25415,SPOT,0.25415,2708399.0,0.25415,0.253,2021-05-07 06:19:57,DOGE/WRX,2021-05-07,06:19:57
matic,wrx,0.3225,0.3529,0.3319,SPOT,0.3267,253853.4,0.3357,0.3311,2021-05-07 06:19:57,MATIC/WRX,2021-05-07,06:19:57
ada,wrx,0.6068,0.74,0.6991,SPOT,0.6244,160532.4,0.704,0.695,2021-05-07 06:19:57,ADA/WRX,2021-05-07,06:19:57
bat,wrx,0.563,0.706,0.661,SPOT,0.572,14232.64,0.668,0.662,2021-05-07 06:19:57,BAT/WRX,2021-05-07,06:19:57
