base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
eth,wrx,1430.0,1562.0,1498.0,SPOT,1431.0,76.3945,1497.0,1484.0,2021-05-07 06:25:01,ETH/WRX,2021-05-07,06:25:01
xrp,wrx,0.67,0.728,0.696,SPOT,0.691,130843.9,0.696,0.692,2021-05-07 06:25:01,XRP/WRX,2021-05-07,06:25:01
yfi,wrx,21796.0,24458.0,22926.0,SPOT,22585.0,0.40962,22751.0,22442.0,2021-05-07 06:25:01,YFI/WRX,2021-05-07,06:25:01
bnb,wrx,266.0,284.25,272.0,SPOT,268.72,107.979,273.02,272.0,2021-05-07 06:25:01,BNB/WRX,2021-05-07,06:25:01
trx,wrx,0.0576,0.074,0.0692,SPOT,0.0593,3092455.0,0.0695,0.069,2021-05-07 06:25:01,TRX/WRX,2021-05-07,06:25:01
eos,wrx,3.63,6.48,5.21,SPOT,3.7,24942.18,5.19,5.1,2021-05-07 06:25:01,EOS/WRX,2021-05-07,06:25:01
ltc,wrx,138.1,163.5,152.7,SPOT,140.4,184.621,156.4,154.1,2021-05-07 06:25:01,LTC/WRX,2021-05-07,06:25:01
link,wrx,19.58,21.34,20.39,SPOT,19.51,1076.26,20.52,20.29,2021-05-07 06:25:01,LINK/WRX,2021-05-07,06:25:01
enj,wrx,1.048,1.1,1.075,SPOT,1.046,24898.2,1.07,1.056,2021-05-07 06:25:01,ENJ/WRX,2021-05-07,06:25:01
doge,wrx,0.225,0.27249,0.25326,SPOT,0.25499,2708399.0,0.253,0.2521,2021-05-07 06:25:01,DOGE/WRX,2021-05-07,06:25:01
matic,wrx,0.3225,0.3529,0.3319,SPOT,0.3267,253853.4,0.333,0.3319,2021-05-07 06:25:01,MATIC/WRX,2021-05-07,06:25:01
ada,wrx,0.6068,0.74,0.704,SPOT,0.628,160532.4,0.704,0.6991,2021-05-07 06:25:01,ADA/WRX,2021-05-07,06:25:01
bat,wrx,0.563,0.706,0.661,SPOT,0.563,14232.64,0.668,0.659,2021-05-07 06:25:01,BAT/WRX,2021-05-07,06:25:01
