base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
eth,wrx,1407.0,1562.0,1538.0,SPOT,1408.0,143.6139,1547.0,1535.0,2021-05-06 18:56:01,ETH/WRX,2021-05-06,18:56:01
xrp,wrx,0.639,0.75,0.715,SPOT,0.643,265764.2,0.714,0.705,2021-05-06 18:56:01,XRP/WRX,2021-05-06,18:56:01
yfi,wrx,21791.0,24458.0,24200.0,SPOT,21822.0,0.717674,24253.0,23780.0,2021-05-06 18:56:01,YFI/WRX,2021-05-06,18:56:01
bnb,wrx,262.85,283.41,279.0,SPOT,266.0,100.718,282.03,279.0,2021-05-06 18:56:01,BNB/WRX,2021-05-06,18:56:01
trx,wrx,0.0559,0.068,0.0659,SPOT,0.056,3248851.0,0.0659,0.0657,2021-05-06 18:56:01,TRX/WRX,2021-05-06,18:56:01
eos,wrx,3.35,6.48,4.87,SPOT,3.42,18522.01,4.89,4.82,2021-05-06 18:56:01,EOS/WRX,2021-05-06,18:56:01
ltc,wrx,138.1,155.0,146.3,SPOT,145.2,164.797,147.8,145.4,2021-05-06 18:56:01,LTC/WRX,2021-05-06,18:56:01
link,wrx,19.24,21.34,20.92,SPOT,19.95,1668.02,21.2,20.92,2021-05-06 18:56:01,LINK/WRX,2021-05-06,18:56:01
enj,wrx,1.03,1.1,1.08,SPOT,1.038,22433.9,1.085,1.072,2021-05-06 18:56:01,ENJ/WRX,2021-05-06,18:56:01
doge,wrx,0.23488,0.28346,0.25102,SPOT,0.26531,3015463.0,0.253,0.25102,2021-05-06 18:56:01,DOGE/WRX,2021-05-06,18:56:01
matic,wrx,0.3225,0.3514,0.3331,SPOT,0.3281,399368.2,0.3331,0.3311,2021-05-06 18:56:01,MATIC/WRX,2021-05-06,18:56:01
ada,wrx,0.5838,0.71,0.695,SPOT,0.5838,153088.9,0.6977,0.6976,2021-05-06 18:56:01,ADA/WRX,2021-05-06,18:56:01
bat,wrx,0.549,0.61,0.603,SPOT,0.544,13004.69,0.61,0.6,2021-05-06 18:56:01,BAT/WRX,2021-05-06,18:56:01
