base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
eth,wrx,1420.0,1562.0,1516.0,SPOT,1420.0,74.7037,1518.0,1506.0,2021-05-07 05:34:58,ETH/WRX,2021-05-07,05:34:58
xrp,wrx,0.67,0.728,0.697,SPOT,0.687,133302.0,0.7,0.697,2021-05-07 05:34:58,XRP/WRX,2021-05-07,05:34:58
yfi,wrx,21796.0,24458.0,23129.0,SPOT,22137.0,0.409756,23165.0,22795.0,2021-05-07 05:34:58,YFI/WRX,2021-05-07,05:34:58
bnb,wrx,266.0,284.25,275.0,SPOT,266.68,108.453,278.78,275.0,2021-05-07 05:34:58,BNB/WRX,2021-05-07,05:34:58
trx,wrx,0.0576,0.074,0.0698,SPOT,0.0593,3049574.0,0.0702,0.0698,2021-05-07 05:34:58,TRX/WRX,2021-05-07,05:34:58
eos,wrx,3.63,6.48,5.26,SPOT,3.75,23874.04,5.31,5.24,2021-05-07 05:34:58,EOS/WRX,2021-05-07,05:34:58
ltc,wrx,138.1,163.5,156.8,SPOT,141.2,183.008,157.5,154.5,2021-05-07 05:34:58,LTC/WRX,2021-05-07,05:34:58
link,wrx,19.51,21.34,20.69,SPOT,19.63,1069.11,21.34,20.67,2021-05-07 05:34:58,LINK/WRX,2021-05-07,05:34:58
enj,wrx,1.044,1.1,1.08,SPOT,1.047,23099.3,1.095,1.081,2021-05-07 05:34:58,ENJ/WRX,2021-05-07,05:34:58
doge,wrx,0.225,0.27249,0.2576,SPOT,0.25536,2731263.0,0.25615,0.254,2021-05-07 05:34:58,DOGE/WRX,2021-05-07,05:34:58
matic,wrx,0.3225,0.3529,0.3349,SPOT,0.3259,259531.7,0.337,0.3346,2021-05-07 05:34:58,MATIC/WRX,2021-05-07,05:34:58
ada,wrx,0.6068,0.74,0.7057,SPOT,0.6226,162251.7,0.71,0.7017,2021-05-07 05:34:58,ADA/WRX,2021-05-07,05:34:58
bat,wrx,0.563,0.706,0.652,SPOT,0.572,13654.77,0.662,0.656,2021-05-07 05:34:58,BAT/WRX,2021-05-07,05:34:58
