base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
eth,wrx,1411.0,1562.0,1521.0,SPOT,1434.0,130.584,1538.0,1523.0,2021-05-06 22:04:00,ETH/WRX,2021-05-06,22:04:00
xrp,wrx,0.653,0.75,0.715,SPOT,0.654,245433.3,0.714,0.705,2021-05-06 22:04:00,XRP/WRX,2021-05-06,22:04:00
yfi,wrx,22000.0,24458.0,23326.0,SPOT,22107.0,0.677464,23651.0,23258.0,2021-05-06 22:04:00,YFI/WRX,2021-05-06,22:04:00
bnb,wrx,262.85,284.25,272.88,SPOT,270.0,121.438,277.82,273.59,2021-05-06 22:04:00,BNB/WRX,2021-05-06,22:04:00
trx,wrx,0.0569,0.068,0.0655,SPOT,0.0569,3096595.0,0.0659,0.0652,2021-05-06 22:04:00,TRX/WRX,2021-05-06,22:04:00
eos,wrx,3.55,6.48,5.14,SPOT,3.5,21978.05,5.13,5.02,2021-05-06 22:04:00,EOS/WRX,2021-05-06,22:04:00
ltc,wrx,138.1,155.0,146.4,SPOT,144.0,168.856,148.4,146.0,2021-05-06 22:04:00,LTC/WRX,2021-05-06,22:04:00
link,wrx,19.24,21.34,20.69,SPOT,20.27,1671.07,20.72,20.55,2021-05-06 22:04:00,LINK/WRX,2021-05-06,22:04:00
enj,wrx,1.032,1.1,1.097,SPOT,1.064,24197.1,1.086,1.073,2021-05-06 22:04:00,ENJ/WRX,2021-05-06,22:04:00
doge,wrx,0.23488,0.28346,0.25166,SPOT,0.26546,2748854.0,0.25733,0.25126,2021-05-06 22:04:00,DOGE/WRX,2021-05-06,22:04:00
matic,wrx,0.3225,0.3514,0.3362,SPOT,0.3359,344756.8,0.3375,0.3333,2021-05-06 22:04:00,MATIC/WRX,2021-05-06,22:04:00
ada,wrx,0.605,0.735,0.7216,SPOT,0.6225,163829.7,0.7207,0.7117,2021-05-06 22:04:00,ADA/WRX,2021-05-06,22:04:00
bat,wrx,0.554,0.62,0.609,SPOT,0.554,12512.71,0.612,0.602,2021-05-06 22:04:00,BAT/WRX,2021-05-06,22:04:00
