base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
eth,wrx,1446.0,1562.0,1517.0,SPOT,1454.0,80.0524,1512.0,1499.0,2021-05-07 10:14:56,ETH/WRX,2021-05-07,10:14:56
xrp,wrx,0.67,0.728,0.695,SPOT,0.698,135649.0,0.695,0.693,2021-05-07 10:14:56,XRP/WRX,2021-05-07,10:14:56
yfi,wrx,21796.0,24458.0,22562.0,SPOT,22704.0,0.408066,22807.0,22368.0,2021-05-07 10:14:56,YFI/WRX,2021-05-07,10:14:56
bnb,wrx,266.0,284.25,274.0,SPOT,271.53,152.887,274.85,274.0,2021-05-07 10:14:56,BNB/WRX,2021-05-07,10:14:56
trx,wrx,0.0592,0.074,0.0719,SPOT,0.06,3089250.0,0.0723,0.0719,2021-05-07 10:14:56,TRX/WRX,2021-05-07,10:14:56
eos,wrx,3.82,6.48,5.28,SPOT,3.87,25982.36,5.28,5.23,2021-05-07 10:14:56,EOS/WRX,2021-05-07,10:14:56
ltc,wrx,143.0,163.5,158.1,SPOT,144.5,202.415,159.0,158.3,2021-05-07 10:14:56,LTC/WRX,2021-05-07,10:14:56
link,wrx,19.81,21.34,20.63,SPOT,20.09,1058.42,20.78,20.61,2021-05-07 10:14:56,LINK/WRX,2021-05-07,10:14:56
enj,wrx,1.05,1.1,1.091,SPOT,1.065,24756.0,1.092,1.091,2021-05-07 10:14:56,ENJ/WRX,2021-05-07,10:14:56
doge,wrx,0.225,0.28275,0.26742,SPOT,0.25399,2781105.0,0.26906,0.26742,2021-05-07 10:14:56,DOGE/WRX,2021-05-07,10:14:56
matic,wrx,0.3246,0.3529,0.3303,SPOT,0.325,268032.1,0.3329,0.3309,2021-05-07 10:14:56,MATIC/WRX,2021-05-07,10:14:56
ada,wrx,0.6513,0.74,0.7211,SPOT,0.6602,146607.9,0.7218,0.7117,2021-05-07 10:14:56,ADA/WRX,2021-05-07,10:14:56
bat,wrx,0.569,0.706,0.668,SPOT,0.579,13238.25,0.668,0.654,2021-05-07 10:14:56,BAT/WRX,2021-05-07,10:14:56
