base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
eth,wrx,1411.0,1562.0,1527.0,SPOT,1466.0,79.8164,1527.0,1516.0,2021-05-07 03:23:59,ETH/WRX,2021-05-07,03:23:59
xrp,wrx,0.67,0.728,0.689,SPOT,0.722,153382.2,0.695,0.689,2021-05-07 03:23:59,XRP/WRX,2021-05-07,03:23:59
yfi,wrx,21796.0,24458.0,22442.0,SPOT,22688.0,0.409999,22995.0,22583.0,2021-05-07 03:23:59,YFI/WRX,2021-05-07,03:23:59
bnb,wrx,262.85,284.25,274.18,SPOT,271.47,124.315,274.18,272.89,2021-05-07 03:23:59,BNB/WRX,2021-05-07,03:23:59
trx,wrx,0.0576,0.074,0.0698,SPOT,0.0605,2947611.0,0.0697,0.0684,2021-05-07 03:23:59,TRX/WRX,2021-05-07,03:23:59
eos,wrx,3.63,6.48,5.2,SPOT,3.92,23941.34,5.17,5.1,2021-05-07 03:23:59,EOS/WRX,2021-05-07,03:23:59
ltc,wrx,138.1,163.5,158.9,SPOT,145.9,183.383,158.9,156.9,2021-05-07 03:23:59,LTC/WRX,2021-05-07,03:23:59
link,wrx,19.24,21.34,21.25,SPOT,20.23,1433.17,21.17,20.85,2021-05-07 03:23:59,LINK/WRX,2021-05-07,03:23:59
enj,wrx,1.032,1.1,1.095,SPOT,1.07,24401.6,1.093,1.076,2021-05-07 03:23:59,ENJ/WRX,2021-05-07,03:23:59
doge,wrx,0.225,0.27298,0.25994,SPOT,0.27228,2724253.0,0.25994,0.25699,2021-05-07 03:23:59,DOGE/WRX,2021-05-07,03:23:59
matic,wrx,0.3225,0.3529,0.335,SPOT,0.3309,251512.8,0.3384,0.3346,2021-05-07 03:23:59,MATIC/WRX,2021-05-07,03:23:59
ada,wrx,0.605,0.74,0.71,SPOT,0.6188,165461.7,0.7071,0.7005,2021-05-07 03:23:59,ADA/WRX,2021-05-07,03:23:59
bat,wrx,0.562,0.69,0.69,SPOT,0.579,13583.39,0.7,0.692,2021-05-07 03:23:59,BAT/WRX,2021-05-07,03:23:59
