base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
eth,wrx,1385.0,1543.0,1525.0,SPOT,1390.0,150.3307,1525.0,1515.0,2021-05-06 16:53:57,ETH/WRX,2021-05-06,16:53:57
xrp,wrx,0.633,0.75,0.71,SPOT,0.634,260706.7,0.713,0.71,2021-05-06 16:53:57,XRP/WRX,2021-05-06,16:53:57
yfi,wrx,21445.0,24458.0,24089.0,SPOT,21264.0,0.722107,24330.0,24000.0,2021-05-06 16:53:57,YFI/WRX,2021-05-06,16:53:57
bnb,wrx,262.08,277.0,271.49,SPOT,263.79,93.371,271.5,271.49,2021-05-06 16:53:57,BNB/WRX,2021-05-06,16:53:57
trx,wrx,0.0549,0.067,0.0667,SPOT,0.056,3282731.0,0.0655,0.0653,2021-05-06 16:53:57,TRX/WRX,2021-05-06,16:53:57
eos,wrx,3.33,6.48,5.06,SPOT,3.46,15204.07,5.25,5.06,2021-05-06 16:53:57,EOS/WRX,2021-05-06,16:53:57
ltc,wrx,138.1,155.0,149.6,SPOT,144.0,147.047,155.0,147.2,2021-05-06 16:53:57,LTC/WRX,2021-05-06,16:53:57
link,wrx,19.24,20.94,20.37,SPOT,19.84,1567.61,20.51,20.37,2021-05-06 16:53:57,LINK/WRX,2021-05-06,16:53:57
enj,wrx,1.017,1.09,1.067,SPOT,1.017,20688.7,1.077,1.067,2021-05-06 16:53:57,ENJ/WRX,2021-05-06,16:53:57
doge,wrx,0.23558,0.28346,0.25456,SPOT,0.24004,3674210.0,0.25523,0.2535,2021-05-06 16:53:57,DOGE/WRX,2021-05-06,16:53:57
matic,wrx,0.317,0.3514,0.3336,SPOT,0.3195,406261.3,0.3336,0.33,2021-05-06 16:53:57,MATIC/WRX,2021-05-06,16:53:57
ada,wrx,0.578,0.71,0.695,SPOT,0.5743,146082.7,0.695,0.6877,2021-05-06 16:53:57,ADA/WRX,2021-05-06,16:53:57
bat,wrx,0.536,0.61,0.599,SPOT,0.533,12415.7,0.6,0.584,2021-05-06 16:53:57,BAT/WRX,2021-05-06,16:53:57
