base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
eth,wrx,1407.0,1562.0,1538.0,SPOT,1411.0,143.6139,1547.0,1535.0,2021-05-06 18:57:57,ETH/WRX,2021-05-06,18:57:57
xrp,wrx,0.639,0.75,0.715,SPOT,0.643,265764.2,0.715,0.705,2021-05-06 18:57:57,XRP/WRX,2021-05-06,18:57:57
yfi,wrx,21791.0,24458.0,24200.0,SPOT,21822.0,0.717674,24253.0,23822.0,2021-05-06 18:57:57,YFI/WRX,2021-05-06,18:57:57
bnb,wrx,262.85,283.41,279.0,SPOT,266.0,100.718,284.25,279.0,2021-05-06 18:57:57,BNB/WRX,2021-05-06,18:57:57
trx,wrx,0.0559,0.068,0.0658,SPOT,0.056,3248851.0,0.0659,0.0658,2021-05-06 18:57:57,TRX/WRX,2021-05-06,18:57:57
eos,wrx,3.35,6.48,4.87,SPOT,3.42,18522.01,4.91,4.86,2021-05-06 18:57:57,EOS/WRX,2021-05-06,18:57:57
ltc,wrx,138.1,155.0,146.3,SPOT,145.2,164.797,148.0,145.4,2021-05-06 18:57:57,LTC/WRX,2021-05-06,18:57:57
link,wrx,19.24,21.34,20.92,SPOT,19.89,1668.02,21.2,20.92,2021-05-06 18:57:57,LINK/WRX,2021-05-06,18:57:57
enj,wrx,1.03,1.1,1.08,SPOT,1.038,22433.9,1.085,1.076,2021-05-06 18:57:57,ENJ/WRX,2021-05-06,18:57:57
doge,wrx,0.23488,0.28346,0.2531,SPOT,0.26499,3015463.0,0.25395,0.25316,2021-05-06 18:57:57,DOGE/WRX,2021-05-06,18:57:57
matic,wrx,0.3225,0.3514,0.3331,SPOT,0.3281,399368.2,0.3331,0.3311,2021-05-06 18:57:57,MATIC/WRX,2021-05-06,18:57:57
ada,wrx,0.5838,0.71,0.695,SPOT,0.5838,153088.9,0.6977,0.6976,2021-05-06 18:57:57,ADA/WRX,2021-05-06,18:57:57
bat,wrx,0.549,0.61,0.603,SPOT,0.544,13004.69,0.61,0.6,2021-05-06 18:57:57,BAT/WRX,2021-05-06,18:57:57
