base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
eth,wrx,1398.0,1562.0,1411.0,SPOT,1458.0,82.7532,1408.0,1394.0,2021-05-07 11:14:57,ETH/WRX,2021-05-07,11:14:57
xrp,wrx,0.64,0.728,0.64,SPOT,0.691,133871.7,0.665,0.638,2021-05-07 11:14:57,XRP/WRX,2021-05-07,11:14:57
yfi,wrx,20842.0,24458.0,20983.0,SPOT,22705.0,0.429454,21032.0,20801.0,2021-05-07 11:14:57,YFI/WRX,2021-05-07,11:14:57
bnb,wrx,252.19,284.25,254.83,SPOT,272.38,166.748,256.06,250.58,2021-05-07 11:14:57,BNB/WRX,2021-05-07,11:14:57
trx,wrx,0.0592,0.074,0.0655,SPOT,0.0599,3040823.0,0.0666,0.0653,2021-05-07 11:14:57,TRX/WRX,2021-05-07,11:14:57
eos,wrx,3.86,6.48,4.76,SPOT,3.87,26850.15,4.81,4.74,2021-05-07 11:14:57,EOS/WRX,2021-05-07,11:14:57
ltc,wrx,143.1,163.5,144.0,SPOT,144.1,205.134,147.1,143.5,2021-05-07 11:14:57,LTC/WRX,2021-05-07,11:14:57
link,wrx,19.21,21.34,19.27,SPOT,20.4,1011.87,19.29,19.05,2021-05-07 11:14:57,LINK/WRX,2021-05-07,11:14:57
enj,wrx,1.044,1.1,1.044,SPOT,1.059,26923.1,1.051,1.044,2021-05-07 11:14:57,ENJ/WRX,2021-05-07,11:14:57
doge,wrx,0.225,0.28275,0.25,SPOT,0.25396,2770753.0,0.24971,0.24884,2021-05-07 11:14:57,DOGE/WRX,2021-05-07,11:14:57
matic,wrx,0.3073,0.3529,0.309,SPOT,0.3315,275075.1,0.3126,0.3073,2021-05-07 11:14:57,MATIC/WRX,2021-05-07,11:14:57
ada,wrx,0.6631,0.74,0.6631,SPOT,0.677,146889.0,0.6972,0.6622,2021-05-07 11:14:57,ADA/WRX,2021-05-07,11:14:57
bat,wrx,0.569,0.706,0.62,SPOT,0.579,12746.38,0.62,0.613,2021-05-07 11:14:57,BAT/WRX,2021-05-07,11:14:57
