base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
eth,wrx,1271.0,1562.0,1313.0,SPOT,1467.0,95.2577,1324.0,1313.0,2021-05-07 12:29:56,ETH/WRX,2021-05-07,12:29:56
xrp,wrx,0.591,0.728,0.637,SPOT,0.691,145267.7,0.645,0.63,2021-05-07 12:29:56,XRP/WRX,2021-05-07,12:29:56
yfi,wrx,19251.0,24458.0,19824.0,SPOT,22676.0,0.811536,19878.0,19483.0,2021-05-07 12:29:56,YFI/WRX,2021-05-07,12:29:56
bnb,wrx,230.54,284.25,237.88,SPOT,272.26,211.572,241.45,237.8,2021-05-07 12:29:56,BNB/WRX,2021-05-07,12:29:56
trx,wrx,0.0596,0.074,0.0613,SPOT,0.0598,3249809.0,0.0613,0.0606,2021-05-07 12:29:56,TRX/WRX,2021-05-07,12:29:56
eos,wrx,3.95,6.48,4.43,SPOT,3.95,28253.15,4.39,4.33,2021-05-07 12:29:56,EOS/WRX,2021-05-07,12:29:56
ltc,wrx,134.0,163.5,136.3,SPOT,144.5,216.197,137.3,136.3,2021-05-07 12:29:56,LTC/WRX,2021-05-07,12:29:56
link,wrx,17.0,21.34,18.28,SPOT,20.17,1107.23,18.07,17.84,2021-05-07 12:29:56,LINK/WRX,2021-05-07,12:29:56
enj,wrx,0.963,1.1,1.0,SPOT,1.05,30659.1,1.0,0.986,2021-05-07 12:29:56,ENJ/WRX,2021-05-07,12:29:56
doge,wrx,0.225,0.28275,0.231,SPOT,0.25424,2897206.0,0.231,0.22914,2021-05-07 12:29:56,DOGE/WRX,2021-05-07,12:29:56
matic,wrx,0.2821,0.3529,0.2904,SPOT,0.3251,293441.1,0.2929,0.2905,2021-05-07 12:29:56,MATIC/WRX,2021-05-07,12:29:56
ada,wrx,0.64,0.74,0.6523,SPOT,0.686,146809.0,0.6595,0.6497,2021-05-07 12:29:56,ADA/WRX,2021-05-07,12:29:56
bat,wrx,0.563,0.706,0.567,SPOT,0.569,13438.84,0.589,0.572,2021-05-07 12:29:56,BAT/WRX,2021-05-07,12:29:56
