base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
eth,wrx,1442.0,1562.0,1522.0,SPOT,1452.0,74.9644,1524.0,1519.0,2021-05-07 08:04:58,ETH/WRX,2021-05-07,08:04:58
xrp,wrx,0.67,0.728,0.694,SPOT,0.7,130153.6,0.7,0.694,2021-05-07 08:04:58,XRP/WRX,2021-05-07,08:04:58
yfi,wrx,21796.0,24458.0,22926.0,SPOT,22572.0,0.407322,22905.0,22547.0,2021-05-07 08:04:58,YFI/WRX,2021-05-07,08:04:58
bnb,wrx,266.0,284.25,272.7,SPOT,271.07,103.163,274.85,272.71,2021-05-07 08:04:58,BNB/WRX,2021-05-07,08:04:58
trx,wrx,0.059,0.074,0.0695,SPOT,0.0593,3005525.0,0.0695,0.0693,2021-05-07 08:04:58,TRX/WRX,2021-05-07,08:04:58
eos,wrx,3.78,6.48,5.1,SPOT,3.73,25109.29,5.13,5.1,2021-05-07 08:04:58,EOS/WRX,2021-05-07,08:04:58
ltc,wrx,141.8,163.5,161.2,SPOT,141.9,191.994,162.3,161.5,2021-05-07 08:04:58,LTC/WRX,2021-05-07,08:04:58
link,wrx,19.81,21.34,20.76,SPOT,19.93,1105.09,20.78,20.68,2021-05-07 08:04:58,LINK/WRX,2021-05-07,08:04:58
enj,wrx,1.05,1.1,1.08,SPOT,1.059,25041.6,1.08,1.077,2021-05-07 08:04:58,ENJ/WRX,2021-05-07,08:04:58
doge,wrx,0.225,0.28275,0.28125,SPOT,0.25999,2851891.0,0.28184,0.28125,2021-05-07 08:04:58,DOGE/WRX,2021-05-07,08:04:58
matic,wrx,0.3246,0.3529,0.3339,SPOT,0.329,259134.3,0.3343,0.3339,2021-05-07 08:04:58,MATIC/WRX,2021-05-07,08:04:58
ada,wrx,0.6213,0.74,0.7144,SPOT,0.6221,158569.5,0.72,0.7139,2021-05-07 08:04:58,ADA/WRX,2021-05-07,08:04:58
bat,wrx,0.569,0.706,0.66,SPOT,0.576,12957.81,0.66,0.659,2021-05-07 08:04:58,BAT/WRX,2021-05-07,08:04:58
