base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
eth,wrx,1411.0,1562.0,1534.0,SPOT,1480.0,124.8492,1535.0,1521.0,2021-05-06 23:08:00,ETH/WRX,2021-05-06,23:08:00
xrp,wrx,0.664,0.75,0.712,SPOT,0.676,241467.6,0.71,0.705,2021-05-06 23:08:00,XRP/WRX,2021-05-06,23:08:00
yfi,wrx,22000.0,24458.0,23434.0,SPOT,22748.0,0.678363,23650.0,23326.0,2021-05-06 23:08:00,YFI/WRX,2021-05-06,23:08:00
bnb,wrx,262.85,284.25,279.45,SPOT,272.27,120.728,278.79,274.9,2021-05-06 23:08:00,BNB/WRX,2021-05-06,23:08:00
trx,wrx,0.0576,0.068,0.0674,SPOT,0.061,2906163.0,0.0674,0.0667,2021-05-06 23:08:00,TRX/WRX,2021-05-06,23:08:00
eos,wrx,3.55,6.48,5.14,SPOT,3.6,22700.79,5.13,5.05,2021-05-06 23:08:00,EOS/WRX,2021-05-06,23:08:00
ltc,wrx,138.1,155.0,150.3,SPOT,148.6,167.311,151.5,150.3,2021-05-06 23:08:00,LTC/WRX,2021-05-06,23:08:00
link,wrx,19.24,21.34,20.87,SPOT,20.72,1659.24,20.72,20.55,2021-05-06 23:08:00,LINK/WRX,2021-05-06,23:08:00
enj,wrx,1.032,1.1,1.097,SPOT,1.075,24660.2,1.09,1.073,2021-05-06 23:08:00,ENJ/WRX,2021-05-06,23:08:00
doge,wrx,0.23488,0.28346,0.25835,SPOT,0.27584,2694560.0,0.26166,0.25844,2021-05-06 23:08:00,DOGE/WRX,2021-05-06,23:08:00
matic,wrx,0.3225,0.3514,0.3338,SPOT,0.3451,309838.6,0.3338,0.3311,2021-05-06 23:08:00,MATIC/WRX,2021-05-06,23:08:00
ada,wrx,0.605,0.74,0.74,SPOT,0.6163,167763.5,0.7395,0.7289,2021-05-06 23:08:00,ADA/WRX,2021-05-06,23:08:00
bat,wrx,0.554,0.62,0.609,SPOT,0.554,12512.71,0.62,0.609,2021-05-06 23:08:00,BAT/WRX,2021-05-06,23:08:00
