base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
eth,wrx,1385.0,1543.0,1539.0,SPOT,1397.0,150.2655,1543.0,1539.0,2021-05-06 17:21:57,ETH/WRX,2021-05-06,17:21:57
xrp,wrx,0.633,0.75,0.728,SPOT,0.636,266071.9,0.728,0.724,2021-05-06 17:21:57,XRP/WRX,2021-05-06,17:21:57
yfi,wrx,21474.0,24458.0,24184.0,SPOT,21445.0,0.72476,24462.0,24130.0,2021-05-06 17:21:57,YFI/WRX,2021-05-06,17:21:57
bnb,wrx,262.08,277.16,276.85,SPOT,263.95,94.25,276.28,273.99,2021-05-06 17:21:57,BNB/WRX,2021-05-06,17:21:57
trx,wrx,0.0556,0.067,0.0667,SPOT,0.0573,3348464.0,0.0667,0.0663,2021-05-06 17:21:57,TRX/WRX,2021-05-06,17:21:57
eos,wrx,3.34,6.48,5.1,SPOT,3.35,16035.06,5.1,5.03,2021-05-06 17:21:57,EOS/WRX,2021-05-06,17:21:57
ltc,wrx,138.1,155.0,148.7,SPOT,144.9,147.347,150.6,148.4,2021-05-06 17:21:57,LTC/WRX,2021-05-06,17:21:57
link,wrx,19.24,20.94,20.42,SPOT,19.7,1509.29,20.61,20.41,2021-05-06 17:21:57,LINK/WRX,2021-05-06,17:21:57
enj,wrx,1.02,1.09,1.079,SPOT,1.017,20675.0,1.08,1.078,2021-05-06 17:21:57,ENJ/WRX,2021-05-06,17:21:57
doge,wrx,0.24026,0.28346,0.25801,SPOT,0.24197,3670756.0,0.25806,0.25801,2021-05-06 17:21:58,DOGE/WRX,2021-05-06,17:21:58
matic,wrx,0.3185,0.3514,0.3337,SPOT,0.3199,398470.4,0.333,0.3306,2021-05-06 17:21:58,MATIC/WRX,2021-05-06,17:21:58
ada,wrx,0.578,0.71,0.6988,SPOT,0.5872,150170.6,0.7,0.6974,2021-05-06 17:21:58,ADA/WRX,2021-05-06,17:21:58
bat,wrx,0.536,0.61,0.6,SPOT,0.539,12255.56,0.608,0.6,2021-05-06 17:21:58,BAT/WRX,2021-05-06,17:21:58
