base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
eth,wrx,1385.0,1543.0,1523.0,SPOT,1401.0,152.1695,1534.0,1523.0,2021-05-06 17:45:58,ETH/WRX,2021-05-06,17:45:58
xrp,wrx,0.633,0.75,0.726,SPOT,0.637,269547.2,0.725,0.723,2021-05-06 17:45:58,XRP/WRX,2021-05-06,17:45:58
yfi,wrx,21474.0,24458.0,24395.0,SPOT,21445.0,0.749959,24327.0,24000.0,2021-05-06 17:45:58,YFI/WRX,2021-05-06,17:45:58
bnb,wrx,262.85,277.16,276.45,SPOT,263.64,100.287,274.98,273.99,2021-05-06 17:45:58,BNB/WRX,2021-05-06,17:45:58
trx,wrx,0.0556,0.068,0.066,SPOT,0.0568,3366724.0,0.0666,0.0661,2021-05-06 17:45:58,TRX/WRX,2021-05-06,17:45:58
eos,wrx,3.34,6.48,4.97,SPOT,3.35,16814.1,5.0,4.87,2021-05-06 17:45:58,EOS/WRX,2021-05-06,17:45:58
ltc,wrx,138.1,155.0,150.1,SPOT,145.0,151.789,148.6,147.5,2021-05-06 17:45:58,LTC/WRX,2021-05-06,17:45:58
link,wrx,19.24,21.34,21.32,SPOT,19.8,1596.4,21.12,21.0,2021-05-06 17:45:58,LINK/WRX,2021-05-06,17:45:58
enj,wrx,1.02,1.09,1.08,SPOT,1.031,21636.0,1.08,1.067,2021-05-06 17:45:58,ENJ/WRX,2021-05-06,17:45:58
doge,wrx,0.24026,0.28346,0.25204,SPOT,0.27156,3390199.0,0.25456,0.25204,2021-05-06 17:45:58,DOGE/WRX,2021-05-06,17:45:58
matic,wrx,0.3185,0.3514,0.3306,SPOT,0.3211,403130.3,0.3315,0.3306,2021-05-06 17:45:58,MATIC/WRX,2021-05-06,17:45:58
ada,wrx,0.578,0.71,0.7009,SPOT,0.5844,154336.9,0.7024,0.6966,2021-05-06 17:45:58,ADA/WRX,2021-05-06,17:45:58
bat,wrx,0.536,0.61,0.598,SPOT,0.539,12534.63,0.6,0.597,2021-05-06 17:45:58,BAT/WRX,2021-05-06,17:45:58
