base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
eth,wrx,1411.0,1562.0,1547.0,SPOT,1415.0,140.1837,1560.0,1550.0,2021-05-06 19:45:59,ETH/WRX,2021-05-06,19:45:59
xrp,wrx,0.646,0.75,0.715,SPOT,0.65,252987.4,0.72,0.717,2021-05-06 19:45:59,XRP/WRX,2021-05-06,19:45:59
yfi,wrx,21825.0,24458.0,24058.0,SPOT,21825.0,0.692398,24178.0,23829.0,2021-05-06 19:45:59,YFI/WRX,2021-05-06,19:45:59
bnb,wrx,262.85,284.25,280.1,SPOT,264.2,121.535,284.25,281.05,2021-05-06 19:45:59,BNB/WRX,2021-05-06,19:45:59
trx,wrx,0.0564,0.068,0.0655,SPOT,0.0566,3160730.0,0.0659,0.0656,2021-05-06 19:45:59,TRX/WRX,2021-05-06,19:45:59
eos,wrx,3.35,6.48,5.34,SPOT,3.42,19495.95,5.4,5.29,2021-05-06 19:45:59,EOS/WRX,2021-05-06,19:45:59
ltc,wrx,138.1,155.0,148.5,SPOT,146.6,163.41,149.3,149.0,2021-05-06 19:45:59,LTC/WRX,2021-05-06,19:45:59
link,wrx,19.24,21.34,20.95,SPOT,19.98,1726.01,21.03,20.95,2021-05-06 19:45:59,LINK/WRX,2021-05-06,19:45:59
enj,wrx,1.032,1.1,1.088,SPOT,1.038,23685.9,1.1,1.09,2021-05-06 19:45:59,ENJ/WRX,2021-05-06,19:45:59
doge,wrx,0.23488,0.28346,0.25991,SPOT,0.2531,2815859.0,0.25966,0.25957,2021-05-06 19:45:59,DOGE/WRX,2021-05-06,19:45:59
matic,wrx,0.3225,0.3514,0.3377,SPOT,0.3274,361590.9,0.3398,0.3373,2021-05-06 19:45:59,MATIC/WRX,2021-05-06,19:45:59
ada,wrx,0.5951,0.72,0.7148,SPOT,0.595,157439.6,0.716,0.7126,2021-05-06 19:45:59,ADA/WRX,2021-05-06,19:45:59
bat,wrx,0.55,0.61,0.61,SPOT,0.555,13181.76,0.619,0.607,2021-05-06 19:45:59,BAT/WRX,2021-05-06,19:45:59
