base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,usdt,55480.0,58217.0,56086.0,SPOT,56888.0,16.8123,56362.0,56048.0,2021-05-06 21:25:56,BTC/USDT,2021-05-06,21:25:56
trx,usdt,0.13553,0.158,0.148,SPOT,0.13648,11457878.0,0.1485,0.14798,2021-05-06 21:25:56,TRX/USDT,2021-05-06,21:25:56
xrp,usdt,1.55,1.75155,1.61339,SPOT,1.5779,1195155.5,1.6184,1.6124,2021-05-06 21:25:56,XRP/USDT,2021-05-06,21:25:56
eos,usdt,8.3025,13.27,11.657,SPOT,8.3684,131401.41,11.8999,11.6632,2021-05-06 21:25:56,EOS/USDT,2021-05-06,21:25:56
eth,usdt,3380.0,3625.0,3494.02,SPOT,3453.71,393.2411,3493.91,3480.9,2021-05-06 21:25:56,ETH/USDT,2021-05-06,21:25:56
icx,usdt,2.3195,2.5407,2.3891,SPOT,2.3561,27011.97,2.4027,2.3902,2021-05-06 21:25:56,ICX/USDT,2021-05-06,21:25:56
ltc,usdt,325.0,363.98,331.58,SPOT,345.34,1443.962,335.72,333.93,2021-05-06 21:25:56,LTC/USDT,2021-05-06,21:25:56
tusd,usdt,0.9631,1.0034,0.9942,SPOT,0.9947,170462.25,1.0025,0.9948,2021-05-06 21:25:56,TUSD/USDT,2021-05-06,21:25:56
hot,usdt,0.01423,0.0156687,0.0147944,SPOT,0.014569,31985288.0,0.014767,0.014655,2021-05-06 21:25:56,HOT/USDT,2021-05-06,21:25:56
bat,usdt,1.3193,1.4449,1.3659,SPOT,1.3209,97278.46,1.38,1.3719,2021-05-06 21:25:56,BAT/USDT,2021-05-06,21:25:56
dash,usdt,374.99,447.14,425.65,SPOT,399.37,309.223,445.99,425.39,2021-05-06 21:25:56,DASH/USDT,2021-05-06,21:25:56
ncash,usdt,0.0066,0.007291,0.00669,SPOT,0.007098,28825045.0,0.006768,0.00669,2021-05-06 21:25:56,NCASH/USDT,2021-05-06,21:25:56
qkc,usdt,0.0298,0.0334,0.03254,SPOT,0.03026,3099225.0,0.03254,0.03192,2021-05-06 21:25:56,QKC/USDT,2021-05-06,21:25:56
zil,usdt,0.204,0.25736,0.23738,SPOT,0.21264,1931580.0,0.2375,0.23732,2021-05-06 21:25:56,ZIL/USDT,2021-05-06,21:25:56
zrx,usdt,1.854,2.0675,2.0034,SPOT,1.8554,53770.08,2.0133,1.92,2021-05-06 21:25:56,ZRX/USDT,2021-05-06,21:25:56
bch,usdt,1226.0,1598.0,1449.46,SPOT,1376.65,688.7366,1490.0,1460.97,2021-05-06 21:25:56,BCH/USDT,2021-05-06,21:25:56
bchsv,usdt,350.02,441.75,415.31,SPOT,407.04,200.916,436.85,415.3,2021-05-06 21:25:56,BCHSV/USDT,2021-05-06,21:25:56
pax,usdt,0.9941,1.003,0.9951,SPOT,0.9949,723.54,1.003,0.9951,2021-05-06 21:25:56,PAX/USDT,2021-05-06,21:25:56
usdc,usdt,0.995,1.001,0.999,SPOT,1.001,13065.94,0.999,0.996,2021-05-06 21:25:56,USDC/USDT,2021-05-06,21:25:56
omg,usdt,9.646,11.2,10.8507,SPOT,9.9015,10629.64,10.9443,10.8588,2021-05-06 21:25:56,OMG/USDT,2021-05-06,21:25:56
poly,usdt,0.3625,0.3999,0.3771,SPOT,0.3683,51814.0,0.3771,0.3743,2021-05-06 21:25:56,POLY/USDT,2021-05-06,21:25:56
dent,usdt,0.00936,0.01025,0.009538,SPOT,0.009746,51682514.0,0.009547,0.009513,2021-05-06 21:25:56,DENT/USDT,2021-05-06,21:25:56
iost,usdt,0.05967,0.06801,0.06358,SPOT,0.05967,3814777.0,0.06485,0.06369,2021-05-06 21:25:56,IOST/USDT,2021-05-06,21:25:56
fun,usdt,0.04001,0.0485,0.04614,SPOT,0.040243,3806782.0,0.04614,0.045482,2021-05-06 21:25:56,FUN/USDT,2021-05-06,21:25:56
snt,usdt,0.17999,0.23035,0.21126,SPOT,0.17999,375256.0,0.21261,0.20964,2021-05-06 21:25:56,SNT/USDT,2021-05-06,21:25:56
theta,usdt,10.6,11.384,10.84,SPOT,10.79,6800.0,10.837,10.758,2021-05-06 21:25:56,THETA/USDT,2021-05-06,21:25:56
req,usdt,0.14248,0.165,0.14248,SPOT,0.15063,74041.0,0.14723,0.14437,2021-05-06 21:25:56,REQ/USDT,2021-05-06,21:25:56
xlm,usdt,0.57607,0.698,0.6516,SPOT,0.57873,705158.8,0.65554,0.61696,2021-05-06 21:25:56,XLM/USDT,2021-05-06,21:25:56
xtz,usdt,6.4517,8.4,7.6097,SPOT,6.4805,18556.65,7.6825,7.6334,2021-05-06 21:25:56,XTZ/USDT,2021-05-06,21:25:56
btt,usdt,0.0068157,0.008401,0.0076,SPOT,0.0069957,176534665.0,0.0076,0.0075815,2021-05-06 21:25:56,BTT/USDT,2021-05-06,21:25:56
fet,usdt,0.55,0.6128,0.5642,SPOT,0.5972,61288.0,0.5683,0.5648,2021-05-06 21:25:56,FET/USDT,2021-05-06,21:25:56
tfuel,usdt,0.36999,0.4044,0.386,SPOT,0.38462,87669.0,0.38885,0.38542,2021-05-06 21:25:56,TFUEL/USDT,2021-05-06,21:25:56
celr,usdt,0.05702,0.06248,0.05809,SPOT,0.06165,1093538.0,0.05857,0.05811,2021-05-06 21:25:56,CELR/USDT,2021-05-06,21:25:56
matic,usdt,0.72,0.83339,0.76236,SPOT,0.79236,760292.2,0.76235,0.75584,2021-05-06 21:25:56,MATIC/USDT,2021-05-06,21:25:56
ada,usdt,1.43,1.6829,1.6485,SPOT,1.4527,1017627.3,1.6485,1.64066,2021-05-06 21:25:56,ADA/USDT,2021-05-06,21:25:56
rvn,usdt,0.16909,0.189,0.17837,SPOT,0.16991,89878.0,0.18237,0.18102,2021-05-06 21:25:56,RVN/USDT,2021-05-06,21:25:56
xmr,usdt,351.05,433.75,420.55,SPOT,405.0,40.476,424.72,422.21,2021-05-06 21:25:56,XMR/USDT,2021-05-06,21:25:56
atom,usdt,23.288,27.217,25.278,SPOT,23.301,6182.87,25.27,25.088,2021-05-06 21:25:56,ATOM/USDT,2021-05-06,21:25:56
algo,usdt,1.4,1.57,1.504,SPOT,1.407,35650.219,1.527,1.516,2021-05-06 21:25:56,ALGO/USDT,2021-05-06,21:25:56
link,usdt,45.5,50.0,47.346,SPOT,48.121,6560.3,47.3527,47.113,2021-05-06 21:25:56,LINK/USDT,2021-05-06,21:25:56
qtum,usdt,16.15,24.157,23.705,SPOT,17.333,8987.835,24.083,23.891,2021-05-06 21:25:56,QTUM/USDT,2021-05-06,21:25:56
etc,usdt,84.5936,179.0,153.7694,SPOT,95.92,71590.78,153.147,152.3199,2021-05-06 21:25:56,ETC/USDT,2021-05-06,21:25:56
iota,usdt,1.9686,2.31,2.243,SPOT,1.9941,17721.31,2.2627,2.2513,2021-05-06 21:25:56,IOTA/USDT,2021-05-06,21:25:56
zec,usdt,263.27,321.64,310.45,SPOT,296.62,279.091,312.78,290.0,2021-05-06 21:25:56,ZEC/USDT,2021-05-06,21:25:56
waves,usdt,32.558,40.9154,35.0,SPOT,34.4869,2862.82,34.708,34.471,2021-05-06 21:25:56,WAVES/USDT,2021-05-06,21:25:56
ftm,usdt,0.70687,0.818,0.73725,SPOT,0.7999,152904.8,0.73844,0.735,2021-05-06 21:25:56,FTM/USDT,2021-05-06,21:25:56
