base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,usdt,55400.0,58217.0,56019.0,SPOT,56938.0,24.17206,56048.0,56026.0,2021-05-07 05:24:58,BTC/USDT,2021-05-07,05:24:58
trx,usdt,0.13601,0.16788,0.15889,SPOT,0.14385,13180917.0,0.1589,0.15889,2021-05-07 05:24:58,TRX/USDT,2021-05-07,05:24:58
xrp,usdt,1.51,1.732,1.569,SPOT,1.6905,961891.1,1.5746,1.568,2021-05-07 05:24:58,XRP/USDT,2021-05-07,05:24:58
eos,usdt,8.5,13.27,11.7729,SPOT,9.1334,131227.68,11.805,11.7474,2021-05-07 05:24:58,EOS/USDT,2021-05-07,05:24:58
eth,usdt,3365.0,3625.0,3405.51,SPOT,3450.0,408.9214,3413.38,3405.51,2021-05-07 05:24:58,ETH/USDT,2021-05-07,05:24:58
icx,usdt,2.3228,2.5578,2.4505,SPOT,2.4772,29958.69,2.4505,2.4481,2021-05-07 05:24:58,ICX/USDT,2021-05-07,05:24:58
ltc,usdt,325.0,371.5,351.48,SPOT,338.04,1191.958,351.2,349.8,2021-05-07 05:24:58,LTC/USDT,2021-05-07,05:24:58
tusd,usdt,0.9941,1.0037,1.0013,SPOT,0.9959,176828.84,1.0013,0.9992,2021-05-07 05:24:58,TUSD/USDT,2021-05-07,05:24:58
hot,usdt,0.01423,0.0158,0.015073,SPOT,0.015163,33707918.0,0.015491,0.014822,2021-05-07 05:24:58,HOT/USDT,2021-05-07,05:24:58
bat,usdt,1.32,1.5899,1.4922,SPOT,1.3973,112224.98,1.4909,1.4908,2021-05-07 05:24:58,BAT/USDT,2021-05-07,05:24:58
dash,usdt,374.99,476.37,443.99,SPOT,387.77,384.247,445.14,442.51,2021-05-07 05:24:58,DASH/USDT,2021-05-07,05:24:58
ncash,usdt,0.0066,0.007251,0.00683,SPOT,0.007199,30909596.0,0.006834,0.00683,2021-05-07 05:24:58,NCASH/USDT,2021-05-07,05:24:58
qkc,usdt,0.03078,0.03339,0.03097,SPOT,0.03291,2366357.0,0.03097,0.0308,2021-05-07 05:24:58,QKC/USDT,2021-05-07,05:24:58
zil,usdt,0.204,0.25736,0.22761,SPOT,0.21448,2151742.0,0.22842,0.22641,2021-05-07 05:24:58,ZIL/USDT,2021-05-07,05:24:58
zrx,usdt,1.854,2.1506,2.0572,SPOT,1.8994,58350.93,2.0589,1.9401,2021-05-07 05:24:58,ZRX/USDT,2021-05-07,05:24:58
bch,usdt,1274.02,1598.0,1409.63,SPOT,1342.28,581.8337,1413.31,1402.59,2021-05-07 05:24:58,BCH/USDT,2021-05-07,05:24:58
bchsv,usdt,350.02,450.5,450.44,SPOT,410.12,242.596,450.0,429.19,2021-05-07 05:24:58,BCHSV/USDT,2021-05-07,05:24:58
