base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,usdt,55480.0,58217.0,56252.0,SPOT,56888.0,16.24567,56268.0,55948.0,2021-05-06 21:15:57,BTC/USDT,2021-05-06,21:15:57
trx,usdt,0.13553,0.158,0.14694,SPOT,0.13657,11460659.0,0.14694,0.14679,2021-05-06 21:15:57,TRX/USDT,2021-05-06,21:15:57
xrp,usdt,1.55,1.75155,1.6079,SPOT,1.565,1190067.9,1.6144,1.6062,2021-05-06 21:15:57,XRP/USDT,2021-05-06,21:15:57
eos,usdt,8.3025,13.27,11.87,SPOT,8.3981,133537.17,11.8699,11.6416,2021-05-06 21:15:57,EOS/USDT,2021-05-06,21:15:57
eth,usdt,3380.0,3625.0,3473.31,SPOT,3453.05,393.3342,3485.51,3470.94,2021-05-06 21:15:57,ETH/USDT,2021-05-06,21:15:57
icx,usdt,2.3195,2.5407,2.3891,SPOT,2.3561,27011.97,2.4074,2.3911,2021-05-06 21:15:57,ICX/USDT,2021-05-06,21:15:57
ltc,usdt,325.0,363.98,331.39,SPOT,347.21,1435.701,333.17,331.12,2021-05-06 21:15:57,LTC/USDT,2021-05-06,21:15:57
tusd,usdt,0.9631,1.0034,0.9942,SPOT,0.9947,170462.25,1.0025,0.9948,2021-05-06 21:15:57,TUSD/USDT,2021-05-06,21:15:57
hot,usdt,0.01423,0.0156687,0.014697,SPOT,0.014532,31989350.0,0.014698,0.014602,2021-05-06 21:15:57,HOT/USDT,2021-05-06,21:15:57
bat,usdt,1.3193,1.4449,1.3659,SPOT,1.3209,97310.65,1.3756,1.3672,2021-05-06 21:15:57,BAT/USDT,2021-05-06,21:15:57
dash,usdt,374.99,447.14,424.39,SPOT,399.37,306.251,426.46,380.0,2021-05-06 21:15:57,DASH/USDT,2021-05-06,21:15:57
ncash,usdt,0.0066,0.007291,0.00666,SPOT,0.007,28648686.0,0.006784,0.006761,2021-05-06 21:15:57,NCASH/USDT,2021-05-06,21:15:57
qkc,usdt,0.0298,0.0334,0.032,SPOT,0.03026,3099038.0,0.03254,0.03186,2021-05-06 21:15:57,QKC/USDT,2021-05-06,21:15:57
zil,usdt,0.204,0.25736,0.23652,SPOT,0.21355,1925988.0,0.238,0.22817,2021-05-06 21:15:57,ZIL/USDT,2021-05-06,21:15:57
zrx,usdt,1.854,2.0675,2.0072,SPOT,1.8557,54581.86,2.0274,2.0016,2021-05-06 21:15:57,ZRX/USDT,2021-05-06,21:15:57
bch,usdt,1226.0,1598.0,1444.15,SPOT,1384.45,695.4566,1454.53,1443.75,2021-05-06 21:15:57,BCH/USDT,2021-05-06,21:15:57
bchsv,usdt,350.02,441.75,436.84,SPOT,406.01,194.673,436.85,415.3,2021-05-06 21:15:57,BCHSV/USDT,2021-05-06,21:15:57
pax,usdt,0.9941,1.003,0.9951,SPOT,0.9949,723.54,1.003,0.9951,2021-05-06 21:15:57,PAX/USDT,2021-05-06,21:15:57
usdc,usdt,0.995,1.001,0.999,SPOT,1.001,13165.94,0.999,0.996,2021-05-06 21:15:57,USDC/USDT,2021-05-06,21:15:57
omg,usdt,9.646,11.2,10.6833,SPOT,9.9015,10622.97,10.7464,10.661,2021-05-06 21:15:57,OMG/USDT,2021-05-06,21:15:57
poly,usdt,0.3625,0.3999,0.3727,SPOT,0.3683,51727.0,0.3771,0.377,2021-05-06 21:15:57,POLY/USDT,2021-05-06,21:15:57
dent,usdt,0.00936,0.01025,0.009547,SPOT,0.009648,51679729.0,0.009547,0.009525,2021-05-06 21:15:57,DENT/USDT,2021-05-06,21:15:57
iost,usdt,0.05967,0.06801,0.06282,SPOT,0.05967,3799452.0,0.06485,0.06344,2021-05-06 21:15:57,IOST/USDT,2021-05-06,21:15:57
fun,usdt,0.04001,0.0485,0.046171,SPOT,0.040295,3790321.0,0.046684,0.042596,2021-05-06 21:15:57,FUN/USDT,2021-05-06,21:15:57
snt,usdt,0.17999,0.23035,0.21126,SPOT,0.17999,375256.0,0.21261,0.20743,2021-05-06 21:15:57,SNT/USDT,2021-05-06,21:15:57
theta,usdt,10.6,11.384,10.801,SPOT,10.79,6799.0,10.851,10.746,2021-05-06 21:15:57,THETA/USDT,2021-05-06,21:15:57
req,usdt,0.14248,0.165,0.14248,SPOT,0.15063,74041.0,0.14642,0.14259,2021-05-06 21:15:57,REQ/USDT,2021-05-06,21:15:57
xlm,usdt,0.57607,0.698,0.64928,SPOT,0.57869,707625.2,0.64889,0.64574,2021-05-06 21:15:57,XLM/USDT,2021-05-06,21:15:57
xtz,usdt,6.4517,8.4,7.6345,SPOT,6.4999,18566.15,7.6206,7.0,2021-05-06 21:15:57,XTZ/USDT,2021-05-06,21:15:57
btt,usdt,0.0068157,0.008401,0.0075034,SPOT,0.0069757,175810789.0,0.0076,0.0074993,2021-05-06 21:15:57,BTT/USDT,2021-05-06,21:15:57
fet,usdt,0.55,0.6128,0.5638,SPOT,0.5972,61123.0,0.5633,0.559,2021-05-06 21:15:57,FET/USDT,2021-05-06,21:15:57
tfuel,usdt,0.36999,0.4044,0.386,SPOT,0.38764,87637.0,0.38924,0.38635,2021-05-06 21:15:57,TFUEL/USDT,2021-05-06,21:15:57
celr,usdt,0.05702,0.06248,0.05809,SPOT,0.06163,1094139.0,0.05849,0.05798,2021-05-06 21:15:57,CELR/USDT,2021-05-06,21:15:57
matic,usdt,0.72,0.83339,0.76521,SPOT,0.7955,762699.1,0.76236,0.74318,2021-05-06 21:15:57,MATIC/USDT,2021-05-06,21:15:57
ada,usdt,1.43,1.6829,1.6314,SPOT,1.4471,1004773.1,1.6374,1.6306,2021-05-06 21:15:57,ADA/USDT,2021-05-06,21:15:57
rvn,usdt,0.16909,0.189,0.17837,SPOT,0.16909,89878.0,0.17936,0.17793,2021-05-06 21:15:57,RVN/USDT,2021-05-06,21:15:57
xmr,usdt,351.05,433.75,420.55,SPOT,405.0,40.476,425.7,423.11,2021-05-06 21:15:57,XMR/USDT,2021-05-06,21:15:57
atom,usdt,23.288,27.217,25.249,SPOT,23.301,6179.94,25.264,25.078,2021-05-06 21:15:57,ATOM/USDT,2021-05-06,21:15:57
algo,usdt,1.4,1.57,1.504,SPOT,1.406,35576.892,1.526,1.514,2021-05-06 21:15:57,ALGO/USDT,2021-05-06,21:15:57
link,usdt,45.5,50.0,47.38,SPOT,48.043,6476.97,47.315,47.087,2021-05-06 21:15:57,LINK/USDT,2021-05-06,21:15:57
qtum,usdt,16.15,24.157,24.0,SPOT,17.399,8741.617,23.824,23.527,2021-05-06 21:15:57,QTUM/USDT,2021-05-06,21:15:57
etc,usdt,84.5936,179.0,151.0,SPOT,96.601,70944.46,151.0,150.6447,2021-05-06 21:15:57,ETC/USDT,2021-05-06,21:15:57
iota,usdt,1.9686,2.31,2.2374,SPOT,1.9941,17663.17,2.2364,2.06,2021-05-06 21:15:57,IOTA/USDT,2021-05-06,21:15:57
zec,usdt,263.27,321.64,310.45,SPOT,296.62,279.266,311.59,309.28,2021-05-06 21:15:57,ZEC/USDT,2021-05-06,21:15:57
