base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,usdt,55480.0,58217.0,56455.0,SPOT,56700.0,16.82141,56476.0,56168.0,2021-05-06 21:53:58,BTC/USDT,2021-05-06,21:53:58
trx,usdt,0.13601,0.158,0.15012,SPOT,0.13635,11580444.0,0.151,0.15012,2021-05-06 21:53:58,TRX/USDT,2021-05-06,21:53:58
xrp,usdt,1.55,1.75155,1.6291,SPOT,1.5591,1200019.7,1.6319,1.623,2021-05-06 21:53:58,XRP/USDT,2021-05-06,21:53:58
eos,usdt,8.4991,13.27,11.707,SPOT,8.5,131104.29,12.25,11.7354,2021-05-06 21:53:58,EOS/USDT,2021-05-06,21:53:58
eth,usdt,3380.0,3625.0,3504.61,SPOT,3428.69,388.4373,3515.64,3501.91,2021-05-06 21:53:58,ETH/USDT,2021-05-06,21:53:58
icx,usdt,2.3195,2.5407,2.4356,SPOT,2.3395,27028.04,2.4443,2.4441,2021-05-06 21:53:58,ICX/USDT,2021-05-06,21:53:58
ltc,usdt,325.0,363.98,337.88,SPOT,349.86,1440.115,337.91,336.67,2021-05-06 21:53:58,LTC/USDT,2021-05-06,21:53:58
tusd,usdt,0.9631,1.0034,1.0025,SPOT,0.9947,170466.91,1.0033,1.0025,2021-05-06 21:53:58,TUSD/USDT,2021-05-06,21:53:58
hot,usdt,0.01423,0.0156687,0.014746,SPOT,0.0145489,32084051.0,0.014746,0.0147137,2021-05-06 21:53:59,HOT/USDT,2021-05-06,21:53:59
bat,usdt,1.32,1.4449,1.3805,SPOT,1.3324,97753.13,1.3971,1.3888,2021-05-06 21:53:59,BAT/USDT,2021-05-06,21:53:59
dash,usdt,374.99,447.14,430.11,SPOT,395.82,269.24,429.42,428.0,2021-05-06 21:53:59,DASH/USDT,2021-05-06,21:53:59
ncash,usdt,0.0066,0.007291,0.006832,SPOT,0.006901,29025146.0,0.006832,0.00682,2021-05-06 21:53:59,NCASH/USDT,2021-05-06,21:53:59
qkc,usdt,0.0298,0.0334,0.03194,SPOT,0.03025,3106490.0,0.03254,0.03198,2021-05-06 21:53:59,QKC/USDT,2021-05-06,21:53:59
zil,usdt,0.204,0.25736,0.24383,SPOT,0.21244,1953916.0,0.24305,0.24113,2021-05-06 21:53:59,ZIL/USDT,2021-05-06,21:53:59
zrx,usdt,1.854,2.0675,2.0382,SPOT,1.8554,53827.75,2.0428,1.92,2021-05-06 21:53:59,ZRX/USDT,2021-05-06,21:53:59
bch,usdt,1226.0,1598.0,1456.18,SPOT,1408.6,670.4478,1468.82,1462.13,2021-05-06 21:53:59,BCH/USDT,2021-05-06,21:53:59
bchsv,usdt,350.02,441.75,415.22,SPOT,435.07,206.374,434.99,415.21,2021-05-06 21:53:59,BCHSV/USDT,2021-05-06,21:53:59
pax,usdt,0.9941,1.003,0.9951,SPOT,0.9949,723.54,1.003,0.9951,2021-05-06 21:53:59,PAX/USDT,2021-05-06,21:53:59
usdc,usdt,0.995,1.001,0.999,SPOT,1.001,13059.59,0.999,0.996,2021-05-06 21:53:59,USDC/USDT,2021-05-06,21:53:59
omg,usdt,9.646,11.2,10.8934,SPOT,9.9015,10953.33,10.9882,10.924,2021-05-06 21:53:59,OMG/USDT,2021-05-06,21:53:59
poly,usdt,0.3625,0.3999,0.3771,SPOT,0.37,51832.0,0.3771,0.3737,2021-05-06 21:53:59,POLY/USDT,2021-05-06,21:53:59
dent,usdt,0.00936,0.01025,0.009615,SPOT,0.009624,51573041.0,0.009758,0.009628,2021-05-06 21:53:59,DENT/USDT,2021-05-06,21:53:59
iost,usdt,0.05967,0.06801,0.06534,SPOT,0.06019,3844012.0,0.06538,0.06502,2021-05-06 21:53:59,IOST/USDT,2021-05-06,21:53:59
fun,usdt,0.04001,0.0485,0.046195,SPOT,0.040286,3839804.0,0.047016,0.046242,2021-05-06 21:53:59,FUN/USDT,2021-05-06,21:53:59
snt,usdt,0.17999,0.23035,0.2193,SPOT,0.17999,375429.0,0.22132,0.2189,2021-05-06 21:53:59,SNT/USDT,2021-05-06,21:53:59
theta,usdt,10.6,11.384,10.774,SPOT,10.834,6823.0,10.895,10.822,2021-05-06 21:53:59,THETA/USDT,2021-05-06,21:53:59
