base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,usdt,55480.0,58217.0,55998.0,SPOT,56997.0,16.87357,56269.0,55984.0,2021-05-07 01:43:57,BTC/USDT,2021-05-07,01:43:57
trx,usdt,0.13601,0.16788,0.1635,SPOT,0.1425,12178252.0,0.16348,0.1632,2021-05-07 01:43:57,TRX/USDT,2021-05-07,01:43:57
xrp,usdt,1.55,1.732,1.59,SPOT,1.7146,1047795.9,1.58974,1.5875,2021-05-07 01:43:57,XRP/USDT,2021-05-07,01:43:57
eos,usdt,8.5,13.27,12.7282,SPOT,8.9835,123529.54,12.8043,12.7282,2021-05-07 01:43:57,EOS/USDT,2021-05-07,01:43:57
eth,usdt,3380.0,3625.0,3468.79,SPOT,3475.75,364.9421,3468.79,3458.09,2021-05-07 01:43:57,ETH/USDT,2021-05-07,01:43:57
icx,usdt,2.3228,2.5407,2.5176,SPOT,2.3746,28230.75,2.5176,2.5146,2021-05-07 01:43:57,ICX/USDT,2021-05-07,01:43:57
ltc,usdt,325.0,359.0,348.87,SPOT,346.91,1032.202,348.21,347.81,2021-05-07 01:43:57,LTC/USDT,2021-05-07,01:43:57
tusd,usdt,0.9631,1.0035,1.0035,SPOT,0.9959,172073.45,1.0035,0.995,2021-05-07 01:43:57,TUSD/USDT,2021-05-07,01:43:57
hot,usdt,0.01423,0.0158,0.015498,SPOT,0.014687,35405706.0,0.015498,0.0154381,2021-05-07 01:43:57,HOT/USDT,2021-05-07,01:43:57
bat,usdt,1.32,1.4814,1.4814,SPOT,1.3867,97837.82,1.49,1.473,2021-05-07 01:43:57,BAT/USDT,2021-05-07,01:43:57
dash,usdt,374.99,476.37,460.44,SPOT,388.42,383.842,461.86,457.53,2021-05-07 01:43:57,DASH/USDT,2021-05-07,01:43:57
ncash,usdt,0.0066,0.007291,0.006929,SPOT,0.007205,30864965.0,0.006929,0.00692,2021-05-07 01:43:57,NCASH/USDT,2021-05-07,01:43:57
qkc,usdt,0.03102,0.0334,0.03303,SPOT,0.033,2685490.0,0.03267,0.03218,2021-05-07 01:43:57,QKC/USDT,2021-05-07,01:43:57
zil,usdt,0.204,0.25736,0.2297,SPOT,0.20926,2073511.0,0.22927,0.22909,2021-05-07 01:43:57,ZIL/USDT,2021-05-07,01:43:57
zrx,usdt,1.854,2.1304,2.1092,SPOT,1.8954,55862.75,2.1242,2.1045,2021-05-07 01:43:57,ZRX/USDT,2021-05-07,01:43:57
bch,usdt,1274.02,1598.0,1457.48,SPOT,1364.08,576.6338,1446.0,1443.88,2021-05-07 01:43:57,BCH/USDT,2021-05-07,01:43:57
bchsv,usdt,350.02,441.75,434.95,SPOT,425.0,202.335,431.88,415.25,2021-05-07 01:43:57,BCHSV/USDT,2021-05-07,01:43:57
pax,usdt,0.9941,1.003,0.9951,SPOT,0.9949,692.02,1.003,0.9951,2021-05-07 01:43:57,PAX/USDT,2021-05-07,01:43:57
usdc,usdt,0.995,0.999,0.996,SPOT,1.001,15555.13,0.999,0.996,2021-05-07 01:43:57,USDC/USDT,2021-05-07,01:43:57
