base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,usdt,55480.0,58217.0,56354.0,SPOT,56760.0,16.82141,56354.0,56168.0,2021-05-06 21:51:58,BTC/USDT,2021-05-06,21:51:58
trx,usdt,0.13601,0.158,0.15,SPOT,0.13635,11580444.0,0.15041,0.15,2021-05-06 21:51:58,TRX/USDT,2021-05-06,21:51:58
xrp,usdt,1.55,1.75155,1.6291,SPOT,1.5591,1200019.7,1.64,1.6291,2021-05-06 21:51:58,XRP/USDT,2021-05-06,21:51:58
eos,usdt,8.4991,13.27,11.707,SPOT,8.5,131104.29,12.2988,11.72,2021-05-06 21:51:58,EOS/USDT,2021-05-06,21:51:58
eth,usdt,3380.0,3625.0,3505.18,SPOT,3428.69,388.4373,3518.54,3504.61,2021-05-06 21:51:58,ETH/USDT,2021-05-06,21:51:58
icx,usdt,2.3195,2.5407,2.4356,SPOT,2.3395,27028.04,2.4357,2.4209,2021-05-06 21:51:58,ICX/USDT,2021-05-06,21:51:58
ltc,usdt,325.0,363.98,337.88,SPOT,349.86,1440.115,337.91,336.19,2021-05-06 21:51:58,LTC/USDT,2021-05-06,21:51:58
tusd,usdt,0.9631,1.0034,1.0025,SPOT,0.9947,170466.91,1.0033,1.0025,2021-05-06 21:51:58,TUSD/USDT,2021-05-06,21:51:58
hot,usdt,0.01423,0.0156687,0.0147303,SPOT,0.0145489,32084051.0,0.0147303,0.0147137,2021-05-06 21:51:58,HOT/USDT,2021-05-06,21:51:58
bat,usdt,1.32,1.4449,1.3805,SPOT,1.3324,97753.13,1.3974,1.3895,2021-05-06 21:51:58,BAT/USDT,2021-05-06,21:51:58
dash,usdt,374.99,447.14,430.11,SPOT,395.82,269.24,428.61,426.65,2021-05-06 21:51:58,DASH/USDT,2021-05-06,21:51:58
ncash,usdt,0.0066,0.007291,0.006832,SPOT,0.006901,29025146.0,0.006832,0.00682,2021-05-06 21:51:58,NCASH/USDT,2021-05-06,21:51:58
qkc,usdt,0.0298,0.0334,0.03194,SPOT,0.03025,3106490.0,0.03254,0.03198,2021-05-06 21:51:58,QKC/USDT,2021-05-06,21:51:58
zil,usdt,0.204,0.25736,0.24334,SPOT,0.21244,1953916.0,0.24345,0.24334,2021-05-06 21:51:58,ZIL/USDT,2021-05-06,21:51:58
zrx,usdt,1.854,2.0675,2.017,SPOT,1.8554,53827.75,2.0675,2.0127,2021-05-06 21:51:58,ZRX/USDT,2021-05-06,21:51:58
bch,usdt,1226.0,1598.0,1456.18,SPOT,1408.6,670.4478,1466.72,1459.48,2021-05-06 21:51:58,BCH/USDT,2021-05-06,21:51:58
bchsv,usdt,350.02,441.75,434.99,SPOT,435.07,206.374,435.0,415.21,2021-05-06 21:51:58,BCHSV/USDT,2021-05-06,21:51:58
pax,usdt,0.9941,1.003,0.9951,SPOT,0.9949,723.54,1.003,0.9951,2021-05-06 21:51:58,PAX/USDT,2021-05-06,21:51:58
