base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,usdt,55400.0,58100.0,56284.0,SPOT,57970.0,23.31047,56569.0,56284.0,2021-05-07 11:09:57,BTC/USDT,2021-05-07,11:09:57
trx,usdt,0.14001,0.16788,0.16308,SPOT,0.14209,13796108.0,0.16311,0.16288,2021-05-07 11:09:57,TRX/USDT,2021-05-07,11:09:57
xrp,usdt,1.51,1.7185,1.5914,SPOT,1.655,890847.1,1.5914,1.58651,2021-05-07 11:09:57,XRP/USDT,2021-05-07,11:09:57
eos,usdt,9.2104,13.27,11.8312,SPOT,9.2082,130955.64,11.8675,11.7,2021-05-07 11:09:57,EOS/USDT,2021-05-07,11:09:57
eth,usdt,3365.0,3625.0,3456.91,SPOT,3473.28,380.8208,3456.91,3452.92,2021-05-07 11:09:57,ETH/USDT,2021-05-07,11:09:57
icx,usdt,2.3228,2.83,2.7669,SPOT,2.401,38449.89,2.7771,2.77,2021-05-07 11:09:57,ICX/USDT,2021-05-07,11:09:57
ltc,usdt,326.0,372.0,359.82,SPOT,343.22,1140.867,359.81,358.06,2021-05-07 11:09:57,LTC/USDT,2021-05-07,11:09:57
tusd,usdt,0.9941,1.0037,1.0035,SPOT,1.0034,148494.75,1.0034,0.9951,2021-05-07 11:09:57,TUSD/USDT,2021-05-07,11:09:57
hot,usdt,0.01423,0.0158,0.015446,SPOT,0.014832,36583941.0,0.015446,0.015402,2021-05-07 11:09:57,HOT/USDT,2021-05-07,11:09:57
bat,usdt,1.32,1.5899,1.53,SPOT,1.3748,100194.87,1.537,1.53,2021-05-07 11:09:57,BAT/USDT,2021-05-07,11:09:57
dash,usdt,375.0,476.37,435.8,SPOT,397.91,335.741,436.38,433.72,2021-05-07 11:09:57,DASH/USDT,2021-05-07,11:09:57
ncash,usdt,0.0066,0.007239,0.00673,SPOT,0.00715,42248085.0,0.006742,0.00673,2021-05-07 11:09:57,NCASH/USDT,2021-05-07,11:09:57
qkc,usdt,0.03065,0.03327,0.0321,SPOT,0.03304,2167457.0,0.03211,0.0321,2021-05-07 11:09:57,QKC/USDT,2021-05-07,11:09:57
zil,usdt,0.20996,0.25736,0.23458,SPOT,0.24044,1697953.0,0.23501,0.23479,2021-05-07 11:09:57,ZIL/USDT,2021-05-07,11:09:57
zrx,usdt,1.92,2.2166,2.1842,SPOT,1.9726,63676.34,2.1931,2.1814,2021-05-07 11:09:57,ZRX/USDT,2021-05-07,11:09:57
bch,usdt,1350.0,1598.0,1405.17,SPOT,1426.19,498.8389,1414.39,1407.9,2021-05-07 11:09:57,BCH/USDT,2021-05-07,11:09:57
bchsv,usdt,395.03,450.5,425.01,SPOT,424.0,221.244,431.0,425.0,2021-05-07 11:09:57,BCHSV/USDT,2021-05-07,11:09:57
pax,usdt,0.9941,1.0038,0.9948,SPOT,0.9946,88278.02,1.0007,0.9946,2021-05-07 11:09:57,PAX/USDT,2021-05-07,11:09:57
usdc,usdt,0.995,0.999,0.999,SPOT,0.999,26491.01,0.999,0.997,2021-05-07 11:09:57,USDC/USDT,2021-05-07,11:09:57
omg,usdt,9.9307,19.8682,14.273,SPOT,9.92,105423.99,14.3522,14.2,2021-05-07 11:09:57,OMG/USDT,2021-05-07,11:09:57
poly,usdt,0.3625,0.49,0.463,SPOT,0.3874,165502.0,0.4642,0.463,2021-05-07 11:09:57,POLY/USDT,2021-05-07,11:09:57
dent,usdt,0.00936,0.01025,0.009859,SPOT,0.009819,38678255.0,0.009871,0.009859,2021-05-07 11:09:57,DENT/USDT,2021-05-07,11:09:57
iost,usdt,0.061,0.07384,0.06869,SPOT,0.06247,5470871.0,0.06923,0.06753,2021-05-07 11:09:57,IOST/USDT,2021-05-07,11:09:57
fun,usdt,0.040166,0.048,0.043838,SPOT,0.0453,2275389.0,0.043838,0.043402,2021-05-07 11:09:57,FUN/USDT,2021-05-07,11:09:57
snt,usdt,0.20246,0.238,0.22308,SPOT,0.20924,196922.0,0.22308,0.21999,2021-05-07 11:09:57,SNT/USDT,2021-05-07,11:09:57
theta,usdt,10.6,12.21,12.157,SPOT,11.09799,7558.3,12.169,12.075,2021-05-07 11:09:57,THETA/USDT,2021-05-07,11:09:57
req,usdt,0.13865,0.165,0.1517,SPOT,0.14927,108464.0,0.15469,0.15127,2021-05-07 11:09:57,REQ/USDT,2021-05-07,11:09:57
xlm,usdt,0.59513,0.698,0.64936,SPOT,0.61488,591265.9,0.65608,0.65207,2021-05-07 11:09:57,XLM/USDT,2021-05-07,11:09:57
xtz,usdt,6.8806,8.4,7.6831,SPOT,6.9353,19903.83,7.7181,7.6734,2021-05-07 11:09:57,XTZ/USDT,2021-05-07,11:09:57
btt,usdt,0.007001,0.0090888,0.00865,SPOT,0.0070983,271156083.0,0.00866,0.0086598,2021-05-07 11:09:57,BTT/USDT,2021-05-07,11:09:57
fet,usdt,0.54,0.6017,0.5971,SPOT,0.5971,89599.0,0.5945,0.5908,2021-05-07 11:09:57,FET/USDT,2021-05-07,11:09:57
tfuel,usdt,0.37125,0.4078,0.40421,SPOT,0.39199,105811.0,0.40672,0.40311,2021-05-07 11:09:57,TFUEL/USDT,2021-05-07,11:09:57
celr,usdt,0.05601,0.06161,0.05999,SPOT,0.06084,832970.0,0.06027,0.06002,2021-05-07 11:09:57,CELR/USDT,2021-05-07,11:09:57
matic,usdt,0.72,0.80511,0.76,SPOT,0.78475,510691.9,0.76,0.75298,2021-05-07 11:09:57,MATIC/USDT,2021-05-07,11:09:57
ada,usdt,1.48,1.699,1.644,SPOT,1.6,950766.8,1.6447,1.6381,2021-05-07 11:09:57,ADA/USDT,2021-05-07,11:09:57
