base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,usdt,55480.0,58217.0,55630.0,SPOT,57150.0,19.42509,55700.0,55630.0,2021-05-07 02:43:58,BTC/USDT,2021-05-07,02:43:58
trx,usdt,0.13601,0.16788,0.15756,SPOT,0.143,13038378.0,0.158,0.15755,2021-05-07 02:43:58,TRX/USDT,2021-05-07,02:43:58
xrp,usdt,1.5265,1.732,1.539,SPOT,1.7031,994833.3,1.56599,1.534,2021-05-07 02:43:58,XRP/USDT,2021-05-07,02:43:58
eos,usdt,8.5,13.27,11.9327,SPOT,9.2149,129092.28,12.0467,11.8,2021-05-07 02:43:58,EOS/USDT,2021-05-07,02:43:58
eth,usdt,3380.0,3625.0,3411.93,SPOT,3492.59,370.8665,3420.35,3411.93,2021-05-07 02:43:58,ETH/USDT,2021-05-07,02:43:58
icx,usdt,2.3228,2.5578,2.4599,SPOT,2.4103,29529.69,2.479,2.46,2021-05-07 02:43:58,ICX/USDT,2021-05-07,02:43:58
ltc,usdt,325.0,371.5,354.0,SPOT,347.16,1101.617,354.0,352.47,2021-05-07 02:43:58,LTC/USDT,2021-05-07,02:43:58
tusd,usdt,0.9631,1.0037,0.9994,SPOT,0.995,171054.47,1.0037,0.9994,2021-05-07 02:43:58,TUSD/USDT,2021-05-07,02:43:58
hot,usdt,0.01423,0.0158,0.014844,SPOT,0.014912,35787926.0,0.014908,0.014796,2021-05-07 02:43:58,HOT/USDT,2021-05-07,02:43:58
bat,usdt,1.32,1.55,1.4856,SPOT,1.3966,105460.08,1.4738,1.4695,2021-05-07 02:43:58,BAT/USDT,2021-05-07,02:43:58
dash,usdt,374.99,476.37,441.95,SPOT,396.14,381.463,445.39,443.43,2021-05-07 02:43:58,DASH/USDT,2021-05-07,02:43:58
ncash,usdt,0.0066,0.007284,0.006794,SPOT,0.007149,30568877.0,0.006794,0.006792,2021-05-07 02:43:58,NCASH/USDT,2021-05-07,02:43:58
qkc,usdt,0.03102,0.03339,0.03234,SPOT,0.03239,2674251.0,0.03235,0.03234,2021-05-07 02:43:58,QKC/USDT,2021-05-07,02:43:58
zil,usdt,0.204,0.25736,0.22379,SPOT,0.21449,2078715.0,0.22224,0.2205,2021-05-07 02:43:58,ZIL/USDT,2021-05-07,02:43:58
zrx,usdt,1.854,2.1506,2.0664,SPOT,1.906,57578.8,2.0484,1.92,2021-05-07 02:43:58,ZRX/USDT,2021-05-07,02:43:58
bch,usdt,1274.02,1598.0,1374.62,SPOT,1376.0,577.4204,1416.3,1374.0,2021-05-07 02:43:58,BCH/USDT,2021-05-07,02:43:58
