base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,usdt,55001.0,58217.0,55999.0,SPOT,57049.0,16.83605,56007.0,55999.0,2021-05-06 19:41:59,BTC/USDT,2021-05-06,19:41:59
trx,usdt,0.13509,0.158,0.14678,SPOT,0.13747,11439930.0,0.149,0.14671,2021-05-06 19:41:59,TRX/USDT,2021-05-06,19:41:59
xrp,usdt,1.5499,1.75155,1.6051,SPOT,1.5825,1184306.4,1.64,1.6042,2021-05-06 19:41:59,XRP/USDT,2021-05-06,19:41:59
eos,usdt,8.0,13.27,11.3567,SPOT,8.3594,127379.12,11.3059,11.2,2021-05-06 19:41:59,EOS/USDT,2021-05-06,19:41:59
eth,usdt,3380.0,3625.0,3465.9,SPOT,3433.66,378.3294,3464.11,3452.5,2021-05-06 19:41:59,ETH/USDT,2021-05-06,19:41:59
icx,usdt,2.3195,2.5407,2.3662,SPOT,2.3993,26224.11,2.3798,2.3662,2021-05-06 19:41:59,ICX/USDT,2021-05-06,19:41:59
ltc,usdt,325.0,363.98,331.66,SPOT,354.13,1430.855,332.85,330.98,2021-05-06 19:41:59,LTC/USDT,2021-05-06,19:41:59
tusd,usdt,0.9631,1.0034,0.9942,SPOT,0.964,170556.72,1.0025,0.9949,2021-05-06 19:41:59,TUSD/USDT,2021-05-06,19:41:59
hot,usdt,0.01423,0.0156687,0.014644,SPOT,0.014801,30838420.0,0.0148727,0.01463,2021-05-06 19:41:59,HOT/USDT,2021-05-06,19:41:59
bat,usdt,1.237,1.4449,1.3669,SPOT,1.3581,107755.7,1.4234,1.3595,2021-05-06 19:41:59,BAT/USDT,2021-05-06,19:41:59
dash,usdt,374.99,447.14,413.61,SPOT,399.6,368.217,427.99,412.68,2021-05-06 19:41:59,DASH/USDT,2021-05-06,19:41:59
ncash,usdt,0.0066,0.007291,0.006675,SPOT,0.006939,28071563.0,0.006718,0.006661,2021-05-06 19:41:59,NCASH/USDT,2021-05-06,19:41:59
qkc,usdt,0.0298,0.0334,0.03255,SPOT,0.0308,3031860.0,0.03255,0.0317,2021-05-06 19:41:59,QKC/USDT,2021-05-06,19:41:59
zil,usdt,0.204,0.25736,0.2378,SPOT,0.215,1856352.0,0.2378,0.2358,2021-05-06 19:41:59,ZIL/USDT,2021-05-06,19:41:59
zrx,usdt,1.8501,2.0675,1.94,SPOT,1.8738,53772.38,1.9683,1.9551,2021-05-06 19:41:59,ZRX/USDT,2021-05-06,19:41:59
bch,usdt,1226.0,1598.0,1438.56,SPOT,1325.0,712.1716,1497.0,1438.56,2021-05-06 19:41:59,BCH/USDT,2021-05-06,19:41:59
bchsv,usdt,350.02,441.75,419.21,SPOT,414.01,196.897,436.5,419.2,2021-05-06 19:41:59,BCHSV/USDT,2021-05-06,19:41:59
pax,usdt,0.9941,1.0031,1.0029,SPOT,1.0031,628.59,1.003,0.9951,2021-05-06 19:41:59,PAX/USDT,2021-05-06,19:41:59
usdc,usdt,0.995,1.001,0.999,SPOT,1.001,13165.94,0.999,0.996,2021-05-06 19:41:59,USDC/USDT,2021-05-06,19:41:59
omg,usdt,9.646,11.2,10.4076,SPOT,10.1304,9957.38,10.4209,10.3573,2021-05-06 19:41:59,OMG/USDT,2021-05-06,19:41:59
poly,usdt,0.3625,0.3999,0.3629,SPOT,0.3773,52321.0,0.3679,0.3641,2021-05-06 19:41:59,POLY/USDT,2021-05-06,19:41:59
dent,usdt,0.009415,0.01025,0.00953,SPOT,0.009894,50343697.0,0.009533,0.009495,2021-05-06 19:41:59,DENT/USDT,2021-05-06,19:41:59
iost,usdt,0.05915,0.06801,0.0626,SPOT,0.05983,3995077.0,0.06295,0.0626,2021-05-06 19:41:59,IOST/USDT,2021-05-06,19:41:59
fun,usdt,0.04001,0.0485,0.04055,SPOT,0.041724,3555449.0,0.041154,0.04051,2021-05-06 19:41:59,FUN/USDT,2021-05-06,19:41:59
snt,usdt,0.17528,0.23035,0.20387,SPOT,0.175,368390.0,0.21065,0.20389,2021-05-06 19:41:59,SNT/USDT,2021-05-06,19:41:59
theta,usdt,10.6,11.384,10.754,SPOT,10.91399,6707.6,10.743,10.663,2021-05-06 19:41:59,THETA/USDT,2021-05-06,19:41:59
req,usdt,0.14248,0.165,0.1434,SPOT,0.15212,74132.0,0.14456,0.14248,2021-05-06 19:41:59,REQ/USDT,2021-05-06,19:41:59
xlm,usdt,0.57031,0.698,0.6383,SPOT,0.58442,697641.2,0.6499,0.63601,2021-05-06 19:41:59,XLM/USDT,2021-05-06,19:41:59
xtz,usdt,6.4517,8.4,7.3388,SPOT,6.6402,18040.52,7.3315,7.2711,2021-05-06 19:41:59,XTZ/USDT,2021-05-06,19:41:59
btt,usdt,0.0068157,0.008401,0.0075998,SPOT,0.0070035,173596589.0,0.0076,0.0075998,2021-05-06 19:41:59,BTT/USDT,2021-05-06,19:41:59
fet,usdt,0.55,0.6128,0.5581,SPOT,0.601,64060.0,0.5633,0.5591,2021-05-06 19:41:59,FET/USDT,2021-05-06,19:41:59
tfuel,usdt,0.36999,0.4044,0.3787,SPOT,0.3929,84012.0,0.38243,0.37877,2021-05-06 19:41:59,TFUEL/USDT,2021-05-06,19:41:59
celr,usdt,0.05702,0.06266,0.05808,SPOT,0.06214,1083253.0,0.05808,0.05807,2021-05-06 19:41:59,CELR/USDT,2021-05-06,19:41:59
matic,usdt,0.72,0.83339,0.7532,SPOT,0.80023,772046.1,0.75912,0.75766,2021-05-06 19:41:59,MATIC/USDT,2021-05-06,19:41:59
ada,usdt,1.4203,1.6829,1.60692,SPOT,1.4462,1042954.6,1.60692,1.6,2021-05-06 19:41:59,ADA/USDT,2021-05-06,19:41:59
rvn,usdt,0.16909,0.189,0.17523,SPOT,0.17139,88483.0,0.17505,0.1735,2021-05-06 19:41:59,RVN/USDT,2021-05-06,19:41:59
xmr,usdt,351.05,433.75,413.39,SPOT,409.63,40.045,416.57,414.11,2021-05-06 19:41:59,XMR/USDT,2021-05-06,19:41:59
atom,usdt,23.288,27.217,25.075,SPOT,23.223,6085.62,25.235,24.997,2021-05-06 19:41:59,ATOM/USDT,2021-05-06,19:41:59
algo,usdt,1.4,1.57,1.491,SPOT,1.427,35897.985,1.491,1.483,2021-05-06 19:41:59,ALGO/USDT,2021-05-06,19:41:59
link,usdt,45.5,50.0,46.577,SPOT,48.348,6185.18,46.687,46.562,2021-05-06 19:41:59,LINK/USDT,2021-05-06,19:41:59
qtum,usdt,16.15,23.9,21.747,SPOT,17.042,8735.204,21.981,21.796,2021-05-06 19:41:59,QTUM/USDT,2021-05-06,19:41:59
etc,usdt,84.5936,179.0,163.1,SPOT,95.0,65438.01,164.9672,163.1163,2021-05-06 19:41:59,ETC/USDT,2021-05-06,19:41:59
iota,usdt,1.9686,2.1951,2.05,SPOT,2.0156,12852.56,2.058,2.0514,2021-05-06 19:41:59,IOTA/USDT,2021-05-06,19:41:59
zec,usdt,263.27,321.64,302.12,SPOT,285.34,305.252,307.68,306.02,2021-05-06 19:41:59,ZEC/USDT,2021-05-06,19:41:59
waves,usdt,32.558,40.9154,34.153,SPOT,34.536,2766.46,34.4489,34.209,2021-05-06 19:41:59,WAVES/USDT,2021-05-06,19:41:59
ftm,usdt,0.70687,0.82524,0.73355,SPOT,0.81173,168040.1,0.7334,0.73336,2021-05-06 19:41:59,FTM/USDT,2021-05-06,19:41:59
enj,usdt,2.4055,2.5878,2.4351,SPOT,2.52,57984.0,2.44759,2.4351,2021-05-06 19:41:59,ENJ/USDT,2021-05-06,19:41:59
lsk,usdt,5.9192,6.9105,6.6,SPOT,6.0538,7690.75,6.5142,6.4386,2021-05-06 19:41:59,LSK/USDT,2021-05-06,19:41:59
steem,usdt,0.878,1.4099,1.1834,SPOT,0.8695,130433.47,1.1897,1.1781,2021-05-06 19:41:59,STEEM/USDT,2021-05-06,19:41:59
xvg,usdt,0.05947,0.0699,0.06498,SPOT,0.06158,10748765.0,0.06549,0.06477,2021-05-06 19:41:59,XVG/USDT,2021-05-06,19:41:59
loom,usdt,0.135,0.155,0.13929,SPOT,0.14321,118822.0,0.14,0.13928,2021-05-06 19:41:59,LOOM/USDT,2021-05-06,19:41:59
mana,usdt,1.35,1.44867,1.3787,SPOT,1.3793,51638.3,1.3739,1.3586,2021-05-06 19:41:59,MANA/USDT,2021-05-06,19:41:59
rep,usdt,42.446,50.0,48.735,SPOT,43.95,530.194,46.106,45.686,2021-05-06 19:41:59,REP/USDT,2021-05-06,19:41:59
blz,usdt,0.38,0.415,0.38482,SPOT,0.39653,53861.0,0.39192,0.38482,2021-05-06 19:41:59,BLZ/USDT,2021-05-06,19:41:59
nano,usdt,9.2798,10.3907,9.4529,SPOT,9.9854,2492.89,9.4529,9.4526,2021-05-06 19:41:59,NANO/USDT,2021-05-06,19:41:59
sc,usdt,0.039,0.04395,0.04009,SPOT,0.04162,12238646.0,0.04009,0.03959,2021-05-06 19:41:59,SC/USDT,2021-05-06,19:41:59
btg,usdt,121.5,168.0,150.0,SPOT,125.08,3817.06,149.73,147.34,2021-05-06 19:41:59,BTG/USDT,2021-05-06,19:41:59
xem,usdt,0.3595,0.4253,0.3748,SPOT,0.3835,945882.0,0.3745,0.3686,2021-05-06 19:41:59,XEM/USDT,2021-05-06,19:41:59
bts,usdt,0.12498,0.146,0.13999,SPOT,0.12653,519730.0,0.13999,0.13909,2021-05-06 19:41:59,BTS/USDT,2021-05-06,19:41:59
ardr,usdt,0.355,0.4,0.355,SPOT,0.37392,33589.0,0.38107,0.37758,2021-05-06 19:41:59,ARDR/USDT,2021-05-06,19:41:59
nas,usdt,0.9772,1.25,1.1539,SPOT,0.9838,14450.54,1.1605,1.1353,2021-05-06 19:41:59,NAS/USDT,2021-05-06,19:41:59
win,usdt,0.001208,0.0013698,0.0012816,SPOT,0.0012381,1592403593.0,0.0012819,0.0012813,2021-05-06 19:41:59,WIN/USDT,2021-05-06,19:41:59
bnb,usdt,622.2687,653.1098,629.58,SPOT,647.91,849.133,635.0,629.2099,2021-05-06 19:41:59,BNB/USDT,2021-05-06,19:41:59
chz,usdt,0.49,0.53365,0.4955,SPOT,0.51597,288582.0,0.50283,0.49933,2021-05-06 19:41:59,CHZ/USDT,2021-05-06,19:41:59
wrx,usdt,2.2018,2.49313,2.2352,SPOT,2.4388,715145.2,2.24408,2.22,2021-05-06 19:41:59,WRX/USDT,2021-05-06,19:41:59
kava,usdt,6.1,6.7848,6.187,SPOT,6.2026,2112.75,6.1869,6.16,2021-05-06 19:41:59,KAVA/USDT,2021-05-06,19:41:59
ankr,usdt,0.15462,0.169999,0.15688,SPOT,0.16307,91526.0,0.15764,0.15637,2021-05-06 19:41:59,ANKR/USDT,2021-05-06,19:41:59
busd,usdt,0.986,1.0014,0.9968,SPOT,0.9973,21567.84,0.9974,0.9968,2021-05-06 19:41:59,BUSD/USDT,2021-05-06,19:41:59
one,usdt,0.12358,0.13603,0.12466,SPOT,0.13102,584347.0,0.12486,0.12466,2021-05-06 19:41:59,ONE/USDT,2021-05-06,19:41:59
ogn,usdt,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-06 19:41:59,OGN/USDT,2021-05-06,19:41:59
hive,usdt,0.5608,0.6059,0.5845,SPOT,0.599,12023.78,0.5709,0.5637,2021-05-06 19:41:59,HIVE/USDT,2021-05-06,19:41:59
ftt,usdt,56.996,60.0,57.262,SPOT,57.612,271.528,57.561,57.3,2021-05-06 19:41:59,FTT/USDT,2021-05-06,19:41:59
band,usdt,18.179,19.95,18.251,SPOT,19.35,1975.03,18.35,18.238,2021-05-06 19:41:59,BAND/USDT,2021-05-06,19:41:59
jst,usdt,0.12091,0.1486,0.13712,SPOT,0.13222,136667.0,0.13941,0.13815,2021-05-06 19:41:59,JST/USDT,2021-05-06,19:41:59
ctsi,usdt,0.87103,1.0,0.88998,SPOT,0.95638,270496.0,0.92851,0.88678,2021-05-06 19:41:59,CTSI/USDT,2021-05-06,19:41:59
