base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
btc,usdt,55480.0,58217.0,55987.0,SPOT,56450.0,17.23608,56264.0,56162.0,2021-05-07 02:01:58,BTC/USDT,2021-05-07,02:01:58
trx,usdt,0.13601,0.16788,0.16697,SPOT,0.14181,12256717.0,0.16696,0.16634,2021-05-07 02:01:58,TRX/USDT,2021-05-07,02:01:58
xrp,usdt,1.55,1.732,1.58,SPOT,1.68001,1030723.8,1.587,1.581,2021-05-07 02:01:58,XRP/USDT,2021-05-07,02:01:58
eos,usdt,8.5,13.27,12.7,SPOT,8.825,127779.47,12.911,12.7,2021-05-07 02:01:58,EOS/USDT,2021-05-07,02:01:58
eth,usdt,3380.0,3625.0,3471.71,SPOT,3473.29,369.6744,3473.93,3462.64,2021-05-07 02:01:58,ETH/USDT,2021-05-07,02:01:58
icx,usdt,2.3228,2.5407,2.5006,SPOT,2.3746,28326.25,2.5108,2.5046,2021-05-07 02:01:58,ICX/USDT,2021-05-07,02:01:58
ltc,usdt,325.0,359.0,348.21,SPOT,340.2,998.268,351.34,346.83,2021-05-07 02:01:58,LTC/USDT,2021-05-07,02:01:58
tusd,usdt,0.9631,1.0035,1.0035,SPOT,0.9959,172073.45,1.0035,0.995,2021-05-07 02:01:58,TUSD/USDT,2021-05-07,02:01:58
hot,usdt,0.01423,0.0158,0.015478,SPOT,0.0147412,35245712.0,0.015436,0.015421,2021-05-07 02:01:58,HOT/USDT,2021-05-07,02:01:58
bat,usdt,1.32,1.5022,1.4981,SPOT,1.3678,99940.67,1.5035,1.4953,2021-05-07 02:01:58,BAT/USDT,2021-05-07,02:01:58
dash,usdt,374.99,476.37,455.09,SPOT,388.37,385.371,475.0,452.76,2021-05-07 02:01:58,DASH/USDT,2021-05-07,02:01:58
ncash,usdt,0.0066,0.007291,0.006778,SPOT,0.007257,30741783.0,0.006772,0.006731,2021-05-07 02:01:58,NCASH/USDT,2021-05-07,02:01:58
qkc,usdt,0.03102,0.03339,0.03269,SPOT,0.033,2641518.0,0.03273,0.03219,2021-05-07 02:01:58,QKC/USDT,2021-05-07,02:01:58
zil,usdt,0.204,0.25736,0.22758,SPOT,0.21199,2078575.0,0.22822,0.22633,2021-05-07 02:01:58,ZIL/USDT,2021-05-07,02:01:58
zrx,usdt,1.854,2.1304,2.1187,SPOT,1.8954,56090.29,2.1452,2.1323,2021-05-07 02:01:58,ZRX/USDT,2021-05-07,02:01:58
bch,usdt,1274.02,1598.0,1430.07,SPOT,1338.88,578.3232,1483.0,1432.53,2021-05-07 02:01:58,BCH/USDT,2021-05-07,02:01:58
bchsv,usdt,350.02,441.75,415.21,SPOT,425.0,202.328,429.0,415.21,2021-05-07 02:01:58,BCHSV/USDT,2021-05-07,02:01:58
pax,usdt,0.9941,1.003,0.9951,SPOT,0.9949,692.02,1.003,0.9951,2021-05-07 02:01:58,PAX/USDT,2021-05-07,02:01:58
usdc,usdt,0.995,0.999,0.996,SPOT,1.001,15555.13,0.999,0.996,2021-05-07 02:01:58,USDC/USDT,2021-05-07,02:01:58
omg,usdt,9.646,13.5501,13.5501,SPOT,9.7409,22005.79,13.5501,12.8818,2021-05-07 02:01:58,OMG/USDT,2021-05-07,02:01:58
poly,usdt,0.3625,0.3999,0.371,SPOT,0.3857,58855.0,0.3717,0.3644,2021-05-07 02:01:58,POLY/USDT,2021-05-07,02:01:58
dent,usdt,0.00936,0.01025,0.00989,SPOT,0.009608,48233528.0,0.00989,0.009811,2021-05-07 02:01:58,DENT/USDT,2021-05-07,02:01:58
iost,usdt,0.05967,0.07384,0.07138,SPOT,0.06111,5461122.0,0.07138,0.071,2021-05-07 02:01:58,IOST/USDT,2021-05-07,02:01:58
fun,usdt,0.040166,0.0485,0.043264,SPOT,0.041042,4042730.0,0.043367,0.043315,2021-05-07 02:01:58,FUN/USDT,2021-05-07,02:01:58
snt,usdt,0.1943,0.232,0.232,SPOT,0.19993,345439.0,0.23262,0.23241,2021-05-07 02:01:58,SNT/USDT,2021-05-07,02:01:58
theta,usdt,10.6,11.384,11.209,SPOT,11.209,7416.7,11.27,11.244,2021-05-07 02:01:58,THETA/USDT,2021-05-07,02:01:58
req,usdt,0.14248,0.165,0.14621,SPOT,0.14911,82116.0,0.14527,0.145,2021-05-07 02:01:58,REQ/USDT,2021-05-07,02:01:58
xlm,usdt,0.59337,0.698,0.63329,SPOT,0.615,600015.4,0.6466,0.63218,2021-05-07 02:01:58,XLM/USDT,2021-05-07,02:01:58
xtz,usdt,6.4517,8.4,8.3418,SPOT,6.696,19688.04,8.3418,8.34,2021-05-07 02:01:58,XTZ/USDT,2021-05-07,02:01:58
btt,usdt,0.0069334,0.0090888,0.0087907,SPOT,0.0069821,221252855.0,0.0088,0.0087907,2021-05-07 02:01:58,BTT/USDT,2021-05-07,02:01:58
fet,usdt,0.55,0.6128,0.561,SPOT,0.5901,59439.0,0.5651,0.5579,2021-05-07 02:01:58,FET/USDT,2021-05-07,02:01:58
tfuel,usdt,0.37125,0.4078,0.4078,SPOT,0.37719,99455.0,0.40541,0.40103,2021-05-07 02:01:58,TFUEL/USDT,2021-05-07,02:01:58
celr,usdt,0.05702,0.06217,0.05955,SPOT,0.06053,1000608.0,0.05913,0.05863,2021-05-07 02:01:58,CELR/USDT,2021-05-07,02:01:58
matic,usdt,0.72,0.80618,0.78041,SPOT,0.785,693379.5,0.78492,0.78152,2021-05-07 02:01:58,MATIC/USDT,2021-05-07,02:01:58
ada,usdt,1.43,1.699,1.591,SPOT,1.45379,1101959.4,1.6,1.591,2021-05-07 02:01:58,ADA/USDT,2021-05-07,02:01:58
rvn,usdt,0.17,0.189,0.18059,SPOT,0.1724,92822.0,0.17977,0.1781,2021-05-07 02:01:58,RVN/USDT,2021-05-07,02:01:58
xmr,usdt,351.05,440.44,439.39,SPOT,415.83,32.281,442.95,440.6,2021-05-07 02:01:58,XMR/USDT,2021-05-07,02:01:58
atom,usdt,23.5,27.217,26.373,SPOT,25.552,4664.75,26.524,26.388,2021-05-07 02:01:58,ATOM/USDT,2021-05-07,02:01:58
algo,usdt,1.425,1.583,1.559,SPOT,1.468,37368.738,1.587,1.548,2021-05-07 02:01:58,ALGO/USDT,2021-05-07,02:01:58
link,usdt,45.5,50.0,46.924,SPOT,47.857,6360.2,47.613,47.312,2021-05-07 02:01:59,LINK/USDT,2021-05-07,02:01:59
qtum,usdt,16.15,35.9,33.0,SPOT,17.633,14547.234,33.0,32.844,2021-05-07 02:01:59,QTUM/USDT,2021-05-07,02:01:59
etc,usdt,90.0,179.0,135.52,SPOT,90.822,79002.26,136.147,134.2036,2021-05-07 02:01:59,ETC/USDT,2021-05-07,02:01:59
iota,usdt,2.0172,2.31,2.1,SPOT,2.0311,21508.19,2.2141,2.2069,2021-05-07 02:01:59,IOTA/USDT,2021-05-07,02:01:59
zec,usdt,263.27,321.64,314.06,SPOT,286.75,236.879,324.99998,311.71,2021-05-07 02:01:59,ZEC/USDT,2021-05-07,02:01:59
waves,usdt,32.558,40.9154,33.299,SPOT,34.1929,3008.63,33.634,33.16,2021-05-07 02:01:59,WAVES/USDT,2021-05-07,02:01:59
ftm,usdt,0.70687,0.818,0.73189,SPOT,0.77757,198054.5,0.73906,0.73221,2021-05-07 02:01:59,FTM/USDT,2021-05-07,02:01:59
enj,usdt,2.4055,2.5756,2.5052,SPOT,2.5246,52839.6,2.50214,2.4811,2021-05-07 02:01:59,ENJ/USDT,2021-05-07,02:01:59
lsk,usdt,6.1929,9.4776,8.414,SPOT,6.5101,10508.62,8.4555,8.3527,2021-05-07 02:01:59,LSK/USDT,2021-05-07,02:01:59
steem,usdt,0.9202,1.4099,1.1169,SPOT,0.8973,144265.08,1.1221,1.0941,2021-05-07 02:01:59,STEEM/USDT,2021-05-07,02:01:59
xvg,usdt,0.06087,0.07073,0.06985,SPOT,0.06095,11695838.0,0.06985,0.06834,2021-05-07 02:01:59,XVG/USDT,2021-05-07,02:01:59
loom,usdt,0.135,0.155,0.14052,SPOT,0.14321,127877.0,0.14375,0.14034,2021-05-07 02:01:59,LOOM/USDT,2021-05-07,02:01:59
mana,usdt,1.35,1.56796,1.5073,SPOT,1.3955,101667.6,1.52388,1.5062,2021-05-07 02:01:59,MANA/USDT,2021-05-07,02:01:59
rep,usdt,42.446,49.762,47.592,SPOT,47.999,394.84,48.021,47.7,2021-05-07 02:01:59,REP/USDT,2021-05-07,02:01:59
blz,usdt,0.38,0.415,0.38928,SPOT,0.39278,57771.0,0.38987,0.385,2021-05-07 02:01:59,BLZ/USDT,2021-05-07,02:01:59
nano,usdt,9.2798,10.3907,9.6823,SPOT,9.7686,2424.3,9.7007,9.631,2021-05-07 02:01:59,NANO/USDT,2021-05-07,02:01:59
sc,usdt,0.039,0.04395,0.04001,SPOT,0.04057,12267975.0,0.04053,0.0404,2021-05-07 02:01:59,SC/USDT,2021-05-07,02:01:59
btg,usdt,130.01,168.0,130.76,SPOT,161.0,3271.23,131.06,130.01,2021-05-07 02:01:59,BTG/USDT,2021-05-07,02:01:59
xem,usdt,0.3595,0.4253,0.375,SPOT,0.395,752442.0,0.38,0.3754,2021-05-07 02:01:59,XEM/USDT,2021-05-07,02:01:59
bts,usdt,0.12614,0.1465,0.14219,SPOT,0.12614,530214.0,0.14353,0.1417,2021-05-07 02:01:59,BTS/USDT,2021-05-07,02:01:59
ardr,usdt,0.355,0.4053,0.40089,SPOT,0.37711,29368.0,0.4003,0.39747,2021-05-07 02:01:59,ARDR/USDT,2021-05-07,02:01:59
nas,usdt,1.0393,1.33,1.2193,SPOT,1.0177,23352.69,1.2466,1.2207,2021-05-07 02:01:59,NAS/USDT,2021-05-07,02:01:59
